Time(s)	RED_denoised_wiener
7.440000	4999.968229
7.450000	5024.201838
7.460000	5045.881302
7.470000	5074.486103
7.480000	5093.628445
7.490000	5034.195101
7.500000	4953.958037
7.510000	4885.733875
7.520000	4887.252041
7.530000	4899.512337
7.540000	4897.196458
7.550000	4907.323361
7.560000	4919.257149
7.570000	4935.721625
7.580000	4951.845011
7.590000	4975.700934
7.600000	5001.938918
7.610000	5023.215077
7.620000	5031.234552
7.630000	5032.638581
7.640000	5035.733731
7.650000	5047.922510
7.660000	5074.420384
7.670000	5118.057240
7.680000	5166.586824
7.690000	5218.740460
7.700000	5252.879433
7.710000	5289.719204
7.720000	5310.907649
7.730000	5347.674052
7.740000	5373.614476
7.750000	5406.584314
7.760000	5486.211873
7.770000	5594.831529
7.780000	5706.277084
7.790000	5755.459817
7.800000	5760.722869
7.810000	5737.896032
7.820000	5707.660181
7.830000	5688.801920
7.840000	5677.005552
7.850000	5698.927653
7.860000	5733.685027
7.870000	5794.608562
7.880000	5828.639856
7.890000	5853.939233
7.900000	5858.629428
7.910000	5878.848744
7.920000	5896.914486
7.930000	5929.625918
7.940000	5947.174096
7.950000	5986.685740
7.960000	6014.668083
7.970000	6078.391888
7.980000	6117.620757
7.990000	6180.813295
8.000000	6208.021791
8.010000	6282.035525
8.020000	6346.111015
8.030000	6460.646859
8.040000	6516.464410
8.050000	6613.892740
8.060000	6651.986592
8.070000	6751.464818
8.080000	6770.835040
8.090000	6850.854258
8.100000	6846.603318
8.110000	6935.829998
8.120000	6924.044857
8.130000	7004.562032
8.140000	6944.669593
8.150000	7019.370625
8.160000	6942.764576
8.170000	7028.833001
8.180000	6878.569418
8.190000	6857.057408
8.200000	6457.304325
8.210000	6039.316892
8.220000	4892.748361
8.230000	3610.800704
8.240000	1681.796857
8.250000	-67.070719
8.260000	-2619.833504
8.270000	-5256.638151
8.280000	-9186.810019
8.290000	-13879.478501
8.300000	-20565.831018
8.310000	-34337.122233
8.320000	-48473.563300
8.330000	-56068.801327
8.340000	-58136.391913
8.350000	-54819.841291
8.360000	-50699.154878
8.370000	-44936.978829
8.380000	-38073.100757
8.390000	-32639.482126
8.400000	-72091.546600
8.410000	-65379.625402
8.420000	-53822.232388
8.430000	-46063.873157
8.440000	-40562.592739
8.450000	-36246.268509
8.460000	-34624.677003
8.470000	-33605.629277
8.480000	-34121.172616
8.490000	-34135.944791
8.500000	-35054.888602
8.510000	-35679.213081
8.520000	-37152.474745
8.530000	-37642.410492
8.540000	-37870.509546
8.550000	-36680.550469
8.560000	-35345.982487
8.570000	-33838.879113
8.580000	-33345.217063
8.590000	-32841.230437
8.600000	-31945.638976
8.610000	-29221.101168
8.620000	-25224.956446
8.630000	-20130.664756
8.640000	-15034.218282
8.650000	-10401.905912
8.660000	-6926.505694
8.670000	-4347.929769
8.680000	-2445.631102
8.690000	-823.530436
8.700000	328.579260
8.710000	1252.335951
8.720000	1882.566228
8.730000	2426.239610
8.740000	2789.687802
8.750000	3131.132607
8.760000	3371.458840
8.770000	3602.801092
8.780000	3743.394510
8.790000	3897.961138
8.800000	4004.856348
8.810000	4125.445870
8.820000	4184.600487
8.830000	4234.942351
8.840000	4239.429541
8.850000	4242.664546
8.860000	4204.029600
8.870000	4190.022916
8.880000	4153.997747
8.890000	3988.563481
8.900000	3790.880231
8.910000	3625.704368
8.920000	3583.860409
8.930000	3563.010902
8.940000	3529.395181
8.950000	3536.259353
8.960000	3526.666956
8.970000	3529.118754
8.980000	3521.846927
8.990000	3547.872313
9.000000	3570.861752
9.010000	3597.132393
9.020000	3598.842019
9.030000	3603.273001
9.040000	3609.811295
9.050000	3607.453854
9.060000	3597.887333
9.070000	3578.364208
9.080000	3584.145860
9.090000	3586.513324
9.100000	3596.598032
9.110000	3610.374686
9.120000	3639.851109
9.130000	3664.907648
9.140000	3695.616565
9.150000	3733.850467
9.160000	3771.456433
9.170000	3780.844731
9.180000	3780.864868
9.190000	3858.804148
9.200000	3909.524787
9.210000	3902.751960
9.220000	3781.897975
9.230000	3666.973089
9.240000	3570.099164
9.250000	3475.912408
9.260000	3388.483412
9.270000	3307.973315
9.280000	3236.006629
9.290000	3148.100066
9.300000	3063.456631
9.310000	3006.717780
9.320000	2978.318718
9.330000	2942.383520
9.340000	2878.038937
9.350000	2807.988358
9.360000	2749.566288
9.370000	2699.026289
9.380000	2658.937744
9.390000	2627.882439
9.400000	2609.487961
9.410000	2589.857741
9.420000	2578.271480
9.430000	2571.637726
9.440000	2556.868536
9.450000	2530.621119
9.460000	2506.357355
9.470000	2491.435639
9.480000	2480.996108
9.490000	2464.420086
9.500000	2440.515399
9.510000	2418.623668
9.520000	2414.244011
9.530000	2430.654951
9.540000	2456.128180
9.550000	2477.882275
9.560000	2478.199871
9.570000	2458.030747
9.580000	2398.087971
9.590000	2304.456326
9.600000	2205.580323
9.610000	2124.745980
9.620000	2076.261649
9.630000	2053.527213
9.640000	2051.498281
9.650000	2057.507221
9.660000	2051.937542
9.670000	2047.466297
9.680000	2051.253998
9.690000	2062.631512
9.700000	2067.095385
9.710000	2066.740514
9.720000	2103.613292
9.730000	2162.594541
9.740000	2223.688405
9.750000	2249.640318
9.760000	2254.478728
9.770000	2264.629697
9.780000	2277.768146
9.790000	2294.206210
9.800000	2307.621048
9.810000	2330.751923
9.820000	2352.995134
9.830000	2378.592146
9.840000	2390.232189
9.850000	2373.029604
9.860000	2321.086233
9.870000	2239.424408
9.880000	2187.686011
9.890000	2170.599124
9.900000	2197.230114
9.910000	2250.970722
9.920000	2312.703033
9.930000	2362.276826
9.940000	2391.481035
9.950000	2414.250981
9.960000	2445.871556
9.970000	2476.098738
9.980000	2503.230814
9.990000	2518.874934
10.000000	2540.944000
10.010000	2552.839529
10.020000	2548.637855
10.030000	2512.396102
10.040000	2457.700439
10.050000	2403.924311
10.060000	2365.707194
10.070000	2341.032027
10.080000	2319.985586
10.090000	2286.417325
10.100000	2251.301230
10.110000	2210.391596
10.120000	2177.966536
10.130000	2155.631176
10.140000	2160.308681
10.150000	2178.423055
10.160000	2214.003201
10.170000	2244.112838
10.180000	2285.780715
10.190000	2456.720300
10.200000	2631.867130
10.210000	2781.232488
10.220000	2798.388396
10.230000	2819.389993
10.240000	2848.528251
10.250000	2847.411910
10.260000	2841.158648
10.270000	2842.049131
10.280000	2869.794449
10.290000	2889.856764
10.300000	2904.184270
10.310000	2915.655140
10.320000	2937.257745
10.330000	2940.329347
10.340000	2935.430168
10.350000	2936.672171
10.360000	2966.618956
10.370000	2997.203355
10.380000	3010.831517
10.390000	2994.409473
10.400000	2981.836605
10.410000	2975.861018
10.420000	2976.833608
10.430000	2971.273899
10.440000	2975.913722
10.450000	3008.022510
10.460000	3039.203435
10.470000	3038.098765
10.480000	2996.225819
10.490000	2935.930249
10.500000	2861.202373
10.510000	2785.793805
10.520000	2713.156559
10.530000	2668.724297
10.540000	2649.372828
10.550000	2649.656203
10.560000	2636.855904
