Time(s)	GREEN_denoised_wiener
2.570000	-190.529020
2.580000	-176.448940
2.590000	-157.814488
2.600000	-134.369041
2.610000	-111.404023
2.620000	-96.249957
2.630000	-92.270930
2.640000	-102.417723
2.650000	-124.411174
2.660000	-152.864371
2.670000	-181.168530
2.680000	-206.608563
2.690000	-228.217250
2.700000	-246.309218
2.710000	-260.215925
2.720000	-269.629897
2.730000	-275.169215
2.740000	-277.903598
2.750000	-280.077218
2.760000	-282.792019
2.770000	-287.604028
2.780000	-294.961323
2.790000	-302.740734
2.800000	-309.415588
2.810000	-314.830891
2.820000	-317.816441
2.830000	-319.208962
2.840000	-317.158672
2.850000	-314.548475
2.860000	-311.107037
2.870000	-305.165296
2.880000	-295.671256
2.890000	-282.732475
2.900000	-270.861092
2.910000	-257.226012
2.920000	-243.676650
2.930000	-228.990318
2.940000	-214.778870
2.950000	-197.686191
2.960000	-177.501276
2.970000	-155.998732
2.980000	-135.168485
2.990000	-114.581839
3.000000	-95.450404
3.010000	-75.765971
3.020000	-52.004357
3.030000	-25.907089
3.040000	-0.504032
3.050000	17.666980
3.060000	27.402774
3.070000	26.630831
3.080000	17.714271
3.090000	5.995714
3.100000	-5.587649
3.110000	-17.254543
3.120000	-26.488188
3.130000	-33.785536
3.140000	-36.318381
3.150000	-35.600235
3.160000	-31.415264
3.170000	-24.354916
3.180000	-17.122038
3.190000	-10.374398
3.200000	-5.099795
3.210000	-0.993400
3.220000	3.991168
3.230000	9.445134
3.240000	15.481518
3.250000	22.950654
3.260000	31.701086
3.270000	41.521652
3.280000	52.654548
3.290000	64.824220
3.300000	79.679962
3.310000	96.854920
3.320000	114.769388
3.330000	132.287857
3.340000	149.262882
3.350000	166.792573
3.360000	186.493161
3.370000	207.024869
3.380000	227.794858
3.390000	250.332693
3.400000	272.155567
3.410000	296.392962
3.420000	320.905832
3.430000	344.861172
3.440000	367.728273
3.450000	393.413238
3.460000	422.613894
3.470000	451.023871
3.480000	474.238539
3.490000	491.383809
3.500000	504.611416
3.510000	509.800081
3.520000	510.746575
3.530000	508.282378
3.540000	506.297939
3.550000	505.497357
3.560000	504.585537
3.570000	505.797379
3.580000	509.610611
3.590000	517.175166
3.600000	526.035314
3.610000	535.968897
3.620000	547.204671
3.630000	559.839285
3.640000	571.778633
3.650000	582.458093
3.660000	594.438991
3.670000	607.814858
3.680000	620.170782
3.690000	629.919132
3.700000	639.325306
3.710000	649.766693
3.720000	660.887700
3.730000	671.692025
3.740000	685.207573
3.750000	701.021225
3.760000	716.936088
3.770000	731.098458
3.780000	742.748243
3.790000	755.936418
3.800000	769.293227
3.810000	784.530758
3.820000	799.575924
3.830000	815.548834
3.840000	834.275711
3.850000	854.640828
3.860000	873.050866
3.870000	890.494414
3.880000	911.919402
3.890000	937.083076
3.900000	960.857337
3.910000	979.090718
3.920000	994.564087
3.930000	1003.831166
3.940000	1005.693716
3.950000	1002.331053
3.960000	999.583680
3.970000	996.897100
3.980000	993.557034
3.990000	988.546242
4.000000	984.959033
4.010000	984.943556
4.020000	989.107653
4.030000	997.423383
4.040000	1005.662396
4.050000	1011.994184
4.060000	1014.635044
4.070000	1014.991572
4.080000	1014.358585
4.090000	1014.742151
4.100000	1017.832527
4.110000	1023.238303
4.120000	1027.716612
4.130000	1028.821296
