Time(s)	IR_denoised_median
3.040000	-8.875654
3.050000	-159.561320
3.060000	-272.851872
3.070000	-337.119718
3.080000	-367.896263
3.090000	-367.896263
3.100000	-367.896263
3.110000	-364.178997
3.120000	-327.874425
3.130000	-289.857364
3.140000	-264.363958
3.150000	-264.363958
3.160000	-264.363958
3.170000	-292.477180
3.180000	-304.001114
3.190000	-307.569320
3.200000	-307.569320
3.210000	-307.569320
3.220000	-282.895216
3.230000	-276.734534
3.240000	-233.839126
3.250000	-226.465076
3.260000	-171.352315
3.270000	-134.602406
3.280000	-134.602406
3.290000	-134.602406
3.300000	-514.898379
3.310000	-530.260419
3.320000	-530.260419
3.330000	-514.898379
3.340000	-457.257667
3.350000	-448.767348
3.360000	-386.870949
3.370000	-356.830201
3.380000	-308.109243
3.390000	-256.072159
3.400000	-200.302415
3.410000	-149.337040
3.420000	-111.493423
3.430000	-62.510991
3.440000	0.257550
3.450000	43.216752
3.460000	109.219628
3.470000	150.697171
3.480000	202.408746
3.490000	258.065661
3.500000	298.563368
3.510000	327.497092
3.520000	327.497092
3.530000	327.497092
3.540000	255.322013
3.550000	89.647440
3.560000	-117.122637
3.570000	-293.133200
3.580000	-407.680530
3.590000	-471.026694
3.600000	-505.271393
3.610000	-527.908109
3.620000	-535.806296
3.630000	-535.806296
3.640000	-535.806296
3.650000	-499.879249
3.660000	-499.879249
3.670000	-499.879249
3.680000	-489.846479
3.690000	-489.846479
3.700000	-437.502779
3.710000	-402.414665
3.720000	-367.913351
3.730000	-319.403007
3.740000	-259.372642
3.750000	-207.440261
3.760000	-178.821780
3.770000	-118.286035
3.780000	-99.627373
3.790000	-20.650585
3.800000	8.982944
3.810000	55.465585
3.820000	119.410801
3.830000	163.475096
3.840000	163.475096
3.850000	163.475096
3.860000	129.735828
3.870000	-8.956068
3.880000	-201.493494
3.890000	-365.977741
3.900000	-473.872268
3.910000	-541.124551
3.920000	-598.294202
3.930000	-609.090842
3.940000	-609.090842
3.950000	-609.090842
3.960000	-596.909080
3.970000	-553.280487
3.980000	-546.367941
3.990000	-543.562427
4.000000	-543.562427
4.010000	-546.367941
4.020000	-578.130814
4.030000	-578.130814
4.040000	-578.130814
4.050000	-544.449301
4.060000	-543.594160
4.070000	-495.345884
4.080000	-483.467167
4.090000	-416.765573
4.100000	182.718471
4.110000	249.572107
4.120000	269.159795
4.130000	336.834950
4.140000	365.095246
4.150000	437.564154
4.160000	457.531743
4.170000	544.884595
4.180000	544.884595
4.190000	544.884595
4.200000	466.694168
4.210000	309.798124
4.220000	98.971500
4.230000	-55.771694
4.240000	-163.080887
4.250000	-234.352887
4.260000	-279.132045
4.270000	-286.882815
4.280000	-286.882815
4.290000	-286.882815
4.300000	-269.655253
4.310000	-233.519737
4.320000	-229.103144
4.330000	-229.103144
4.340000	-229.103144
4.350000	-233.009567
4.360000	-263.175657
4.370000	-263.175657
4.380000	-263.175657
4.390000	-253.820074
4.400000	139.753010
4.410000	221.897177
4.420000	249.069588
4.430000	318.172080
4.440000	339.870532
4.450000	402.932018
4.460000	449.263971
4.470000	497.899634
4.480000	543.586540
4.490000	593.898292
4.500000	637.853940
4.510000	701.995779
4.520000	701.995779
4.530000	701.995779
4.540000	619.867045
4.550000	451.631817
4.560000	256.737976
4.570000	74.133738
4.580000	-46.365756
4.590000	-106.510530
4.600000	-139.560646
4.610000	-164.119209
4.620000	-226.837294
4.630000	-322.590455
4.640000	-338.349936
4.650000	-342.096574
4.660000	-355.874565
4.670000	-355.874565
4.680000	-388.382389
4.690000	-473.473330
4.700000	-525.577412
4.710000	-525.577412
4.720000	-525.577412
4.730000	-431.874925
4.740000	-417.894920
4.750000	-377.087365
4.760000	-259.372784
4.770000	-144.662106
4.780000	-109.847646
4.790000	-63.780614
4.800000	-31.647347
4.810000	-20.855619
4.820000	83.884610
4.830000	199.519257
4.840000	285.528027
4.850000	344.005803
4.860000	398.224217
4.870000	439.398900
4.880000	504.039389
4.890000	575.640948
4.900000	646.874297
4.910000	722.911842
4.920000	775.612188
4.930000	775.612188
4.940000	775.612188
4.950000	759.758192
4.960000	582.834222
4.970000	396.267414
4.980000	246.504668
4.990000	153.698566
5.000000	79.007166
5.010000	38.273938
5.020000	14.413178
5.030000	5.529966
5.040000	5.529966
5.050000	5.529966
5.060000	32.100684
5.070000	32.100684
5.080000	32.100684
5.090000	29.792341
5.100000	2.930455
5.110000	-12.279901
5.120000	-14.141930
5.130000	-14.141930
5.140000	-12.279901
5.150000	1.320702
5.160000	26.172302
5.170000	47.901681
5.180000	88.574378
5.190000	126.354891
5.200000	186.097430
5.210000	242.663462
5.220000	290.667335
5.230000	341.009294
5.240000	379.159853
5.250000	433.465270
5.260000	484.513506
5.270000	527.954844
5.280000	568.885248
5.290000	622.464120
5.300000	622.464120
5.310000	622.464120
5.320000	528.797652
5.330000	368.894476
5.340000	160.509602
5.350000	11.267911
5.360000	-93.121927
5.370000	-164.360274
5.380000	-164.360274
5.390000	-164.360274
5.400000	-152.998582
5.410000	-133.432135
5.420000	-122.861852
5.430000	-103.803102
5.440000	-70.767553
5.450000	-35.230245
5.460000	0.341799
5.470000	43.359952
5.480000	92.417038
5.490000	122.876354
5.500000	187.695298
5.510000	236.097645
5.520000	296.179886
5.530000	342.160549
5.540000	424.864366
5.550000	444.799977
5.560000	510.108392
5.570000	510.108392
5.580000	510.108392
5.590000	450.400371
5.600000	-236.776934
5.610000	-274.893644
5.620000	-275.313402
5.630000	-275.313402
5.640000	-277.526264
5.650000	-316.743184
5.660000	-321.258791
5.670000	-323.408598
5.680000	-323.408598
5.690000	-321.258791
5.700000	97.346820
5.710000	145.748137
5.720000	181.395823
5.730000	243.191657
5.740000	271.160397
5.750000	271.160397
5.760000	271.160397
5.770000	226.830422
5.780000	85.005499
5.790000	-92.238981
5.800000	-244.465831
5.810000	-350.429702
5.820000	-413.017235
5.830000	-447.668815
5.840000	-447.668815
5.850000	-447.668815
5.860000	-442.111409
5.870000	-394.076942
5.880000	-360.938559
5.890000	-360.938559
5.900000	-360.938559
5.910000	-373.818829
