Time(s)	GREEN_denoised_median
5.810000	125.583710
5.820000	28.696570
5.830000	-36.994064
5.840000	-82.258648
5.850000	-82.258648
5.860000	-82.258648
5.870000	-42.039419
5.880000	-41.299910
5.890000	-41.299910
5.900000	-41.299910
5.910000	-70.927406
5.920000	-101.776003
5.930000	-133.390634
5.940000	-148.623189
5.950000	-148.623189
5.960000	-148.623189
5.970000	-122.383717
5.980000	-87.070345
5.990000	-46.857871
6.000000	6.520175
6.010000	69.638910
6.020000	143.124410
6.030000	228.139294
6.040000	313.696945
6.050000	397.665205
6.060000	491.307016
6.070000	580.120632
6.080000	670.975599
6.090000	757.539145
6.100000	855.704100
6.110000	942.850272
6.120000	1027.516092
6.130000	1027.516092
6.140000	1027.516092
6.150000	902.371582
6.160000	667.120953
6.170000	406.694665
6.180000	182.041964
6.190000	-1.139630
6.200000	-139.048382
6.210000	-247.033198
6.220000	-329.114813
6.230000	-400.966495
6.240000	-400.966495
6.250000	-400.966495
6.260000	-400.807109
6.270000	-400.807109
6.280000	-400.807109
6.290000	-448.498207
6.300000	-489.391979
6.310000	-549.020593
6.320000	-575.777332
6.330000	-605.908564
6.340000	-605.908564
6.350000	-605.908564
6.360000	-574.688489
6.370000	-568.528619
6.380000	-568.528619
6.390000	-568.528619
6.400000	-972.479227
6.410000	-1053.712429
6.420000	-1082.535128
6.430000	-1148.119012
6.440000	-1160.116075
6.450000	-1166.389887
6.460000	-1166.389887
6.470000	-1166.389887
6.480000	-1122.310646
6.490000	-1089.759270
6.500000	-1024.937623
6.510000	-964.607891
6.520000	-877.398971
6.530000	-805.680945
6.540000	-715.673451
6.550000	-629.931396
6.560000	-533.868965
6.570000	-442.285972
6.580000	-348.027964
6.590000	-262.716268
6.600000	-163.115741
6.610000	-76.309639
6.620000	18.903870
6.630000	107.973200
6.640000	203.973414
6.650000	203.973414
6.660000	203.973414
6.670000	94.192760
6.680000	-127.781103
6.690000	-375.716580
6.700000	-587.548034
6.710000	-754.801578
6.720000	-878.369513
6.730000	-963.928895
6.740000	-1017.220695
6.750000	-1034.456833
6.760000	-1034.456833
6.770000	-1034.456833
6.780000	-994.762790
6.790000	-994.762790
6.800000	-994.762790
6.810000	-1036.459899
6.820000	-1070.967889
6.830000	-1119.226954
6.840000	-1141.367292
6.850000	-1142.432725
6.860000	-1142.432725
6.870000	-1142.432725
6.880000	-1099.712600
6.890000	-1063.901772
6.900000	-991.602174
6.910000	-944.694496
6.920000	-849.153225
6.930000	-782.939645
6.940000	-669.314583
6.950000	-591.659996
6.960000	-472.068576
6.970000	-405.892051
6.980000	-405.892051
6.990000	-405.892051
7.000000	-897.024019
7.010000	-962.039128
7.020000	-965.224305
7.030000	-975.481637
7.040000	-975.481637
7.050000	-975.481637
7.060000	-927.454394
7.070000	-907.674926
7.080000	-832.974093
7.090000	-782.541750
7.100000	-690.132505
7.110000	-609.777226
7.120000	-507.086505
7.130000	-420.250621
7.140000	-311.871598
7.150000	-212.950707
7.160000	-100.547487
7.170000	-6.841255
7.180000	99.913006
7.190000	196.076770
7.200000	308.472663
7.210000	395.768052
7.220000	447.936943
7.230000	447.936943
7.240000	447.936943
7.250000	242.533918
7.260000	-21.080822
7.270000	-279.148659
7.280000	-493.208513
7.290000	-665.984935
7.300000	-790.349856
7.310000	-887.941061
7.320000	-958.471950
7.330000	-1013.972103
7.340000	-1016.637021
7.350000	-1016.637021
7.360000	-1016.637021
7.370000	-1016.637021
7.380000	-1016.637021
7.390000	-1051.735042
7.400000	-1090.723634
7.410000	-1128.164366
7.420000	-1152.757638
7.430000	-1152.757638
7.440000	-1152.757638
7.450000	-1145.264890
7.460000	-1107.861350
7.470000	-1062.939240
7.480000	-1000.907430
7.490000	-929.703900
7.500000	-847.970151
7.510000	-767.546990
7.520000	-666.983609
7.530000	-579.582632
7.540000	-477.872299
7.550000	-382.793379
7.560000	-271.683347
7.570000	-184.217436
7.580000	-79.314660
7.590000	7.104978
7.600000	114.218275
7.610000	196.151812
7.620000	305.981026
7.630000	376.994829
7.640000	376.994829
7.650000	376.994829
7.660000	221.469255
7.670000	-62.168220
7.680000	-302.484218
7.690000	-575.051482
7.700000	-1275.358137
7.710000	-1355.010768
7.720000	-1368.676711
7.730000	-1419.442755
7.740000	-1419.442755
7.750000	-1419.442755
7.760000	-1405.754065
7.770000	-1403.062410
7.780000	-1333.575788
7.790000	-1298.564008
7.800000	-1211.924117
7.810000	-1151.557195
7.820000	-1040.889200
7.830000	-975.062933
7.840000	-851.351613
7.850000	-771.170025
7.860000	-640.317283
7.870000	-553.837281
7.880000	-420.812440
7.890000	-341.068524
7.900000	-201.763432
7.910000	-134.009594
7.920000	3.995528
7.930000	73.238582
7.940000	218.494622
7.950000	273.593572
7.960000	439.964360
7.970000	439.964360
7.980000	439.964360
7.990000	348.450491
8.000000	-1038.644025
8.010000	-1038.644025
8.020000	-1038.644025
8.030000	-1025.432748
8.040000	-897.046987
8.050000	-865.685133
8.060000	-737.371789
8.070000	-682.976842
8.080000	-555.861597
8.090000	-493.084628
8.100000	-366.660128
8.110000	-296.910904
8.120000	-173.862425
8.130000	-96.346777
8.140000	15.389886
8.150000	95.782533
8.160000	197.932640
8.170000	282.623002
8.180000	400.687649
8.190000	494.129685
8.200000	606.687408
8.210000	606.687408
8.220000	606.687408
8.230000	457.379988
8.240000	227.088927
8.250000	-19.602707
8.260000	-221.578210
8.270000	-374.775463
8.280000	-481.295452
8.290000	-554.010799
8.300000	-607.048951
8.310000	-609.560203
8.320000	-609.560203
8.330000	-609.560203
8.340000	-578.657834
8.350000	-578.657834
8.360000	-578.657834
8.370000	-601.044073
8.380000	-646.579566
8.390000	-675.165136
8.400000	-704.775161
8.410000	-704.775161
8.420000	-704.775161
8.430000	-683.062663
8.440000	-655.796053
8.450000	-592.719257
8.460000	-549.740145
8.470000	-465.081747
8.480000	-404.062187
8.490000	-295.096840
8.500000	-248.823044
8.510000	-216.620925
8.520000	-216.620925
8.530000	-216.620925
8.540000	-216.620925
8.550000	-177.114291
8.560000	-155.222884
8.570000	-26.850807
8.580000	23.226715
8.590000	184.414441
8.600000	1262.343147
8.610000	1394.325546
8.620000	1446.930549
8.630000	1475.979037
8.640000	1475.979037
8.650000	1475.979037
8.660000	1226.481605
8.670000	994.472454
8.680000	733.834313
8.690000	577.433980
8.700000	443.574427
8.710000	407.804313
8.720000	360.783848
8.730000	351.587052
8.740000	351.587052
8.750000	351.587052
8.760000	363.239145
8.770000	421.961019
8.780000	421.961019
8.790000	421.961019
8.800000	412.685734
8.810000	372.109526
8.820000	309.616079
8.830000	231.837942
8.840000	171.597630
8.850000	171.597630
8.860000	171.597630
8.870000	190.219268
8.880000	226.306588
8.890000	268.820504
8.900000	322.216446
8.910000	377.364824
8.920000	448.170120
8.930000	531.844000
8.940000	636.133586
8.950000	760.280819
8.960000	900.068698
8.970000	1034.653257
8.980000	1191.116866
8.990000	1326.815740
9.000000	1469.339611
9.010000	1590.807661
9.020000	1732.734856
9.030000	1838.512074
9.040000	1952.389205
9.050000	1952.389205
9.060000	1952.389205
9.070000	1822.979372
9.080000	1605.522601
9.090000	1289.751107
9.100000	902.211702
9.110000	902.211702
9.120000	902.211702
9.130000	974.504354
9.140000	1094.434884
9.150000	1179.096344
9.160000	1294.048181
9.170000	1294.048181
9.180000	1294.048181
9.190000	1178.155490
9.200000	939.114984
9.210000	667.978967
9.220000	461.475606
9.230000	280.411113
9.240000	160.022572
9.250000	56.608283
9.260000	4.766348
9.270000	-40.431300
9.280000	-40.431300
9.290000	-40.431300
9.300000	-19.096411
9.310000	-19.096411
9.320000	-19.096411
9.330000	-64.609852
9.340000	-101.696287
9.350000	-160.414535
9.360000	-184.076973
9.370000	-209.245377
9.380000	-209.245377
9.390000	-209.245377
9.400000	-180.142479
9.410000	-158.576694
9.420000	-91.729615
9.430000	-60.689000
9.440000	34.159884
9.450000	90.624663
9.460000	191.537743
9.470000	240.425955
9.480000	240.425955
9.490000	240.425955
9.500000	-301.996218
9.510000	-319.151514
9.520000	-334.765399
9.530000	-389.656345
9.540000	-409.582366
9.550000	-468.188395
9.560000	-476.544378
9.570000	-487.708759
9.580000	-487.708759
9.590000	-487.708759
9.600000	-449.215674
9.610000	-416.519789
9.620000	-352.164841
9.630000	-295.562932
9.640000	-223.964313
9.650000	-152.731837
9.660000	-61.687297
9.670000	22.950654
9.680000	114.677585
9.690000	114.677585
9.700000	114.677585
9.710000	-49.181233
9.720000	-279.633136
9.730000	-459.810433
9.740000	-600.150471
9.750000	-704.442888
9.760000	-788.722992
9.770000	-847.036535
9.780000	-847.036535
9.790000	-847.036535
9.800000	-324.565238
9.810000	-233.352105
9.820000	-122.911845
9.830000	-49.472481
9.840000	71.105362
9.850000	142.890843
9.860000	270.652074
9.870000	291.196203
9.880000	291.196203
9.890000	291.196203
9.900000	-1168.036450
9.910000	-1186.356128
9.920000	-1221.351308
9.930000	-1221.737552
9.940000	-1221.760735
9.950000	-1299.949064
9.960000	-1317.764175
9.970000	-1368.819954
9.980000	-1368.819954
9.990000	-1368.819954
10.000000	-1364.538466
10.010000	-1334.676590
10.020000	-1296.703206
10.030000	-1236.219127
10.040000	-1180.002412
10.050000	-1100.634089
10.060000	-1038.509058
10.070000	-923.767309
10.080000	-858.508978
10.090000	-727.323976
10.100000	-211.321626
10.110000	-211.321626
10.120000	-211.321626
10.130000	-420.657167
10.140000	-644.370095
10.150000	-769.293892
10.160000	-897.028378
10.170000	-948.454058
10.180000	-1009.158697
10.190000	-1009.158697
10.200000	-1009.158697
10.210000	-950.757107
10.220000	-916.425018
10.230000	-916.425018
10.240000	-916.425018
10.250000	-917.992688
10.260000	-956.772729
10.270000	-977.839394
10.280000	-977.839394
10.290000	-977.839394
10.300000	-976.855400
10.310000	-950.207062
10.320000	-913.517306
10.330000	-843.810950
10.340000	-777.358475
10.350000	-695.279657
10.360000	-606.291487
10.370000	-504.724641
10.380000	-402.287758
10.390000	-294.139436
10.400000	-188.334450
10.410000	-80.534926
10.420000	29.593399
10.430000	139.046225
10.440000	242.500963
10.450000	351.660491
10.460000	460.346039
10.470000	525.831078
10.480000	525.831078
10.490000	525.831078
10.500000	343.895016
10.510000	107.589137
10.520000	-124.299947
10.530000	-305.699269
10.540000	-436.632810
10.550000	-526.023153
10.560000	-577.963192
10.570000	-587.720872
10.580000	-587.720872
10.590000	-587.720872
10.600000	-536.659095
10.610000	-496.102699
10.620000	-496.102699
10.630000	-496.102699
10.640000	-520.371396
10.650000	-546.782911
10.660000	-559.114055
10.670000	-559.114055
10.680000	-559.114055
10.690000	-529.525624
10.700000	-492.543658
10.710000	-439.845112
10.720000	-377.017722
10.730000	-308.166470
10.740000	-230.478414
10.750000	-143.499620
10.760000	-52.961088
10.770000	44.186671
10.780000	136.512109
10.790000	232.924797
10.800000	330.950326
10.810000	432.672046
10.820000	526.347493
10.830000	626.488645
10.840000	725.681993
10.850000	781.145945
10.860000	781.145945
10.870000	781.145945
10.880000	582.168873
10.890000	329.208730
10.900000	76.417961
10.910000	-123.733473
10.920000	-296.546640
10.930000	-398.486417
10.940000	-482.776519
10.950000	-537.058473
10.960000	-580.740126
10.970000	-580.740126
10.980000	-580.740126
10.990000	-546.487130
11.000000	-546.487130
11.010000	-546.487130
11.020000	-598.604935
11.030000	-627.042912
11.040000	-683.005545
11.050000	-685.231092
11.060000	-689.856641
11.070000	-689.856641
11.080000	-689.856641
11.090000	-625.832290
11.100000	-372.774659
11.110000	-372.774659
11.120000	-372.774659
11.130000	-451.243672
11.140000	-554.321922
11.150000	-584.183644
11.160000	-623.976944
11.170000	-623.976944
11.180000	-623.976944
11.190000	-573.587701
11.200000	-573.587701
11.210000	-573.587701
11.220000	-591.057176
11.230000	-623.625901
11.240000	-661.399416
11.250000	-669.924804
11.260000	-669.924804
11.270000	-669.924804
11.280000	-654.540883
11.290000	-612.820528
11.300000	-570.319500
11.310000	-510.587624
11.320000	-450.175086
11.330000	-369.240683
11.340000	-292.137547
11.350000	-201.764953
11.360000	-107.156430
11.370000	-9.251206
11.380000	93.848695
11.390000	200.268825
11.400000	305.864659
11.410000	416.834767
11.420000	523.855924
11.430000	634.465376
11.440000	737.815474
11.450000	850.189704
11.460000	959.717315
11.470000	1065.965477
11.480000	1065.965477
11.490000	1065.965477
11.500000	921.500483
11.510000	664.596252
11.520000	395.581026
11.530000	164.460347
11.540000	-22.435642
11.550000	-160.657608
11.560000	-268.491270
11.570000	-356.731137
11.580000	-425.493350
11.590000	-469.945716
11.600000	-469.945716
11.610000	-469.945716
11.620000	-469.945716
11.630000	-469.945716
11.640000	-482.143313
11.650000	-509.025263
11.660000	-545.017043
11.670000	-570.939200
11.680000	-570.939200
11.690000	-570.939200
11.700000	-561.800053
11.710000	-528.651155
11.720000	-484.667128
11.730000	-432.457277
11.740000	-362.470313
11.750000	-280.274015
11.760000	-194.249895
11.770000	-100.023963
11.780000	-2.021464
11.790000	92.250231
11.800000	193.289458
11.810000	297.519230
11.820000	404.643280
11.830000	510.812788
11.840000	613.034193
11.850000	722.179592
11.860000	834.420309
11.870000	944.578685
11.880000	1053.860362
11.890000	1168.027101
11.900000	1282.308696
11.910000	1402.542252
11.920000	1524.768108
11.930000	1590.678014
11.940000	1590.678014
11.950000	1590.678014
11.960000	1378.667207
11.970000	1096.460463
11.980000	819.312395
11.990000	586.183657
12.000000	409.926617
12.010000	273.866805
12.020000	172.613188
12.030000	98.585601
12.040000	41.333837
12.050000	41.333837
12.060000	41.333837
12.070000	65.162815
12.080000	100.942110
12.090000	122.835900
12.100000	122.835900
12.110000	122.835900
12.120000	74.774958
12.130000	39.873296
12.140000	32.681676
12.150000	30.832736
12.160000	30.832736
12.170000	30.832736
12.180000	40.842392
12.190000	69.866869
12.200000	115.982901
12.210000	173.938848
12.220000	233.156058
12.230000	305.118996
12.240000	394.357978
12.250000	480.278288
12.260000	571.689095
12.270000	672.472770
12.280000	791.081768
12.290000	928.696561
12.300000	1072.485510
12.310000	1214.984917
12.320000	1364.983978
12.330000	1513.274183
12.340000	1648.527213
12.350000	1770.645124
12.360000	1886.139662
12.370000	2003.071600
12.380000	2105.738334
12.390000	2186.572107
12.400000	2186.572107
12.410000	2186.572107
12.420000	2099.319014
12.430000	1857.387580
12.440000	1531.235983
12.450000	1234.215445
12.460000	993.970257
12.470000	792.972042
12.480000	635.818193
12.490000	523.772460
12.500000	456.718758
12.510000	456.718758
12.520000	456.718758
12.530000	501.365958
12.540000	554.852275
12.550000	562.033171
12.560000	562.033171
12.570000	562.033171
12.580000	527.360601
12.590000	486.864681
12.600000	454.800288
12.610000	435.525805
12.620000	435.525805
12.630000	435.525805
12.640000	471.014971
12.650000	504.271580
12.660000	561.896990
12.670000	600.880041
12.680000	668.079748
12.690000	740.350150
12.700000	832.420468
12.710000	903.722324
12.720000	1005.066116
12.730000	1088.878227
12.740000	1210.047126
12.750000	1306.767553
12.760000	1432.398355
12.770000	1536.425469
12.780000	1536.425469
12.790000	1536.425469
12.800000	1214.400449
12.810000	977.507768
12.820000	810.370822
12.830000	659.861611
12.840000	589.715618
12.850000	504.832556
12.860000	491.619179
12.870000	491.619179
12.880000	491.619179
12.890000	520.166075
12.900000	752.455684
12.910000	781.105591
12.920000	818.045786
12.930000	824.408759
12.940000	870.989446
