Time(s)	GREEN_denoised_wiener
2.140000	-2848.178540
2.150000	-2883.007352
2.160000	-2917.516291
2.170000	-2948.824911
2.180000	-2984.530017
2.190000	-3024.266993
2.200000	-3060.502952
2.210000	-3085.352829
2.220000	-3109.838341
2.230000	-3135.722879
2.240000	-3167.155693
2.250000	-3200.379035
2.260000	-3239.802359
2.270000	-3281.651972
2.280000	-3322.421369
2.290000	-3365.247097
2.300000	-3409.332499
2.310000	-3447.794054
2.320000	-3482.234424
2.330000	-3512.302047
2.340000	-3545.122184
2.350000	-3572.064271
2.360000	-3599.347087
2.370000	-3622.759704
2.380000	-3648.561409
2.390000	-3737.564417
2.400000	-3845.445176
2.410000	-3974.119746
2.420000	-4070.801028
2.430000	-4175.551115
2.440000	-4295.352380
2.450000	-4418.549626
2.460000	-4543.214061
2.470000	-4662.149205
2.480000	-4762.006276
2.490000	-4852.424554
2.500000	-4926.698065
2.510000	-5044.491806
2.520000	-5153.356645
2.530000	-5066.463105
2.540000	-4790.484879
2.550000	-4455.041953
2.560000	-4264.753959
2.570000	-4141.443889
2.580000	-4013.973777
2.590000	-3876.287551
2.600000	-3653.933592
2.610000	-3357.624492
2.620000	-3021.882999
2.630000	-2786.171991
2.640000	-2642.347443
2.650000	-2559.241470
2.660000	-2479.991276
2.670000	-2393.685182
2.680000	-2262.139612
2.690000	-2127.259636
2.700000	-1981.728212
2.710000	-1880.913051
2.720000	-1794.653350
2.730000	-1746.951323
2.740000	-1668.222172
2.750000	-1600.862508
2.760000	-1516.493227
2.770000	-1485.940726
2.780000	-1427.905604
2.790000	-982.811697
2.800000	-510.181339
2.810000	-95.148569
2.820000	-81.718838
2.830000	-105.087282
2.840000	-94.276550
2.850000	-111.268925
2.860000	-104.063496
2.870000	-114.582046
2.880000	-95.142400
2.890000	-92.356767
2.900000	-74.205831
2.910000	-63.480402
2.920000	-32.994919
2.930000	-10.281792
2.940000	8.109073
2.950000	10.017382
2.960000	0.739906
2.970000	-9.522294
2.980000	-25.854779
2.990000	-107.391830
3.000000	-202.658291
3.010000	-297.206902
3.020000	-328.839031
3.030000	-363.546985
3.040000	-405.019448
3.050000	-455.384788
3.060000	-508.009010
3.070000	-555.050352
3.080000	-591.836220
3.090000	-620.227334
3.100000	-643.826213
3.110000	-667.898069
3.120000	-686.271833
3.130000	-705.087504
3.140000	-722.511616
3.150000	-738.094641
3.160000	-756.911642
3.170000	-780.234231
3.180000	-808.115714
3.190000	-834.161323
3.200000	-849.783457
3.210000	-851.235885
3.220000	-839.596428
3.230000	-831.482906
3.240000	-847.548055
3.250000	-889.804094
3.260000	-948.590770
3.270000	-1002.881657
3.280000	-1045.791025
3.290000	-1081.439252
3.300000	-1121.125226
3.310000	-1166.081183
3.320000	-1206.873198
3.330000	-1245.528734
3.340000	-1284.728173
3.350000	-1322.733753
3.360000	-1358.017711
3.370000	-1394.719368
3.380000	-1438.407242
3.390000	-1479.423591
3.400000	-1515.575388
3.410000	-1547.892455
3.420000	-1583.513770
3.430000	-1616.743848
3.440000	-1647.884052
3.450000	-1679.013191
3.460000	-1717.345801
3.470000	-1755.316920
3.480000	-1796.577609
3.490000	-1852.712624
3.500000	-1886.743805
3.510000	-1883.567083
3.520000	-1840.674170
3.530000	-1800.605730
3.540000	-1781.595771
3.550000	-1779.304570
3.560000	-1802.606710
3.570000	-1829.301942
3.580000	-1848.028796
3.590000	-1849.015875
3.600000	-1852.242258
3.610000	-1855.375654
3.620000	-1857.497512
3.630000	-1840.055680
3.640000	-1814.868953
3.650000	-1784.072628
3.660000	-1758.291300
3.670000	-1733.741652
3.680000	-1720.106326
3.690000	-1714.061349
3.700000	-1718.622521
3.710000	-1721.018790
3.720000	-1730.544428
3.730000	-1731.583581
3.740000	-1739.557999
3.750000	-1735.724926
3.760000	-1741.014885
3.770000	-1732.410530
3.780000	-1737.606627
3.790000	-1727.265657
3.800000	-1728.008815
3.810000	-1710.955669
3.820000	-1719.594322
3.830000	-1711.725440
3.840000	-1727.718925
3.850000	-1716.219458
3.860000	-1748.486997
3.870000	-1771.007982
3.880000	-1860.914936
3.890000	-1948.023413
3.900000	-2217.339108
3.910000	-2511.724922
3.920000	-2739.231908
3.930000	-2557.024038
3.940000	-1953.651995
3.950000	-760.735719
3.960000	2277.562295
3.970000	9888.700173
3.980000	10211.461832
3.990000	4898.830237
4.000000	556.650843
4.010000	-2652.597966
4.020000	-4018.802417
4.030000	-4632.884799
4.040000	-4401.666426
4.050000	-3493.831187
4.060000	-2235.879790
4.070000	-834.361131
4.080000	596.965259
4.090000	2229.329619
4.100000	3862.828573
4.110000	4731.926984
4.120000	4553.030236
4.130000	3464.974984
4.140000	1740.651793
4.150000	-423.083106
4.160000	-1553.286081
4.170000	-1340.629373
4.180000	786.464032
4.190000	3568.241908
4.200000	3726.961020
4.210000	3760.551023
4.220000	4214.844433
4.230000	4466.562523
4.240000	4186.337065
4.250000	3853.934397
4.260000	3497.062137
4.270000	3255.423932
4.280000	2932.342681
4.290000	2518.576930
4.300000	1916.866066
4.310000	1197.009280
4.320000	494.392670
4.330000	5.434899
4.340000	-256.756012
4.350000	-123.882505
4.360000	386.417904
4.370000	1330.840078
4.380000	2282.100910
4.390000	3005.599458
4.400000	3220.166123
4.410000	3031.266725
4.420000	2538.730990
4.430000	1983.171613
4.440000	1474.791093
4.450000	1090.507619
4.460000	646.660470
4.470000	-71.046449
4.480000	-983.467703
4.490000	-1535.427485
4.500000	-1097.524010
4.510000	302.720691
4.520000	2694.159001
4.530000	5657.890097
4.540000	7780.201622
4.550000	8888.820188
4.560000	9149.408840
4.570000	8655.402696
4.580000	7715.204818
4.590000	6692.025065
4.600000	5686.170219
4.610000	4593.980859
4.620000	3546.007948
4.630000	2756.731605
4.640000	2343.144377
4.650000	2350.854745
4.660000	2645.690792
4.670000	3276.720229
4.680000	4095.936939
4.690000	4936.109181
4.700000	5545.194996
4.710000	5758.651852
4.720000	5709.853215
4.730000	5529.437411
4.740000	5337.401057
4.750000	5123.118139
4.760000	4810.023442
4.770000	4394.590138
4.780000	4022.982614
4.790000	3818.927780
4.800000	3846.707378
4.810000	4034.822922
4.820000	4389.577805
4.830000	4850.133813
4.840000	5341.678166
4.850000	5801.748406
4.860000	6171.058467
4.870000	6414.034075
4.880000	6497.385691
4.890000	6446.756916
4.900000	6035.630264
4.910000	5130.345976
4.920000	3792.976508
4.930000	2826.873310
4.940000	2506.671113
4.950000	2630.997812
4.960000	2816.434322
4.970000	2868.258588
4.980000	3017.318792
4.990000	3271.527165
5.000000	3774.196290
5.010000	4432.101558
5.020000	5017.326984
5.030000	5364.471754
5.040000	5488.244066
5.050000	5493.381834
5.060000	5483.785664
5.070000	5463.311456
5.080000	5426.597073
5.090000	5321.742491
5.100000	5148.179439
5.110000	4958.951449
5.120000	4795.360903
5.130000	4679.740291
5.140000	4574.677533
5.150000	4478.594056
5.160000	4374.585790
5.170000	4249.425493
5.180000	4128.902609
5.190000	4039.895117
5.200000	3981.445277
5.210000	3938.294845
5.220000	3886.600802
5.230000	3821.048929
5.240000	3721.352340
5.250000	3597.523683
5.260000	3451.720042
5.270000	3312.709534
5.280000	3184.658426
5.290000	3082.563608
5.300000	2994.829115
5.310000	2909.722835
5.320000	2839.705275
5.330000	2784.486209
5.340000	2748.901474
5.350000	2716.497178
5.360000	2712.852616
5.370000	2730.055730
5.380000	2767.463346
5.390000	2788.822809
5.400000	2794.146703
5.410000	2779.217964
5.420000	2750.833326
5.430000	2711.240276
5.440000	2654.804573
5.450000	2583.255690
5.460000	2505.100564
5.470000	2424.899630
5.480000	2344.027057
5.490000	2267.860357
5.500000	2212.956570
5.510000	2175.069435
5.520000	2148.855051
5.530000	2115.212527
5.540000	2080.461618
5.550000	2054.002130
5.560000	2036.014019
5.570000	2012.724328
5.580000	1964.855300
5.590000	1892.804301
5.600000	1787.306835
5.610000	1666.930551
5.620000	1547.052474
5.630000	1458.067269
5.640000	1397.008717
5.650000	1349.140226
5.660000	1305.281779
5.670000	1263.868639
5.680000	1222.185864
5.690000	1182.912349
5.700000	1141.035597
5.710000	1101.951035
5.720000	1053.469702
5.730000	1000.669417
5.740000	958.228709
5.750000	929.655241
5.760000	911.265672
5.770000	915.983962
5.780000	952.253852
5.790000	1027.606598
5.800000	1109.427750
5.810000	1183.575505
5.820000	1250.938011
5.830000	1295.793415
5.840000	1332.491689
5.850000	1356.920964
5.860000	1387.734424
5.870000	1409.581160
5.880000	1415.291838
5.890000	1407.225894
5.900000	1405.188351
5.910000	1419.802734
5.920000	1449.341063
5.930000	1485.317259
5.940000	1511.427999
5.950000	1532.511652
5.960000	1545.447638
5.970000	1559.026075
5.980000	1565.709159
5.990000	1569.859312
6.000000	1569.572322
6.010000	1563.646045
6.020000	1556.067344
6.030000	1550.047618
6.040000	1547.174226
6.050000	1549.733442
6.060000	1555.216269
6.070000	1567.718392
6.080000	1573.823849
6.090000	1579.369160
6.100000	1584.360982
6.110000	1589.967969
6.120000	1593.164052
6.130000	1592.848790
6.140000	1596.266018
6.150000	1602.983750
6.160000	1611.639887
6.170000	1627.744602
6.180000	1658.959228
6.190000	1674.003934
6.200000	1670.963851
6.210000	1642.184649
6.220000	1629.707957
6.230000	1618.477359
6.240000	1614.444401
6.250000	1612.005447
6.260000	1610.794813
6.270000	1604.449101
6.280000	1580.726899
6.290000	1558.241085
6.300000	1524.502908
6.310000	1499.717963
6.320000	1468.776091
6.330000	1443.194544
6.340000	1411.578634
6.350000	1382.985297
6.360000	1356.611132
6.370000	1339.386692
6.380000	1324.861964
6.390000	1316.068222
6.400000	1303.999498
6.410000	1296.046879
6.420000	1281.672199
6.430000	1272.001761
6.440000	1254.863266
6.450000	1244.610818
6.460000	1224.215074
6.470000	1234.959253
6.480000	1261.322356
6.490000	1196.634427
6.500000	1096.785462
6.510000	981.785980
6.520000	960.399501
6.530000	946.307792
6.540000	919.768021
6.550000	896.163262
6.560000	872.990147
6.570000	855.942856
6.580000	828.050500
6.590000	796.020161
6.600000	757.985512
6.610000	730.712370
6.620000	697.725136
6.630000	668.370257
6.640000	634.978289
6.650000	603.959250
6.660000	573.099023
6.670000	544.115807
6.680000	517.772722
6.690000	492.486996
6.700000	473.685567
6.710000	456.381624
6.720000	437.487815
6.730000	412.822910
6.740000	393.213083
6.750000	393.154880
6.760000	425.479849
6.770000	486.653435
6.780000	553.904110
6.790000	611.045868
6.800000	644.209313
6.810000	651.678379
6.820000	626.706179
6.830000	595.605952
6.840000	560.339196
6.850000	529.754245
6.860000	487.102480
6.870000	439.500754
6.880000	394.398105
6.890000	356.102155
6.900000	332.900268
6.910000	307.828559
6.920000	288.329238
6.930000	260.688714
6.940000	240.028007
6.950000	216.335853
6.960000	190.277521
6.970000	150.135811
6.980000	99.421094
6.990000	42.789891
7.000000	-18.595220
7.010000	-86.047717
7.020000	-145.388466
7.030000	-191.397345
7.040000	-225.354908
7.050000	-255.255349
7.060000	-287.809023
7.070000	-311.890157
7.080000	-339.821257
7.090000	-362.293860
7.100000	-384.703435
7.110000	-400.161300
7.120000	-408.770210
7.130000	-414.539446
7.140000	-413.984289
7.150000	-414.115548
7.160000	-428.720683
7.170000	-445.792409
7.180000	-467.335069
7.190000	-497.315399
7.200000	-533.775150
7.210000	-564.988089
7.220000	-588.083973
7.230000	-616.217096
7.240000	-648.534511
7.250000	-678.277950
7.260000	-698.166221
7.270000	-720.910861
7.280000	-740.264206
7.290000	-759.422588
7.300000	-782.218004
7.310000	-799.754612
7.320000	-821.411767
7.330000	-838.895711
7.340000	-853.490624
7.350000	-863.889647
7.360000	-882.468177
7.370000	-906.036440
7.380000	-930.974641
7.390000	-947.029584
7.400000	-965.405750
7.410000	-979.173098
7.420000	-985.716685
7.430000	-988.535836
7.440000	-987.554681
7.450000	-988.118119
7.460000	-998.941026
7.470000	-1026.233715
7.480000	-1052.470127
7.490000	-1062.899302
7.500000	-1032.848761
7.510000	-976.215344
7.520000	-883.709298
7.530000	-804.906379
7.540000	-741.318859
7.550000	-697.822066
7.560000	-656.415383
7.570000	-635.722509
7.580000	-622.309056
7.590000	-610.530578
7.600000	-567.682327
7.610000	-532.088676
7.620000	-502.837126
7.630000	-480.207026
7.640000	-432.461981
7.650000	-372.674109
7.660000	-307.963825
7.670000	-264.086714
7.680000	-211.876829
7.690000	-102.006949
7.700000	15.707195
7.710000	109.891804
7.720000	142.373217
7.730000	162.798107
7.740000	205.094750
7.750000	226.925961
7.760000	265.464685
7.770000	277.261402
7.780000	317.867891
7.790000	589.092236
7.800000	869.868994
7.810000	1111.822385
7.820000	1114.208941
7.830000	1096.128650
7.840000	1092.464886
7.850000	1061.645860
7.860000	1049.380453
7.870000	1039.077481
7.880000	1059.170827
7.890000	1070.072362
7.900000	1089.534382
7.910000	1093.032416
7.920000	1111.797956
7.930000	1117.240631
7.940000	1127.935785
7.950000	1119.407552
7.960000	1113.610317
7.970000	1101.229993
7.980000	1093.080419
7.990000	1079.736009
8.000000	1071.676558
8.010000	1066.944761
8.020000	1065.346626
8.030000	1063.211900
8.040000	1059.423817
8.050000	1061.234304
8.060000	1067.876762
8.070000	1079.656251
8.080000	1088.702668
8.090000	1090.481584
8.100000	1087.942156
8.110000	1068.656508
8.120000	1019.570538
8.130000	945.269274
8.140000	865.294839
8.150000	823.335301
8.160000	829.312104
8.170000	866.713191
8.180000	854.201204
8.190000	773.312399
8.200000	643.909613
8.210000	528.073674
8.220000	442.204066
8.230000	412.238053
8.240000	443.818411
8.250000	617.983867
8.260000	1017.142926
8.270000	1991.169418
8.280000	3543.143277
8.290000	5732.356257
8.300000	6775.764927
8.310000	6894.710626
8.320000	6164.953191
8.330000	5005.759469
8.340000	3955.497576
8.350000	3357.299601
8.360000	3189.064828
8.370000	3100.964069
8.380000	2942.535895
8.390000	2738.464240
8.400000	2648.731623
8.410000	2616.052433
8.420000	2468.629296
8.430000	2034.321156
8.440000	1384.876634
8.450000	792.485190
8.460000	452.589604
8.470000	353.421487
8.480000	486.651693
8.490000	959.346017
8.500000	1359.624699
8.510000	1378.220230
8.520000	875.396124
8.530000	288.343405
8.540000	-236.969670
8.550000	-798.876847
8.560000	-1456.568804
8.570000	-2103.317320
8.580000	-2576.692620
8.590000	-2698.393605
8.600000	-2336.959544
8.610000	-1520.925492
8.620000	-748.200158
8.630000	-511.462548
8.640000	-889.658959
8.650000	-1506.104374
8.660000	-2057.009156
8.670000	-2484.113400
8.680000	-2848.047035
8.690000	-3219.178610
8.700000	-3567.172704
8.710000	-4007.677416
8.720000	-4701.456504
8.730000	-5580.583879
8.740000	-6371.880523
8.750000	-6874.394176
8.760000	-7215.580125
8.770000	-7448.374810
8.780000	-7399.702023
8.790000	-7119.679524
8.800000	-6766.499775
8.810000	-6582.930127
8.820000	-6477.761702
8.830000	-6061.076261
8.840000	-5073.190162
8.850000	-3454.429171
8.860000	-1636.052621
8.870000	-652.779271
8.880000	-349.461062
8.890000	-557.390826
8.900000	-801.063710
8.910000	-1052.956928
8.920000	-1370.290875
8.930000	-1728.357397
8.940000	-2112.272031
8.950000	-2437.628206
8.960000	-2723.934150
8.970000	-3069.177705
8.980000	-3601.409552
8.990000	-4269.633707
9.000000	-4977.492835
9.010000	-5725.422205
9.020000	-6464.508044
9.030000	-6995.532803
9.040000	-7266.329475
9.050000	-7457.352028
9.060000	-7733.511938
9.070000	-7943.373392
9.080000	-7876.269975
9.090000	-7485.584115
9.100000	-6788.609483
9.110000	-5860.693989
9.120000	-4722.204740
9.130000	-3778.601989
9.140000	-3153.767369
9.150000	-2953.869036
9.160000	-2910.709731
9.170000	-2940.049526
9.180000	-2989.481263
9.190000	-3047.417400
9.200000	-3083.276075
9.210000	-3145.745271
9.220000	-3167.494652
9.230000	-3105.214991
9.240000	-2907.099198
9.250000	-2825.596434
9.260000	-3031.889998
9.270000	-3445.362456
9.280000	-3648.832597
9.290000	-2975.519136
9.300000	-2132.625139
9.310000	-1371.499939
9.320000	-1200.867354
9.330000	-1082.347503
9.340000	-936.111651
9.350000	-853.073245
9.360000	-745.608047
9.370000	-686.314754
9.380000	-605.455774
9.390000	-555.634446
9.400000	-489.103268
9.410000	-454.293575
9.420000	-415.260842
9.430000	-405.886190
9.440000	-396.986787
9.450000	-432.420874
9.460000	-483.922633
9.470000	-554.114925
9.480000	-599.138542
9.490000	-636.050548
9.500000	-651.010375
9.510000	-643.095629
9.520000	-605.272585
9.530000	-577.343023
9.540000	-557.494019
9.550000	-557.033151
9.560000	-548.348424
9.570000	-542.235133
9.580000	-517.855476
9.590000	-493.617598
9.600000	-481.417156
9.610000	-486.721408
9.620000	-493.659045
9.630000	-489.906928
9.640000	-498.402890
9.650000	-516.426894
9.660000	-548.905794
9.670000	-579.626655
9.680000	-604.847272
9.690000	-639.281223
9.700000	-674.128075
9.710000	-708.360837
9.720000	-720.088386
9.730000	-719.933011
9.740000	-726.473584
9.750000	-739.523115
9.760000	-745.892308
9.770000	-750.565466
9.780000	-760.384891
9.790000	-774.989875
9.800000	-780.909722
9.810000	-778.520313
9.820000	-777.862168
9.830000	-787.781608
9.840000	-804.179590
9.850000	-819.767732
9.860000	-854.304606
9.870000	-915.787907
9.880000	-998.457898
9.890000	-1047.405522
9.900000	-1032.411131
9.910000	-968.880270
9.920000	-906.857673
9.930000	-874.024778
9.940000	-863.272851
9.950000	-866.898175
9.960000	-875.413314
9.970000	-891.200679
9.980000	-897.898450
9.990000	-903.967160
10.000000	-913.433515
10.010000	-925.114407
10.020000	-934.019492
10.030000	-921.618790
10.040000	-903.760499
10.050000	-882.144532
10.060000	-880.622171
10.070000	-887.298184
10.080000	-903.913645
10.090000	-977.300954
10.100000	-1053.987814
10.110000	-1121.139772
10.120000	-1120.661673
10.130000	-1101.997520
10.140000	-1085.645822
10.150000	-1064.836382
10.160000	-1059.091071
10.170000	-1051.296378
10.180000	-1035.956181
10.190000	-999.789136
10.200000	-927.536186
10.210000	-811.355436
10.220000	-669.239826
10.230000	-535.685908
10.240000	-430.956040
10.250000	-337.630711
10.260000	-255.770914
10.270000	-190.639934
10.280000	-135.602720
10.290000	-79.017832
10.300000	-17.171538
10.310000	34.169383
10.320000	67.902581
10.330000	102.379504
10.340000	143.562858
10.350000	203.560543
10.360000	260.083221
10.370000	306.740331
10.380000	345.916622
10.390000	378.873152
10.400000	414.059734
10.410000	441.245145
10.420000	460.522195
10.430000	477.924958
10.440000	488.580038
10.450000	502.270870
10.460000	514.892747
10.470000	531.268143
10.480000	546.472687
10.490000	558.568109
10.500000	576.042911
10.510000	599.475146
10.520000	628.907610
10.530000	657.994390
10.540000	684.079337
10.550000	706.483094
10.560000	728.559971
10.570000	747.920980
10.580000	768.022072
10.590000	786.642472
10.600000	806.798201
10.610000	837.681014
10.620000	886.870427
10.630000	955.669943
10.640000	1026.525579
10.650000	1073.604607
10.660000	1099.561194
10.670000	1101.159058
10.680000	1092.948697
10.690000	1074.308601
10.700000	1052.996366
10.710000	1032.082807
10.720000	1011.005300
10.730000	997.518137
10.740000	986.952088
10.750000	992.307664
10.760000	997.123975
10.770000	1006.796915
10.780000	1004.207387
10.790000	996.660279
10.800000	990.595779
10.810000	984.810322
10.820000	980.966697
10.830000	968.568595
10.840000	956.365735
10.850000	940.601407
10.860000	925.429010
10.870000	904.581725
10.880000	887.511860
10.890000	874.179311
10.900000	872.593758
10.910000	875.378501
10.920000	882.673754
10.930000	883.524920
10.940000	886.786100
10.950000	882.932374
10.960000	881.261892
10.970000	865.247537
10.980000	858.493435
10.990000	933.676560
11.000000	1009.949267
11.010000	1066.583532
11.020000	1042.941841
11.030000	1021.530209
11.040000	1018.398626
11.050000	1007.341076
11.060000	1006.624649
11.070000	993.018556
11.080000	974.918286
11.090000	957.334311
11.100000	948.869511
11.110000	944.594092
11.120000	930.443645
11.130000	910.886237
11.140000	892.338049
11.150000	876.146164
11.160000	860.873291
11.170000	843.383351
11.180000	832.757449
11.190000	827.239564
11.200000	830.973360
11.210000	831.365441
11.220000	833.219435
11.230000	831.446606
11.240000	828.134415
11.250000	818.491472
11.260000	813.408454
11.270000	815.162054
11.280000	839.368557
11.290000	886.774599
11.300000	954.635246
11.310000	1014.633118
11.320000	1050.250584
11.330000	1058.846011
11.340000	1040.857325
11.350000	1008.073034
11.360000	962.754190
11.370000	915.973884
11.380000	854.567432
11.390000	757.168472
11.400000	629.437817
11.410000	504.086909
11.420000	411.284073
11.430000	333.523894
11.440000	241.748048
11.450000	123.990567
11.460000	4.293622
11.470000	-110.273387
11.480000	-204.489135
11.490000	-282.274013
11.500000	-340.937877
11.510000	-398.014370
11.520000	-461.377649
11.530000	-526.738920
11.540000	-588.163870
11.550000	-642.488748
11.560000	-697.664984
11.570000	-751.227691
11.580000	-802.856403
11.590000	-840.619176
11.600000	-843.707889
11.610000	-820.776034
11.620000	-784.254208
11.630000	-763.330041
11.640000	-751.386638
11.650000	-762.625666
11.660000	-765.745177
11.670000	-764.034031
11.680000	-705.636633
11.690000	-542.470438
11.700000	-390.329165
11.710000	-286.709400
11.720000	-297.784687
11.730000	-320.501082
11.740000	-344.846558
11.750000	-384.040657
11.760000	-418.168124
11.770000	-452.667181
11.780000	-483.146617
11.790000	-521.355235
11.800000	-562.764207
11.810000	-605.400717
11.820000	-640.714071
11.830000	-673.834042
11.840000	-698.649921
11.850000	-719.980834
11.860000	-739.928339
11.870000	-762.148506
11.880000	-775.516011
11.890000	-781.701077
11.900000	-777.774037
11.910000	-774.306947
11.920000	-769.681351
11.930000	-770.618377
11.940000	-774.244847
11.950000	-777.277757
11.960000	-779.164789
11.970000	-797.001084
11.980000	-832.056603
11.990000	-875.712443
12.000000	-878.183728
12.010000	-850.606012
12.020000	-775.914793
12.030000	-710.382233
12.040000	-661.192090
12.050000	-664.920064
12.060000	-689.628578
12.070000	-725.866840
12.080000	-743.354853
12.090000	-773.329378
12.100000	-798.962384
12.110000	-847.927211
12.120000	-890.759177
12.130000	-953.356419
12.140000	-995.052244
12.150000	-1028.945507
12.160000	-1023.233966
12.170000	-1045.485935
12.180000	-1058.138442
12.190000	-1328.876005
12.200000	-1528.748550
12.210000	-1755.114370
12.220000	-1695.577039
12.230000	-1718.566198
12.240000	-1670.314510
12.250000	-1723.925403
12.260000	-1690.734314
12.270000	-1787.406845
12.280000	-1762.878097
12.290000	-1413.655971
12.300000	3715.159007
12.310000	4125.677143
12.320000	3794.712190
12.330000	2872.825163
12.340000	1922.081964
12.350000	1093.504628
12.360000	774.762402
12.370000	746.176936
12.380000	950.550339
12.390000	1261.988725
12.400000	1702.405988
12.410000	2167.114788
12.420000	2445.299046
12.430000	2511.746418
12.440000	2287.373483
12.450000	1779.277627
12.460000	1092.379663
