Time(s)	GREEN_denoised_median
12.680000	1741.994661
12.690000	1741.994661
12.700000	1104.592849
12.710000	1068.497147
12.720000	1059.098316
12.730000	1049.351500
12.740000	1027.575894
12.750000	941.057831
12.760000	908.245650
12.770000	851.499303
12.780000	851.499303
12.790000	851.499303
12.800000	893.297700
12.810000	926.627629
12.820000	1002.591793
12.830000	1057.856158
12.840000	1141.286856
12.850000	1206.917145
12.860000	1291.301604
12.870000	1356.867674
12.880000	1445.628176
12.890000	1522.700331
12.900000	1612.210227
12.910000	1700.522752
12.920000	1805.973630
12.930000	1901.313563
12.940000	2004.956083
12.950000	2004.956083
12.960000	2004.956083
12.970000	1975.933270
12.980000	1745.240895
12.990000	1465.001502
13.000000	1204.648074
13.010000	984.027133
13.020000	826.157506
13.030000	708.019798
13.040000	632.832420
13.050000	576.029498
13.060000	576.029498
13.070000	576.029498
13.080000	580.616768
13.090000	580.616768
13.100000	580.616768
13.110000	570.442791
13.120000	527.900750
13.130000	481.776904
13.140000	443.185552
13.150000	421.654939
13.160000	421.654939
13.170000	421.654939
13.180000	443.069283
13.190000	482.200759
13.200000	528.636134
13.210000	588.884788
13.220000	658.263847
13.230000	732.661858
13.240000	806.980187
13.250000	894.580830
13.260000	980.710361
13.270000	1072.651234
13.280000	1169.508831
13.290000	1262.791367
13.300000	1326.366595
13.310000	1326.366595
13.320000	1326.366595
13.330000	1139.225795
13.340000	876.607063
13.350000	605.671524
13.360000	375.888207
13.370000	195.091953
13.380000	59.225516
13.390000	-38.406260
13.400000	-107.356645
13.410000	-130.182840
13.420000	-130.182840
13.430000	-130.182840
13.440000	-95.183638
13.450000	-95.183638
13.460000	-95.183638
13.470000	-123.698965
13.480000	-161.511427
13.490000	-193.832875
13.500000	-195.426696
13.510000	-195.426696
13.520000	-195.426696
13.530000	-161.965370
13.540000	-121.248872
13.550000	-64.875376
13.560000	-7.048292
13.570000	73.396388
13.580000	154.117216
13.590000	244.840433
13.600000	340.325609
13.610000	441.384880
13.620000	544.605961
13.630000	651.024890
13.640000	753.948208
13.650000	863.794799
13.660000	967.308099
13.670000	1072.706129
13.680000	1079.037345
13.690000	1079.037345
13.700000	1079.037345
13.710000	858.879162
13.720000	569.597708
13.730000	299.298847
13.740000	62.035316
13.750000	-104.135179
13.760000	-229.635087
13.770000	-316.411199
13.780000	-398.313601
13.790000	-427.173506
13.800000	-427.173506
13.810000	-427.173506
13.820000	-427.173506
13.830000	-427.173506
13.840000	-468.129155
13.850000	-502.689871
13.860000	-579.454706
13.870000	-613.288772
13.880000	-613.288772
13.890000	-613.288772
13.900000	-129.681422
13.910000	-17.264339
13.920000	47.428954
13.930000	152.165262
13.940000	221.165486
13.950000	318.052849
13.960000	377.846899
13.970000	377.846899
13.980000	377.846899
13.990000	205.804369
14.000000	-67.897394
14.010000	-346.290127
14.020000	-601.758795
14.030000	-785.252623
14.040000	-915.734123
14.050000	-1007.128656
14.060000	-1071.632316
14.070000	-1080.697706
14.080000	-1080.697706
14.090000	-1080.697706
14.100000	-1080.697706
14.110000	-1080.697706
14.120000	-1120.806759
14.130000	-1188.968776
14.140000	-1248.275854
14.150000	-1310.631464
14.160000	-1342.549961
14.170000	-1366.606036
14.180000	-1366.606036
14.190000	-1366.606036
14.200000	-1335.336741
14.210000	-1308.356898
14.220000	-1242.720222
14.230000	-1200.685134
14.240000	-1106.655859
14.250000	-1058.420465
14.260000	-950.965464
14.270000	-904.706018
14.280000	-904.706018
14.290000	-904.706018
14.300000	-1550.763553
14.310000	-1733.356920
14.320000	-1801.388009
14.330000	-1900.986118
14.340000	-1900.986118
14.350000	-1900.986118
14.360000	-1881.452484
14.370000	-1881.452484
14.380000	-1881.452484
14.390000	-1904.876846
14.400000	-1940.202425
14.410000	-2016.215399
14.420000	-2052.879783
14.430000	-2095.830431
14.440000	-2095.830431
14.450000	-2095.830431
14.460000	-2079.332918
14.470000	-2059.500289
14.480000	-2004.158790
14.490000	-1964.567997
14.500000	-1894.647791
14.510000	-1828.787030
14.520000	-1740.900825
14.530000	-1665.101332
14.540000	-1565.892402
14.550000	-1488.567039
14.560000	-1385.558217
14.570000	-1309.236281
14.580000	-1210.875166
14.590000	-1130.076671
14.600000	-1024.896429
14.610000	-953.118989
14.620000	-953.118989
14.630000	-953.118989
14.640000	-1020.783267
14.650000	-1311.109578
14.660000	-1613.361788
14.670000	-1944.043317
14.680000	-2165.442690
14.690000	-2387.583094
14.700000	-3093.473303
14.710000	-3179.690544
14.720000	-3184.938698
14.730000	-3184.938698
14.740000	-3184.938698
14.750000	-3177.751523
14.760000	-3117.178213
14.770000	-3077.284762
14.780000	-2992.095574
14.790000	-2927.100524
14.800000	-2830.612019
14.810000	-2749.106280
14.820000	-2647.825166
14.830000	-2559.215862
14.840000	-2447.770316
14.850000	-2353.450765
14.860000	-2243.432962
14.870000	-2145.769638
14.880000	-2035.867121
14.890000	-1933.124780
14.900000	-1826.131412
14.910000	-1728.462610
14.920000	-1620.217105
14.930000	-1510.793542
14.940000	-1393.169595
14.950000	-1280.089923
14.960000	-1165.982182
14.970000	-1165.982182
14.980000	-1165.982182
14.990000	-1359.590467
15.000000	-1656.217298
15.010000	-1966.597770
15.020000	-2227.607110
15.030000	-2432.665302
15.040000	-2582.922257
15.050000	-2703.702500
15.060000	-2802.089722
15.070000	-2888.650817
15.080000	-2943.073043
15.090000	-2948.086900
15.100000	-2949.231967
15.110000	-2951.516682
15.120000	-2969.993856
15.130000	-3007.794846
15.140000	-3056.786827
15.150000	-3096.210759
15.160000	-3111.222101
15.170000	-3111.222101
15.180000	-3111.222101
15.190000	-3078.615373
15.200000	-3034.824611
15.210000	-2967.586732
15.220000	-2894.395232
15.230000	-2803.362614
15.240000	-2706.916675
15.250000	-2597.967729
15.260000	-2495.391056
15.270000	-2378.344145
15.280000	-2271.870605
15.290000	-2153.467845
15.300000	-2031.752485
15.310000	-2031.752485
15.320000	-2031.752485
15.330000	-2031.752485
15.340000	-2031.752485
15.350000	-2023.143607
15.360000	-1995.010063
15.370000	-1949.140946
15.380000	-1894.544177
15.390000	-1828.971854
15.400000	-1750.943473
15.410000	-1666.685584
15.420000	-1575.183104
15.430000	-1477.263155
15.440000	-1368.264990
15.450000	-1262.749387
15.460000	-1147.123948
15.470000	-1046.193997
15.480000	-934.696818
15.490000	-840.634836
15.500000	-723.931134
15.510000	-633.166104
15.520000	-513.727436
15.530000	-419.840197
15.540000	-291.051138
15.550000	-192.700641
15.560000	-52.837081
15.570000	-27.394550
15.580000	-27.394550
15.590000	-27.394550
15.600000	-470.617697
15.610000	-470.617697
15.620000	-470.617697
15.630000	-400.726565
15.640000	-285.993615
15.650000	-200.884196
15.660000	-79.808849
15.670000	19.797836
15.680000	149.855370
15.690000	257.372372
15.700000	388.975391
15.710000	495.868562
15.720000	618.525881
15.730000	725.353636
15.740000	847.436886
15.750000	952.855559
15.760000	1075.720674
15.770000	1185.372532
15.780000	1308.356048
15.790000	1333.562223
15.800000	1333.562223
15.810000	1333.562223
15.820000	1126.474872
15.830000	864.489264
15.840000	626.040972
15.850000	429.456092
15.860000	289.804470
15.870000	189.541137
15.880000	121.806564
15.890000	65.798586
15.900000	46.435931
15.910000	46.435931
15.920000	46.435931
15.930000	77.114402
15.940000	77.114402
15.950000	77.114402
15.960000	53.819053
15.970000	16.409039
15.980000	-7.107895
15.990000	-7.107895
16.000000	-7.107895
16.010000	15.452403
16.020000	59.802430
16.030000	114.258484
16.040000	180.652155
16.050000	255.283206
16.060000	337.746207
16.070000	432.558169
16.080000	531.042183
16.090000	630.088020
16.100000	743.625997
16.110000	852.770208
16.120000	963.522063
16.130000	1079.691698
16.140000	1191.627896
16.150000	1304.903153
16.160000	1425.985746
16.170000	1537.299524
16.180000	1653.684978
16.190000	1768.891694
16.200000	1884.661259
16.210000	2002.740340
16.220000	2127.903669
16.230000	2251.812117
16.240000	2384.456900
16.250000	2512.080456
16.260000	2512.080456
16.270000	2512.080456
16.280000	2456.428285
16.290000	2202.233302
16.300000	1923.125393
16.310000	1676.149705
16.320000	1493.023498
16.330000	1353.194303
16.340000	1262.266388
16.350000	1182.393681
16.360000	1130.936193
16.370000	1117.182835
16.380000	1103.043595
16.390000	1090.774808
16.400000	1098.087040
16.410000	1098.087040
16.420000	1098.087040
16.430000	1171.989013
16.440000	1265.520799
16.450000	1353.837449
16.460000	1462.379241
16.470000	1557.812118
16.480000	1668.696422
16.490000	1767.923701
16.500000	1879.444717
16.510000	1981.200844
16.520000	2088.588855
16.530000	2182.677700
16.540000	2289.150542
16.550000	2382.309451
16.560000	2489.153975
16.570000	2585.097501
16.580000	2692.585529
16.590000	2790.064593
16.600000	2790.064593
16.610000	2790.064593
16.620000	2729.661584
16.630000	2498.457689
16.640000	2257.576598
16.650000	2029.881571
16.660000	1872.892837
16.670000	1738.321692
16.680000	1659.741570
16.690000	1582.828839
16.700000	1365.548548
16.710000	1365.548548
16.720000	1365.548548
16.730000	1397.093692
16.740000	1447.122885
16.750000	1494.833971
16.760000	1567.141976
16.770000	1632.728718
16.780000	1718.636476
16.790000	1798.793397
16.800000	1905.608093
16.810000	2012.011888
16.820000	2139.029640
16.830000	2259.416291
16.840000	2382.871786
16.850000	2501.090994
16.860000	2625.087356
16.870000	2738.010127
16.880000	2855.714296
16.890000	2963.166530
16.900000	3066.722639
16.910000	3066.722639
16.920000	3066.722639
16.930000	2917.308145
16.940000	2664.784396
16.950000	2392.443488
16.960000	2158.903746
16.970000	1982.794975
16.980000	1859.285035
16.990000	1859.285035
17.000000	1859.285035
17.010000	1952.757617
17.020000	2072.020941
17.030000	2185.458000
17.040000	2315.093185
17.050000	2432.348267
17.060000	2554.620880
17.070000	2603.724068
17.080000	2603.724068
17.090000	2603.724068
17.100000	2404.978930
17.110000	2123.285212
17.120000	1866.063609
17.130000	1623.856220
17.140000	1467.700439
17.150000	1330.378737
17.160000	1260.988131
17.170000	1177.873682
17.180000	1177.873682
17.190000	1177.873682
17.200000	1227.905009
17.210000	1239.371401
17.220000	1250.128368
17.230000	1250.128368
17.240000	1250.128368
17.250000	1228.178841
17.260000	1228.178841
17.270000	1194.306809
17.280000	1190.996743
17.290000	1163.663743
17.300000	-123.403566
17.310000	-123.403566
17.320000	-123.403566
17.330000	-108.610353
17.340000	28.179761
17.350000	65.189247
17.360000	194.232114
17.370000	248.336521
17.380000	374.479900
17.390000	437.040801
17.400000	558.770548
17.410000	633.449454
17.420000	755.946794
17.430000	836.684828
17.440000	953.917345
17.450000	953.917345
17.460000	953.917345
17.470000	844.832253
17.480000	595.028441
17.490000	276.009992
