Time(s)	GREEN_denoised_median
3.130000	-851.476123
3.140000	-921.702790
3.150000	-961.601250
3.160000	-961.601250
3.170000	-961.601250
3.180000	-916.450543
3.190000	-901.925909
3.200000	-901.925909
3.210000	-901.925909
3.220000	-945.644025
3.230000	-990.350955
3.240000	-1028.562288
3.250000	-1031.680296
3.260000	-1031.680296
3.270000	-1031.680296
3.280000	-1004.194278
3.290000	-956.487592
3.300000	-906.946355
3.310000	-836.047425
3.320000	-769.679560
3.330000	-675.302918
3.340000	-592.466632
3.350000	-497.239655
3.360000	-413.239620
3.370000	-302.863283
3.380000	-216.107965
3.390000	-216.107965
3.400000	-216.107965
3.410000	-246.353526
3.420000	-500.249240
3.430000	-662.490038
3.440000	-793.756509
3.450000	-865.233463
3.460000	-926.331049
3.470000	-926.331049
3.480000	-926.331049
3.490000	-912.685380
3.500000	-912.685380
3.510000	-912.685380
3.520000	-917.527134
3.530000	-953.379579
3.540000	-1010.462455
3.550000	-1041.153113
3.560000	-1063.591716
3.570000	-1063.591716
3.580000	-1063.591716
3.590000	-1014.501755
3.600000	-988.927165
3.610000	-915.900193
3.620000	-865.496850
3.630000	-770.768729
3.640000	-710.312325
3.650000	-597.027797
3.660000	-529.482963
3.670000	-401.569498
3.680000	-339.135052
3.690000	-195.205813
3.700000	-35.767675
3.710000	-35.767675
3.720000	-35.767675
3.730000	-232.544953
3.740000	-419.489033
3.750000	-487.269964
3.760000	-554.279919
3.770000	-554.279919
3.780000	-554.279919
3.790000	-522.590867
3.800000	-461.027406
3.810000	-357.483207
3.820000	-294.986973
3.830000	-232.873626
3.840000	-213.010580
3.850000	-177.827835
3.860000	-151.094033
3.870000	-103.472168
3.880000	-44.118733
3.890000	45.123458
3.900000	131.883190
3.910000	226.000888
3.920000	311.981855
3.930000	397.107663
3.940000	485.238374
3.950000	605.451409
3.960000	713.461561
3.970000	833.150998
3.980000	958.772433
3.990000	1081.010297
4.000000	1207.299261
4.010000	1363.089459
4.020000	1525.865157
4.030000	1703.423105
4.040000	1873.520184
4.050000	2042.005948
4.060000	2200.308029
4.070000	2343.772361
4.080000	2477.295278
4.090000	2599.695607
4.100000	2599.695607
4.110000	2599.695607
4.120000	2490.708165
4.130000	2259.096066
4.140000	1996.285938
4.150000	1765.653792
4.160000	1576.891823
4.170000	1424.345158
4.180000	1300.669081
4.190000	1201.220167
4.200000	1130.648290
4.210000	1102.295672
4.220000	1095.711490
4.230000	1081.523660
4.240000	1038.975512
4.250000	979.016054
4.260000	912.416529
4.270000	854.699132
4.280000	800.979277
4.290000	779.775656
4.300000	779.775656
4.310000	779.775656
4.320000	805.408497
4.330000	853.219018
4.340000	930.313353
4.350000	1039.830142
4.360000	1161.332219
4.370000	1290.664848
4.380000	1414.504858
4.390000	1543.745105
4.400000	1645.737025
4.410000	1760.203320
4.420000	1885.033536
4.430000	2022.853837
4.440000	2126.372273
4.450000	2256.982221
4.460000	2373.608942
4.470000	2491.444513
4.480000	2597.948796
4.490000	2729.219719
4.500000	2835.231385
4.510000	2835.231385
4.520000	2835.231385
4.530000	2767.001328
4.540000	2518.547295
4.550000	2302.344094
4.560000	2077.360826
4.570000	1960.298574
4.580000	1960.298574
4.590000	1960.298574
4.600000	2506.666749
4.610000	2644.697675
4.620000	2713.724413
4.630000	2834.485885
4.640000	2903.342780
4.650000	3011.987287
4.660000	3085.680436
4.670000	3196.066836
4.680000	3271.801123
4.690000	3379.701275
4.700000	3450.723699
4.710000	3544.864785
4.720000	3544.864785
4.730000	3544.864785
4.740000	3474.132717
4.750000	3250.416745
4.760000	2914.887833
4.770000	2572.910857
4.780000	2290.706760
4.790000	2116.526378
4.800000	2014.464737
4.810000	2014.464737
4.820000	2014.464737
4.830000	2050.556503
4.840000	2104.202459
4.850000	2152.943649
4.860000	2156.375357
4.870000	2156.375357
4.880000	2156.375357
4.890000	2118.484239
4.900000	2086.004691
4.910000	2086.004691
4.920000	2086.004691
4.930000	2101.790858
4.940000	2125.588081
4.950000	2173.197909
4.960000	2228.242292
4.970000	2288.803082
4.980000	2358.068119
4.990000	2431.543923
5.000000	2495.023193
5.010000	2563.520095
5.020000	2625.058337
5.030000	2677.677090
5.040000	2723.256443
5.050000	2773.011218
5.060000	2810.529230
5.070000	2853.588862
5.080000	2883.851457
5.090000	2915.403215
5.100000	2942.265223
5.110000	2942.265223
5.120000	2942.265223
5.130000	2827.514420
5.140000	2567.271257
5.150000	2201.976534
5.160000	1808.121558
5.170000	1469.598088
5.180000	1199.916526
5.190000	1004.333794
5.200000	855.758304
5.210000	762.300676
5.220000	701.363128
5.230000	701.363128
5.240000	699.575812
5.250000	699.575812
5.260000	676.036897
5.270000	633.194590
5.280000	548.629941
5.290000	491.611326
5.300000	407.005036
5.310000	372.515425
5.320000	325.968835
5.330000	325.968835
5.340000	325.968835
5.350000	351.055610
5.360000	351.078475
5.370000	430.904800
5.380000	449.731665
5.390000	556.662937
5.400000	1446.987792
5.410000	1446.987792
5.420000	1446.987792
5.430000	1251.824995
5.440000	878.317464
5.450000	534.719125
5.460000	188.088582
5.470000	-42.867609
5.480000	-255.632743
5.490000	-373.876901
5.500000	-493.728978
5.510000	-504.449413
5.520000	-504.449413
5.530000	-504.449413
5.540000	-468.586441
5.550000	-468.586441
5.560000	-468.586441
5.570000	-508.746796
5.580000	-574.842333
5.590000	-619.962703
5.600000	-652.573877
5.610000	-652.573877
5.620000	-652.573877
5.630000	-633.901798
5.640000	-607.116009
5.650000	-571.592656
5.660000	-536.885706
5.670000	-482.122637
5.680000	-415.659602
5.690000	-327.527433
5.700000	-225.408350
5.710000	-106.831934
5.720000	12.865184
5.730000	134.979220
5.740000	261.208579
5.750000	390.851320
5.760000	513.591889
5.770000	636.837197
5.780000	757.008907
5.790000	824.856899
5.800000	824.856899
5.810000	824.856899
5.820000	593.035830
5.830000	255.042246
5.840000	-84.090918
5.850000	-368.853215
5.860000	-568.230992
5.870000	-706.848786
5.880000	-800.294795
5.890000	-875.826203
5.900000	-875.826203
5.910000	-875.826203
5.920000	-856.943474
5.930000	-856.943474
5.940000	-856.943474
5.950000	-891.313669
5.960000	-945.693388
5.970000	-1023.749976
5.980000	-1069.673637
5.990000	-1117.394751
6.000000	-1117.394751
6.010000	-1117.394751
6.020000	-1087.746297
6.030000	-1071.542277
6.040000	-998.630843
6.050000	-962.242290
6.060000	-866.967443
6.070000	-823.479633
6.080000	-702.617763
6.090000	-652.451987
6.100000	-512.395031
6.110000	-467.349072
6.120000	-315.085953
6.130000	-277.388786
6.140000	-112.482838
6.150000	-86.804609
6.160000	94.681025
6.170000	102.080673
6.180000	102.080673
6.190000	102.080673
6.200000	-1920.336396
6.210000	-1946.340500
6.220000	-1946.340500
6.230000	-1920.336396
6.240000	-1853.425913
6.250000	-1845.154848
6.260000	-1708.252414
6.270000	-1685.014738
6.280000	-1549.945983
6.290000	-1505.797934
6.300000	-1363.560003
6.310000	-1301.587593
6.320000	-1158.238656
6.330000	-1093.259420
6.340000	-964.087429
6.350000	-897.672891
6.360000	-775.263735
6.370000	-701.703819
6.380000	-579.889669
6.390000	-508.277108
6.400000	-434.836343
6.410000	-434.836343
6.420000	-434.836343
6.430000	-694.849599
6.440000	-1021.024219
6.450000	-1395.592939
6.460000	-1679.891842
6.470000	-1930.886305
6.480000	-2071.404674
6.490000	-2204.689722
6.500000	-2556.268787
6.510000	-2578.692322
6.520000	-2578.692322
6.530000	-2578.692322
6.540000	-2528.994885
6.550000	-2501.333695
6.560000	-2429.329678
6.570000	-2365.322368
6.580000	-2275.449709
6.590000	-2191.514143
6.600000	-2088.437000
6.610000	-2001.897005
6.620000	-1899.261592
6.630000	-1812.482873
6.640000	-1711.943382
6.650000	-1623.247389
6.660000	-1528.533429
6.670000	-1433.103815
6.680000	-1335.132828
6.690000	-1333.129610
6.700000	-1333.129610
6.710000	-1333.129610
6.720000	-1572.310128
6.730000	-1886.095844
6.740000	-2177.725505
6.750000	-2413.267812
6.760000	-2579.230756
6.770000	-2682.530120
6.780000	-2740.800272
6.790000	-2740.800272
6.800000	-2740.800272
6.810000	-2727.218500
6.820000	-2660.897001
6.830000	-2635.276120
6.840000	-2635.276120
6.850000	-2635.276120
6.860000	-2676.902829
6.870000	-2714.821426
6.880000	-2736.151260
6.890000	-2736.151260
6.900000	-2736.151260
6.910000	-2708.044481
6.920000	-2664.819705
6.930000	-2612.752405
6.940000	-2544.491903
6.950000	-2464.534300
6.960000	-2379.210811
6.970000	-2284.329184
6.980000	-2182.991855
6.990000	-2077.163235
7.000000	-1967.812636
7.010000	-1860.051296
7.020000	-1752.658812
7.030000	-1645.986598
7.040000	-1533.529206
7.050000	-1419.995871
7.060000	-1310.443832
7.070000	-1310.443832
7.080000	-1310.443832
7.090000	-1341.272204
7.100000	-1607.381452
7.110000	-1940.304494
7.120000	-2241.249214
7.130000	-2478.564966
7.140000	-2647.233930
7.150000	-2758.915066
7.160000	-2828.270721
7.170000	-2881.340226
7.180000	-2881.340226
7.190000	-2881.340226
7.200000	-2854.265201
7.210000	-2827.140285
7.220000	-2827.140285
7.230000	-2827.140285
7.240000	-2860.286693
7.250000	-2908.863623
7.260000	-2933.235773
7.270000	-2933.235773
7.280000	-2933.235773
7.290000	-2922.913942
7.300000	-2872.860383
7.310000	-2827.236338
7.320000	-2743.455103
7.330000	-2672.857908
7.340000	-2566.816126
7.350000	-2480.805954
7.360000	-2351.892118
7.370000	-2260.186719
7.380000	-2124.564706
7.390000	-2027.054648
7.400000	-1889.836900
7.410000	-1804.425884
7.420000	-1663.601036
7.430000	-1588.461551
7.440000	-1436.678520
7.450000	-1359.339513
7.460000	-1206.966405
7.470000	-1206.966405
7.480000	-1206.966405
7.490000	-1286.159259
7.500000	-2735.876612
7.510000	-2764.994414
7.520000	-2793.802864
7.530000	-2805.322473
7.540000	-2805.662875
7.550000	-2876.797153
7.560000	-2882.721941
7.570000	-2882.721941
7.580000	-2882.721941
7.590000	-2873.557199
7.600000	-2825.604916
7.610000	-2764.327800
7.620000	-2694.925916
7.630000	-2599.059666
7.640000	-2517.434268
7.650000	-2385.526941
7.660000	-2307.429386
7.670000	-2163.402315
7.680000	-2091.153669
7.690000	-1924.464180
7.700000	-1216.714980
7.710000	-1216.714980
7.720000	-1216.714980
7.730000	-1467.485521
7.740000	-1773.401404
7.750000	-1930.591553
7.760000	-2104.116368
7.770000	-2150.865519
7.780000	-2230.236526
7.790000	-2230.236526
7.800000	-2230.236526
7.810000	-2190.637972
7.820000	-2181.827362
7.830000	-2140.326329
7.840000	-2140.326329
7.850000	-2140.326329
7.860000	-2164.976337
7.870000	-2164.976337
7.880000	-2164.976337
7.890000	-2151.153729
7.900000	-906.942226
7.910000	-660.061437
7.920000	-528.091786
7.930000	-297.805369
7.940000	-184.415226
7.950000	-0.439297
7.960000	93.309799
7.970000	271.855369
7.980000	387.154804
7.990000	573.935097
8.000000	624.792894
8.010000	624.792894
8.020000	624.792894
8.030000	456.907057
8.040000	211.020927
8.050000	37.720988
8.060000	-93.231582
8.070000	-125.209301
8.080000	-130.867470
8.090000	-130.867470
8.100000	-130.867470
8.110000	-46.747480
8.120000	32.730723
8.130000	148.554595
8.140000	216.008481
8.150000	304.305354
8.160000	342.929460
8.170000	423.529595
8.180000	451.367683
8.190000	534.340642
8.200000	570.260228
8.210000	670.771413
8.220000	732.595959
8.230000	874.847561
8.240000	948.230112
8.250000	1115.818351
8.260000	1203.977213
8.270000	1393.802234
8.280000	1471.680061
8.290000	1668.046612
8.300000	2999.159810
8.310000	2999.159810
8.320000	2999.159810
8.330000	2918.494806
8.340000	2693.558201
8.350000	2564.336291
8.360000	2409.010647
8.370000	2370.954842
8.380000	2370.954842
8.390000	2370.954842
8.400000	2391.920528
8.410000	2522.331082
8.420000	2621.469275
8.430000	2730.884250
8.440000	2783.775123
8.450000	2855.884410
8.460000	2889.771437
8.470000	2934.233387
8.480000	2963.621048
8.490000	3022.834626
8.500000	3073.300592
8.510000	3143.680418
8.520000	3205.884821
8.530000	3282.727226
8.540000	3351.405602
8.550000	3433.959641
8.560000	3505.861519
8.570000	3587.378697
8.580000	3661.278592
8.590000	3738.941018
8.600000	3798.670003
8.610000	3862.689631
8.620000	3925.050153
8.630000	3994.545292
8.640000	4059.440885
8.650000	4123.510896
8.660000	4181.875556
8.670000	4251.604830
8.680000	4313.278357
8.690000	4313.278357
8.700000	4313.278357
8.710000	4300.153080
8.720000	4071.987648
8.730000	3718.698280
8.740000	3358.732969
8.750000	3072.207973
8.760000	2856.320421
8.770000	2713.802825
8.780000	2627.924432
8.790000	2603.220612
8.800000	2603.220612
8.810000	2603.220612
8.820000	2657.335437
8.830000	2702.052869
8.840000	2724.048166
8.850000	2724.048166
8.860000	2724.048166
8.870000	2712.989362
8.880000	2712.989362
8.890000	2712.989362
8.900000	2727.081346
8.910000	2739.087957
8.920000	2754.219020
8.930000	2782.268049
8.940000	2816.379664
8.950000	2867.565686
8.960000	2928.558331
8.970000	2991.930853
8.980000	3051.808950
8.990000	3128.435144
9.000000	3223.074521
9.010000	3326.978672
9.020000	3416.365186
9.030000	3513.715278
9.040000	3622.669720
9.050000	3728.466537
9.060000	3834.087748
9.070000	3948.297977
9.080000	3948.297977
9.090000	3948.297977
9.100000	3944.819464
9.110000	3733.310336
9.120000	3416.260060
9.130000	3091.739259
9.140000	2810.631450
9.150000	2617.209773
9.160000	2477.847959
9.170000	2384.809783
9.180000	2310.066416
9.190000	2310.066416
9.200000	2310.066416
9.210000	2324.052622
9.220000	2324.052622
9.230000	2324.052622
9.240000	2257.765065
9.250000	2205.761106
9.260000	2126.271617
9.270000	2116.536584
9.280000	2116.536584
9.290000	2116.536584
9.300000	2698.529813
9.310000	2831.195811
9.320000	2937.653519
9.330000	3079.908587
9.340000	3167.402633
9.350000	3271.108500
9.360000	3271.108500
9.370000	3271.108500
9.380000	3205.128166
9.390000	2947.150626
9.400000	2592.470654
9.410000	2250.101349
9.420000	1976.705595
9.430000	1772.933355
9.440000	1641.981535
9.450000	1553.706657
9.460000	1496.339661
9.470000	1496.339661
9.480000	1496.339661
9.490000	1493.795382
9.500000	1493.795382
9.510000	1465.446898
9.520000	1421.770867
9.530000	1323.446833
9.540000	1282.453514
9.550000	1202.896787
9.560000	1196.726738
9.570000	1183.720371
9.580000	1154.767493
9.590000	1144.730305
9.600000	169.725833
9.610000	-26.951286
9.620000	-98.870503
9.630000	-209.284973
9.640000	-209.284973
9.650000	-218.625569
9.660000	-236.941444
9.670000	-244.316249
9.680000	-256.417388
9.690000	-344.016699
9.700000	-412.544403
9.710000	-516.480499
9.720000	-584.326104
9.730000	-655.250227
9.740000	-684.881596
9.750000	-721.278324
9.760000	-722.343704
9.770000	-722.343704
9.780000	-722.343704
9.790000	-707.908892
9.800000	-669.415131
9.810000	-633.415355
9.820000	-583.381474
9.830000	-519.983528
9.840000	-436.342786
9.850000	-345.623675
9.860000	-252.298368
9.870000	-163.289916
9.880000	-163.289916
9.890000	-163.289916
9.900000	-332.246846
9.910000	-637.794312
9.920000	-963.064128
9.930000	-1237.527773
9.940000	-1455.086206
9.950000	-1604.275532
9.960000	-1712.244562
9.970000	-1766.947046
9.980000	-1766.947046
9.990000	-1766.947046
10.000000	-1736.229831
10.010000	-1681.751090
10.020000	-1681.751090
10.030000	-1681.751090
10.040000	-1725.111845
10.050000	-1755.828022
10.060000	-1820.553137
10.070000	-1820.553137
10.080000	-1820.553137
10.090000	-1816.493083
10.100000	-969.739887
10.110000	-830.844801
10.120000	-727.008874
10.130000	-596.924888
10.140000	-490.633556
10.150000	-490.633556
10.160000	-490.633556
10.170000	-618.915677
10.180000	-922.130618
10.190000	-1286.036315
10.200000	-1982.588992
10.210000	-1982.588992
10.220000	-1982.588992
10.230000	-1899.846531
10.240000	-1772.657686
10.250000	-1681.179159
10.260000	-1556.378172
10.270000	-1456.924996
10.280000	-1331.860918
10.290000	-1229.006394
10.300000	-1113.180835
10.310000	-1010.321671
10.320000	-890.413956
10.330000	-793.898200
10.340000	-793.898200
10.350000	-793.898200
10.360000	-839.607072
10.370000	-1119.809351
10.380000	-1444.418395
10.390000	-1736.910607
10.400000	-1965.425993
10.410000	-2132.179867
10.420000	-2246.528418
10.430000	-2338.582134
10.440000	-2396.592654
10.450000	-2396.592654
10.460000	-2396.592654
10.470000	-2369.891950
10.480000	-2369.891950
10.490000	-2369.891950
10.500000	-2380.815145
10.510000	-2424.727821
10.520000	-2469.954184
10.530000	-2503.776140
10.540000	-2503.776140
10.550000	-2503.776140
10.560000	-2487.554142
10.570000	-2447.096407
10.580000	-2388.025010
10.590000	-2315.372921
10.600000	-2233.581429
10.610000	-2134.703106
10.620000	-2032.285087
10.630000	-1924.078601
10.640000	-1817.103377
10.650000	-1709.519405
10.660000	-1605.026981
10.670000	-1500.030709
10.680000	-1396.055620
10.690000	-1288.616903
10.700000	-1182.200707
10.710000	-1067.256756
10.720000	-962.516080
10.730000	-960.649614
10.740000	-960.649614
10.750000	-960.649614
10.760000	-1220.721769
10.770000	-1518.133118
10.780000	-1804.572965
10.790000	-2013.662197
10.800000	-2174.782720
10.810000	-2257.121820
10.820000	-2334.375706
10.830000	-2350.462092
10.840000	-2350.462092
10.850000	-2350.462092
10.860000	-2311.629210
10.870000	-2269.391944
10.880000	-2265.900873
10.890000	-2257.357114
10.900000	-1822.311541
10.910000	-1681.750217
10.920000	-1587.583813
10.930000	-1452.162440
10.940000	-1349.398737
10.950000	-1209.278409
10.960000	-1106.710892
10.970000	-975.105049
10.980000	-880.486721
10.990000	-759.676361
11.000000	-702.442720
11.010000	-702.442720
11.020000	-702.442720
11.030000	-886.148922
11.040000	-1170.462593
11.050000	-1408.846559
11.060000	-1626.053108
11.070000	-1749.376773
11.080000	-1866.183582
11.090000	-1866.183582
11.100000	-1866.183582
11.110000	-1843.744920
11.120000	-1830.581131
11.130000	-1753.535205
11.140000	-1724.120394
11.150000	-1614.769265
11.160000	-1570.508758
11.170000	-1443.298754
11.180000	-1392.842672
11.190000	-1242.003336
11.200000	-805.791968
11.210000	-805.791968
11.220000	-805.791968
11.230000	-1096.988251
11.240000	-1432.743279
11.250000	-1622.638808
11.260000	-1820.740386
11.270000	-1913.654304
11.280000	-2033.511259
11.290000	-2081.133775
11.300000	-2117.025219
11.310000	-2117.025219
11.320000	-2118.686239
11.330000	-2118.686239
11.340000	-2118.686239
11.350000	-2136.004084
11.360000	-2213.906291
11.370000	-2243.796468
11.380000	-2295.212138
11.390000	-2295.212138
11.400000	-2295.212138
11.410000	-2266.146366
11.420000	-2263.411595
11.430000	-2181.460165
11.440000	-2151.445294
11.450000	-2040.143206
11.460000	-1996.348590
11.470000	-1860.072789
11.480000	-1809.274334
11.490000	-1658.096977
11.500000	-690.215819
11.510000	-690.215819
11.520000	-690.215819
11.530000	-909.516254
11.540000	-1263.811621
11.550000	-1515.281830
11.560000	-1764.427458
11.570000	-1890.530165
11.580000	-2029.838959
11.590000	-2083.221411
11.600000	-2152.453440
11.610000	-2152.453440
11.620000	-2152.453440
11.630000	-2099.514319
11.640000	-2099.514319
11.650000	-2099.514319
11.660000	-2127.902075
11.670000	-2158.730518
11.680000	-2195.632234
11.690000	-2195.632234
11.700000	-2195.632234
11.710000	-2165.500875
11.720000	-2121.802979
11.730000	-2051.825761
11.740000	-1973.176325
11.750000	-1860.111555
11.760000	-1737.768688
11.770000	-1600.391052
11.780000	-1465.502823
11.790000	-1326.681872
11.800000	-1187.340315
11.810000	-1039.015666
11.820000	-892.304980
11.830000	-734.359118
11.840000	-575.406304
11.850000	-407.725763
11.860000	-250.653647
11.870000	-95.085205
11.880000	63.014970
11.890000	236.510277
11.900000	398.505862
11.910000	553.123219
11.920000	553.123219
11.930000	553.123219
11.940000	468.015163
11.950000	225.441036
11.960000	-37.814211
11.970000	-258.854118
11.980000	-447.906654
11.990000	-580.114358
12.000000	-669.165636
12.010000	-669.165636
12.020000	-669.165636
12.030000	-612.356742
12.040000	-557.518979
12.050000	-498.303476
12.060000	-498.303476
12.070000	-498.303476
12.080000	-533.901405
12.090000	-557.464970
12.100000	-566.820380
12.110000	-566.820380
12.120000	-566.820380
12.130000	-487.371942
12.140000	-448.635301
12.150000	-352.583517
12.160000	-324.110211
12.170000	-215.092112
12.180000	-176.452516
12.190000	-43.779816
12.200000	879.727479
12.210000	879.727479
12.220000	879.727479
12.230000	703.391193
12.240000	402.055163
12.250000	165.850590
12.260000	-80.385151
12.270000	-228.224295
12.280000	-382.448767
12.290000	-463.830668
12.300000	-547.973704
12.310000	-547.973704
12.320000	-547.973704
12.330000	-533.051462
12.340000	-533.051462
12.350000	-533.051462
12.360000	-542.721321
12.370000	-583.259685
12.380000	-639.466571
12.390000	-669.610581
12.400000	-669.610581
12.410000	-669.610581
12.420000	-651.523140
12.430000	-597.019055
12.440000	-534.744133
12.450000	-453.130158
12.460000	-364.051981
12.470000	-259.207428
