Time(s)	IR_denoised_median
4.590000	-889.253492
4.600000	-889.253492
4.610000	-870.713292
4.620000	-864.434832
4.630000	-779.761308
4.640000	-678.965278
4.650000	-643.791975
4.660000	-528.801000
4.670000	-262.956343
4.680000	52.961947
4.690000	466.356780
4.700000	988.696616
4.710000	1395.091065
4.720000	1536.710448
4.730000	1557.663732
4.740000	1586.343176
4.750000	1586.343176
4.760000	1557.663732
4.770000	1477.386082
4.780000	900.538837
4.790000	453.265573
4.800000	211.583197
4.810000	107.173874
4.820000	107.173874
4.830000	107.173874
4.840000	124.891758
4.850000	135.721564
4.860000	217.685907
4.870000	345.052456
4.880000	382.904666
4.890000	392.961156
4.900000	403.304209
4.910000	415.222998
4.920000	415.222998
4.930000	446.234542
4.940000	552.801276
4.950000	841.684456
4.960000	1182.795630
4.970000	1420.129601
4.980000	1580.357939
4.990000	1664.570501
5.000000	1714.096574
5.010000	1714.096574
5.020000	1714.096574
5.030000	1702.659643
5.040000	1534.318696
5.050000	1158.132038
5.060000	668.561630
5.070000	318.102533
5.080000	91.131920
5.090000	60.379164
5.100000	36.044329
5.110000	-25.548388
5.120000	-25.548388
5.130000	-25.548388
5.140000	44.081459
5.150000	64.656646
5.160000	70.052633
5.170000	93.922167
5.180000	175.098839
5.190000	371.300060
5.200000	681.042652
5.210000	1048.588845
5.220000	1383.952003
5.230000	1789.465147
5.240000	2161.354247
5.250000	2290.109698
5.260000	2334.827221
5.270000	2421.721920
5.280000	2461.978534
5.290000	2461.978534
5.300000	2461.978534
5.310000	2262.858781
5.320000	1875.706949
5.330000	1503.766930
5.340000	1220.133046
5.350000	938.291393
5.360000	561.585506
5.370000	267.622885
5.380000	102.730655
5.390000	-78.519520
5.400000	-118.238827
5.410000	-163.447584
5.420000	-207.735593
5.430000	-233.293520
5.440000	-233.293520
5.450000	-233.293520
5.460000	-165.080361
5.470000	2.830579
5.480000	207.042344
5.490000	435.578080
5.500000	827.627673
5.510000	1177.425082
5.520000	1422.653457
5.530000	1617.638421
5.540000	1655.281349
5.550000	1655.281349
5.560000	1655.281349
5.570000	1609.259782
5.580000	1483.197740
5.590000	1321.230852
5.600000	1109.586069
5.610000	751.014366
5.620000	331.518857
5.630000	261.656689
5.640000	261.656689
5.650000	261.656689
5.660000	261.656689
5.670000	278.052926
5.680000	304.563376
5.690000	349.407400
5.700000	434.674680
5.710000	445.708658
5.720000	459.168953
5.730000	445.708658
5.740000	434.674680
5.750000	403.122206
5.760000	242.508914
5.770000	21.733280
5.780000	-188.851182
5.790000	-421.907640
5.800000	-613.916773
5.810000	-713.552333
5.820000	-735.185307
5.830000	-735.185307
5.840000	-735.185307
5.850000	-666.408414
5.860000	-517.918855
5.870000	-401.907922
5.880000	-382.139283
5.890000	-369.219205
5.900000	-351.353493
5.910000	-325.440910
5.920000	-320.712638
5.930000	-310.014145
5.940000	-307.182208
5.950000	-306.747559
5.960000	-281.975965
5.970000	-236.425092
5.980000	-235.348103
5.990000	-233.346069
6.000000	-201.747561
6.010000	-188.459312
6.020000	-136.842375
6.030000	-62.754730
6.040000	-11.000306
6.050000	47.167693
6.060000	104.758879
6.070000	165.133259
6.080000	216.490585
6.090000	250.120913
6.100000	311.383839
6.110000	351.863489
6.120000	351.863489
6.130000	351.863489
6.140000	296.134539
6.150000	144.865602
6.160000	-13.063305
6.170000	-185.125233
6.180000	-292.014290
6.190000	-350.371651
6.200000	-381.972005
6.210000	-414.627853
6.220000	-419.768626
6.230000	-419.768626
6.240000	-419.768626
6.250000	-396.623981
6.260000	-394.086950
6.270000	-394.086950
6.280000	-394.086950
6.290000	-451.150489
6.300000	-451.504816
6.310000	-487.001781
6.320000	-487.001781
6.330000	-487.001781
6.340000	-482.238551
6.350000	-474.842322
6.360000	-436.559063
6.370000	-429.797334
6.380000	-429.797334
6.390000	-429.797334
6.400000	-791.692176
6.410000	-831.811755
6.420000	-849.863158
6.430000	-866.664996
6.440000	-874.966397
6.450000	-878.541021
6.460000	-874.966397
6.470000	-866.664996
6.480000	-827.255283
6.490000	-822.555224
6.500000	-781.972788
6.510000	-743.125976
6.520000	-693.562164
6.530000	-660.816407
6.540000	-607.984854
6.550000	-559.686561
6.560000	-505.322003
6.570000	-461.643467
6.580000	-441.660937
6.590000	-401.456511
6.600000	-347.150226
6.610000	-318.374951
6.620000	-267.413376
6.630000	-225.524499
6.640000	-225.524499
6.650000	-225.524499
6.660000	-249.666033
6.670000	-392.152159
6.680000	-544.620123
6.690000	-681.548745
6.700000	-791.630352
6.710000	-864.966708
6.720000	-941.796192
6.730000	-943.121175
6.740000	-943.121175
6.750000	-943.121175
6.760000	-913.782683
6.770000	-864.257126
6.780000	-854.618263
6.790000	-854.618263
6.800000	-854.618263
6.810000	-868.728135
6.820000	-873.051320
6.830000	-904.090581
6.840000	-910.164962
6.850000	-910.164962
6.860000	-910.164962
6.870000	-894.847950
6.880000	-875.794185
6.890000	-851.047276
6.900000	-814.436038
6.910000	-790.355057
6.920000	-730.904122
6.930000	-710.022560
6.940000	-643.964475
6.950000	-598.125331
6.960000	-538.778495
6.970000	-511.472019
6.980000	-511.472019
6.990000	-511.472019
7.000000	-827.678281
7.010000	-843.597821
7.020000	-843.597821
7.030000	-843.597821
7.040000	-837.170495
7.050000	-834.998711
7.060000	-791.325763
7.070000	-784.369705
7.080000	-736.080715
7.090000	-704.142605
7.100000	-658.624342
7.110000	-615.069927
7.120000	-565.132075
7.130000	-516.070039
7.140000	-457.621804
7.150000	-407.176408
7.160000	-341.029167
7.170000	-307.511315
7.180000	-271.237465
7.190000	-202.893949
7.200000	-150.689914
7.210000	-136.234932
7.220000	-136.234932
7.230000	-136.234932
7.240000	-200.907823
7.250000	-377.956100
7.260000	-563.756675
7.270000	-691.850900
7.280000	-793.907659
7.290000	-855.652295
7.300000	-895.180495
7.310000	-921.461724
7.320000	-926.493466
7.330000	-926.493466
7.340000	-926.493466
7.350000	-907.698686
7.360000	-881.377378
7.370000	-881.377378
7.380000	-881.377378
7.390000	-888.268554
7.400000	-915.684513
7.410000	-922.534013
7.420000	-922.534013
7.430000	-922.534013
7.440000	-920.333186
7.450000	-895.605761
7.460000	-866.881422
7.470000	-850.706900
7.480000	-780.235511
7.490000	-760.314564
7.500000	-723.150432
7.510000	-662.125300
7.520000	-608.203664
7.530000	-558.879231
7.540000	-508.282817
7.550000	-448.663176
7.560000	-379.416809
7.570000	-331.569223
7.580000	-305.501883
7.590000	-260.397378
7.600000	-193.727400
7.610000	-171.448923
7.620000	-150.689308
7.630000	-150.689308
7.640000	-150.689308
7.650000	-203.647320
7.660000	-368.160958
7.670000	-547.567875
7.680000	-679.412028
7.690000	-806.813745
7.700000	-977.711671
7.710000	-993.417568
7.720000	-999.501710
7.730000	-1006.718039
7.740000	-1006.718039
7.750000	-999.501710
7.760000	-978.821958
7.770000	-976.224445
7.780000	-919.794068
7.790000	-906.248908
7.800000	-846.290283
7.810000	-809.745368
7.820000	-759.527726
7.830000	-713.427350
7.840000	-649.691279
7.850000	-612.324572
7.860000	-537.593459
7.870000	-485.596353
7.880000	-435.307171
7.890000	-363.897428
7.900000	-313.232709
7.910000	-288.130779
7.920000	-221.996025
7.930000	-175.748170
7.940000	-117.679738
7.950000	-117.538241
7.960000	-48.845963
7.970000	-48.845963
7.980000	-48.845963
7.990000	-203.938048
8.000000	-801.412591
8.010000	-801.412591
8.020000	-801.412591
8.030000	-790.211626
8.040000	-721.367549
8.050000	-692.133678
8.060000	-630.890903
8.070000	-592.435011
8.080000	-523.148414
8.090000	-493.107848
8.100000	-430.046580
8.110000	-404.203539
8.120000	-334.560595
8.130000	-302.777158
8.140000	-261.751913
8.150000	-204.491721
8.160000	-151.048122
8.170000	-114.216791
8.180000	-72.279797
8.190000	-7.984209
8.200000	-7.984209
8.210000	-7.984209
8.220000	-67.023817
8.230000	-217.644879
8.240000	-374.202189
8.250000	-530.673224
8.260000	-609.212130
8.270000	-661.084840
8.280000	-672.070679
8.290000	-681.672293
8.300000	-681.672293
8.310000	-681.672293
8.320000	-673.646047
8.330000	-625.861127
8.340000	-611.731274
8.350000	-611.731274
8.360000	-611.731274
8.370000	-643.807325
8.380000	-661.290600
8.390000	-661.650795
8.400000	-662.597757
8.410000	-662.597757
8.420000	-661.290600
8.430000	-616.281708
8.440000	-584.095253
8.450000	-563.538323
8.460000	-514.513933
8.470000	-472.025392
8.480000	-430.463429
8.490000	-430.463429
8.500000	-420.818496
8.510000	-366.593665
8.520000	-348.494349
8.530000	-315.307547
8.540000	-292.654567
8.550000	-267.425362
8.560000	-84.374241
8.570000	156.392175
8.580000	377.538263
8.590000	576.748621
8.600000	584.655233
8.610000	584.655233
8.620000	576.748621
8.630000	569.284653
8.640000	526.930710
8.650000	368.567191
8.660000	252.867625
8.670000	229.593402
8.680000	229.593402
8.690000	229.593402
8.700000	523.121432
8.710000	1026.198920
8.720000	1398.256329
8.730000	1697.883685
8.740000	1799.869573
8.750000	1884.390631
8.760000	1986.066672
8.770000	2069.314440
8.780000	2069.314440
8.790000	2069.314440
8.800000	1955.215636
8.810000	1781.567619
8.820000	1512.378500
8.830000	1026.571999
8.840000	688.860643
8.850000	567.747966
8.860000	469.608091
8.870000	341.054412
8.880000	341.054412
8.890000	339.289636
8.900000	335.929579
8.910000	328.989633
8.920000	328.989633
8.930000	328.989633
8.940000	449.744769
8.950000	646.081087
8.960000	891.895095
8.970000	1168.178365
8.980000	1563.326832
8.990000	1905.547508
9.000000	2177.168437
9.010000	2350.876792
9.020000	2530.356501
9.030000	2530.356501
9.040000	2530.356501
9.050000	2358.510900
9.060000	1957.482145
9.070000	1619.925329
9.080000	1392.348208
9.090000	1005.458981
9.100000	236.663361
