Time(s)	IR_denoised_wiener
0.000000	78.224897
0.010000	99.551666
0.020000	45.100992
0.030000	-36.052565
0.040000	-144.072341
0.050000	-263.942146
0.060000	-359.180882
0.070000	-402.184056
0.080000	-408.736997
0.090000	-410.130737
0.100000	-395.840892
0.110000	-334.349499
0.120000	-230.374495
0.130000	-135.026304
0.140000	-62.471022
0.150000	-13.999243
0.160000	-12.625816
0.170000	-58.241037
0.180000	-143.760924
0.190000	-229.058646
0.200000	-299.633421
0.210000	-340.876730
0.220000	-351.878075
0.230000	-329.690854
0.240000	-271.124118
0.250000	-195.569488
0.260000	-135.074497
0.270000	-110.086259
0.280000	-108.271931
0.290000	-111.591528
0.300000	-118.519314
0.310000	-135.122663
0.320000	-165.767453
0.330000	-185.913585
0.340000	-180.380895
0.350000	-140.729697
0.360000	-81.063344
0.370000	-19.898769
0.380000	28.591556
0.390000	60.284765
0.400000	82.602758
0.410000	106.803016
0.420000	143.268660
0.430000	182.256010
0.440000	226.291206
0.450000	264.661839
0.460000	321.063703
0.470000	384.293511
0.480000	439.814990
0.490000	467.898444
0.500000	459.917207
0.510000	415.847012
0.520000	339.014876
0.530000	261.192857
0.540000	210.755263
0.550000	209.839853
0.560000	245.383477
0.570000	277.396966
0.580000	274.017642
0.590000	228.673397
0.600000	172.738777
0.610000	114.201227
0.620000	57.097581
0.630000	8.385153
0.640000	-27.235521
0.650000	-35.758186
0.660000	-22.307773
0.670000	17.771619
0.680000	64.531562
0.690000	105.634377
0.700000	126.676825
0.710000	135.870400
0.720000	137.789468
0.730000	142.097319
0.740000	149.854952
0.750000	156.952720
0.760000	162.571704
0.770000	162.774666
0.780000	165.629417
0.790000	184.585592
0.800000	222.297891
0.810000	273.013378
0.820000	329.267822
0.830000	372.048476
0.840000	406.275390
0.850000	425.356728
0.860000	441.639280
0.870000	442.567085
0.880000	400.932960
0.890000	314.482200
0.900000	203.925463
0.910000	106.745315
0.920000	37.155510
0.930000	-13.754111
0.940000	-62.000141
0.950000	-111.587207
0.960000	-160.172169
0.970000	-195.427175
0.980000	-218.415755
0.990000	-230.971182
1.000000	-243.050726
1.010000	-264.216991
1.020000	-290.017233
1.030000	-322.183625
1.040000	-356.337935
1.050000	-385.514603
1.060000	-404.368343
1.070000	-411.896566
1.080000	-424.820286
1.090000	-441.267448
1.100000	-455.635763
1.110000	-460.340455
1.120000	-459.524812
1.130000	-452.107592
1.140000	-441.468376
1.150000	-423.897968
1.160000	-403.810737
1.170000	-380.718473
1.180000	-354.197309
1.190000	-348.651641
1.200000	-376.261876
1.210000	-419.214429
1.220000	-441.990244
1.230000	-433.557330
1.240000	-434.908117
1.250000	-510.344622
1.260000	-710.168325
1.270000	-1018.784856
1.280000	-1361.654618
1.290000	-1624.686219
1.300000	-1762.871700
1.310000	-1755.200104
1.320000	-1653.703357
1.330000	-1480.348321
1.340000	-1260.595210
1.350000	-1025.897285
1.360000	-805.532386
1.370000	-681.308827
1.380000	-676.694621
1.390000	-815.774348
1.400000	-992.886435
1.410000	-1091.930783
1.420000	-1028.886250
1.430000	-805.035605
1.440000	-481.728969
1.450000	-177.608771
1.460000	80.047337
1.470000	261.147162
1.480000	330.147900
1.490000	243.826752
1.500000	43.090664
1.510000	-141.302694
1.520000	-237.183592
1.530000	-235.996585
1.540000	-211.407016
1.550000	-171.233249
1.560000	-128.702539
1.570000	-99.868534
1.580000	-122.782953
1.590000	-181.413358
1.600000	-226.497128
1.610000	-246.119402
1.620000	-230.609720
1.630000	-188.935833
1.640000	-140.811297
1.650000	-102.469113
1.660000	-55.979055
1.670000	12.593012
1.680000	92.391210
1.690000	170.254648
1.700000	250.414814
1.710000	330.169205
1.720000	392.337015
1.730000	436.735202
1.740000	483.252155
1.750000	523.160138
1.760000	549.776834
1.770000	566.215615
1.780000	591.949797
1.790000	635.510766
1.800000	674.975214
1.810000	682.057579
1.820000	651.666503
1.830000	599.931205
1.840000	552.986828
1.850000	523.034467
1.860000	497.840964
1.870000	479.778444
1.880000	462.605052
1.890000	456.500808
1.900000	462.610611
1.910000	488.506780
1.920000	532.857332
1.930000	595.782018
1.940000	660.990584
1.950000	716.333218
1.960000	756.406607
1.970000	786.511039
1.980000	821.445584
1.990000	857.233792
2.000000	901.445742
2.010000	954.867007
2.020000	1015.366606
2.030000	1072.739713
2.040000	1116.882359
2.050000	1144.558832
2.060000	1159.343963
2.070000	1166.977300
2.080000	1175.070362
2.090000	1190.319150
2.100000	1205.016000
2.110000	1209.246634
2.120000	1183.526602
2.130000	1103.083724
2.140000	965.020954
2.150000	784.894698
2.160000	589.803066
2.170000	378.550208
2.180000	151.511254
2.190000	-67.809483
2.200000	-252.851380
2.210000	-417.359586
2.220000	-558.916490
2.230000	-672.316054
2.240000	-743.037193
2.250000	-789.778759
2.260000	-844.944347
2.270000	-910.239769
2.280000	-994.621170
2.290000	-1075.029734
2.300000	-1149.439775
2.310000	-1203.537082
2.320000	-1240.391040
2.330000	-1265.803956
2.340000	-1305.482760
2.350000	-1358.416993
2.360000	-1407.951470
2.370000	-1435.444943
2.380000	-1439.220878
2.390000	-1430.596408
2.400000	-1415.229619
2.410000	-1402.513380
2.420000	-1385.950329
2.430000	-1374.562280
2.440000	-1396.145589
2.450000	-1467.002933
2.460000	-1550.619433
2.470000	-1603.849346
2.480000	-1623.627645
2.490000	-1642.551628
2.500000	-1671.668212
2.510000	-1704.631299
2.520000	-1722.432767
2.530000	-1711.150632
2.540000	-1684.031219
2.550000	-1654.764033
2.560000	-1644.743915
2.570000	-1645.388399
2.580000	-1643.203295
2.590000	-1625.776109
2.600000	-1588.778774
2.610000	-1545.974247
2.620000	-1504.764357
2.630000	-1465.580973
2.640000	-1423.830683
2.650000	-1394.669963
2.660000	-1375.275777
2.670000	-1361.851215
2.680000	-1340.788975
2.690000	-1311.830951
2.700000	-1269.717016
2.710000	-1211.245007
2.720000	-1151.457247
2.730000	-1105.755535
2.740000	-1087.955334
2.750000	-1118.713791
2.760000	-1194.482593
2.770000	-1281.016765
2.780000	-1330.067117
2.790000	-1332.522992
2.800000	-1311.502604
2.810000	-1288.788005
2.820000	-1273.666230
2.830000	-1264.117749
2.840000	-1258.927841
2.850000	-1249.857286
2.860000	-1236.974659
2.870000	-1221.361961
2.880000	-1213.476203
2.890000	-1215.272207
2.900000	-1223.392019
2.910000	-1227.592339
2.920000	-1225.758884
2.930000	-1213.334401
2.940000	-1182.879716
2.950000	-1136.531213
2.960000	-1085.453691
2.970000	-1050.516246
2.980000	-1028.723567
2.990000	-1008.906817
3.000000	-982.428249
3.010000	-948.078839
3.020000	-906.565763
3.030000	-853.330482
3.040000	-791.150685
3.050000	-731.700321
3.060000	-700.868243
3.070000	-700.430687
3.080000	-720.647413
3.090000	-733.871597
3.100000	-734.914470
3.110000	-725.758215
3.120000	-711.281967
3.130000	-699.412153
3.140000	-691.055597
3.150000	-686.489564
3.160000	-664.862849
3.170000	-613.012861
3.180000	-535.476594
3.190000	-448.659742
3.200000	-366.841923
3.210000	-291.695854
3.220000	-228.306910
3.230000	-181.153680
3.240000	-142.494809
3.250000	-105.369882
3.260000	-64.777408
3.270000	-33.724623
3.280000	-18.129369
3.290000	-6.453340
3.300000	24.127994
3.310000	77.009816
3.320000	134.573123
3.330000	179.385881
3.340000	216.659752
3.350000	260.699806
3.360000	301.258739
3.370000	322.578632
3.380000	302.420201
3.390000	254.804228
3.400000	201.182823
3.410000	166.286481
3.420000	159.484473
3.430000	158.596864
3.440000	158.414415
3.450000	147.137724
3.460000	138.329487
3.470000	138.240868
3.480000	140.459036
3.490000	146.281341
3.500000	141.462273
3.510000	144.996378
3.520000	154.991633
3.530000	174.976683
3.540000	198.076354
3.550000	220.215499
3.560000	249.111170
3.570000	267.303090
3.580000	285.809011
3.590000	295.253025
3.600000	303.472701
3.610000	298.066153
3.620000	287.445885
3.630000	280.132110
3.640000	277.652603
3.650000	265.072462
3.660000	242.487082
3.670000	240.349540
3.680000	270.524052
3.690000	327.499306
3.700000	366.707692
3.710000	352.260377
