Time(s)	GREEN_denoised_wiener
2.920000	-793.879186
2.930000	-778.809907
2.940000	-751.867889
2.950000	-712.504514
2.960000	-664.575075
2.970000	-613.241938
2.980000	-560.646022
2.990000	-504.004061
3.000000	-441.758053
3.010000	-376.147157
3.020000	-304.894377
3.030000	-226.996597
3.040000	-141.065304
3.050000	-55.574937
3.060000	10.700859
3.070000	40.817648
3.080000	25.788636
3.090000	-20.760716
3.100000	-81.479220
3.110000	-146.057095
3.120000	-212.802232
3.130000	-283.727948
3.140000	-358.816772
3.150000	-433.750235
3.160000	-495.169202
3.170000	-526.124853
3.180000	-525.593696
3.190000	-504.560241
3.200000	-478.390809
3.210000	-452.327868
3.220000	-425.864965
3.230000	-397.785829
3.240000	-365.694281
3.250000	-327.268508
3.260000	-281.217053
3.270000	-230.452804
3.280000	-178.430822
3.290000	-120.971744
3.300000	-53.331424
3.310000	24.140840
3.320000	105.398404
3.330000	186.906967
3.340000	271.125233
3.350000	360.988842
3.360000	450.810046
3.370000	531.042349
3.380000	584.122295
3.390000	601.437117
3.400000	584.780356
3.410000	547.514775
3.420000	504.761574
3.430000	456.202229
3.440000	401.729447
3.450000	335.527282
3.460000	264.385753
3.470000	196.844815
3.480000	142.031876
3.490000	103.803267
3.500000	82.323782
3.510000	75.077469
3.520000	77.600643
3.530000	84.673757
3.540000	93.876542
3.550000	106.939985
3.560000	124.140842
3.570000	145.866099
3.580000	174.738051
3.590000	208.439268
3.600000	245.331600
3.610000	283.339562
3.620000	322.927634
3.630000	367.243248
3.640000	413.838170
3.650000	459.140897
3.660000	504.760490
3.670000	558.386642
3.680000	626.678546
3.690000	706.270586
3.700000	782.899567
3.710000	834.800648
3.720000	842.794899
3.730000	809.725555
3.740000	740.363699
3.750000	659.707998
3.760000	577.225620
3.770000	499.685941
3.780000	424.732514
3.790000	351.672280
3.800000	282.918887
3.810000	218.322977
3.820000	162.790992
3.830000	123.652620
3.840000	101.651076
3.850000	80.608971
3.860000	58.557141
3.870000	37.249613
3.880000	33.846695
3.890000	48.518540
3.900000	77.133157
3.910000	109.446512
3.920000	141.112089
3.930000	173.399955
3.940000	205.763183
3.950000	239.034780
3.960000	276.766438
3.970000	321.344868
3.980000	379.126161
3.990000	452.991410
4.000000	537.810308
4.010000	626.980767
4.020000	704.816789
4.030000	760.664985
4.040000	783.503715
4.050000	765.038564
4.060000	713.585208
4.070000	644.447354
4.080000	577.361963
4.090000	515.828361
4.100000	456.470373
4.110000	394.890823
4.120000	330.273262
4.130000	273.002411
4.140000	230.085615
4.150000	205.792263
4.160000	199.236636
4.170000	203.919898
4.180000	213.073824
4.190000	220.068526
4.200000	226.621588
4.210000	240.922948
4.220000	264.506121
4.230000	294.788148
4.240000	333.758996
4.250000	378.663127
4.260000	426.367340
4.270000	471.889893
4.280000	519.023673
4.290000	575.150760
4.300000	634.668937
4.310000	689.763825
4.320000	734.678470
4.330000	783.456899
4.340000	843.362005
4.350000	913.821413
4.360000	987.052355
4.370000	1057.886713
4.380000	1105.727583
4.390000	1104.631559
4.400000	1057.175678
4.410000	986.795190
4.420000	926.010511
4.430000	879.243715
4.440000	843.186456
4.450000	807.702769
4.460000	767.404990
4.470000	727.888462
4.480000	694.987576
4.490000	677.111540
4.500000	673.575744
4.510000	675.676727
4.520000	673.525024
4.530000	670.643353
4.540000	674.850936
4.550000	688.961286
4.560000	707.853664
4.570000	731.324884
4.580000	758.219480
4.590000	786.719238
4.600000	815.285509
4.610000	842.814430
4.620000	869.387966
4.630000	895.611083
4.640000	922.190910
4.650000	950.777376
4.660000	978.013992
4.670000	1005.324186
4.680000	1034.204825
4.690000	1067.910191
4.700000	1104.749926
4.710000	1129.159414
4.720000	1117.307113
4.730000	1056.808328
4.740000	965.983674
4.750000	875.526379
4.760000	800.987241
4.770000	731.874933
4.780000	658.027169
4.790000	581.626274
4.800000	512.791199
4.810000	455.396183
4.820000	409.915020
4.830000	373.526247
4.840000	346.416380
4.850000	324.681089
4.860000	303.618298
4.870000	280.210038
4.880000	258.542606
4.890000	247.120728
4.900000	251.160881
4.910000	263.701025
4.920000	277.147200
4.930000	292.006741
4.940000	311.176637
4.950000	334.340236
4.960000	357.900385
4.970000	385.062451
4.980000	418.994112
4.990000	458.476075
5.000000	500.787212
5.010000	542.257296
5.020000	573.601799
5.030000	573.375388
5.040000	527.807766
5.050000	443.920914
5.060000	346.098433
5.070000	256.831609
5.080000	181.713070
5.090000	114.413289
5.100000	41.344849
5.110000	-41.274345
5.120000	-121.944301
5.130000	-178.896667
5.140000	-205.905687
5.150000	-218.875976
5.160000	-238.175523
5.170000	-267.438835
5.180000	-298.375436
5.190000	-320.625490
5.200000	-335.570391
5.210000	-343.438420
5.220000	-341.052079
5.230000	-326.551030
5.240000	-297.160625
5.250000	-254.304512
5.260000	-197.560079
5.270000	-128.024784
5.280000	-52.604734
5.290000	21.959521
5.300000	91.729129
5.310000	153.650448
5.320000	208.444253
5.330000	247.018687
5.340000	249.166477
5.350000	202.445917
5.360000	116.319891
5.370000	25.647290
5.380000	-49.195386
5.390000	-111.511929
5.400000	-173.697824
5.410000	-239.609859
5.420000	-305.809024
5.430000	-368.000875
5.440000	-415.531495
5.450000	-443.035120
5.460000	-457.917714
5.470000	-473.714832
5.480000	-495.576157
