Time(s)	IR_denoised_wiener
3.050000	-177.747074
3.060000	-188.235083
3.070000	-200.181064
3.080000	-197.725604
3.090000	-185.337623
3.100000	-166.547051
3.110000	-150.844157
3.120000	-134.332099
3.130000	-109.006546
3.140000	-81.825475
3.150000	-57.831002
3.160000	-33.629776
3.170000	-4.653084
3.180000	31.893433
3.190000	67.158469
3.200000	100.437879
3.210000	133.642636
3.220000	173.661332
3.230000	214.757367
3.240000	246.537137
3.250000	276.586524
3.260000	314.750759
3.270000	358.713790
3.280000	400.613890
3.290000	447.212522
3.300000	492.105390
3.310000	528.374263
3.320000	553.606907
3.330000	556.174882
3.340000	524.104883
3.350000	454.664836
3.360000	368.330429
3.370000	297.852201
3.380000	238.115541
3.390000	198.743478
3.400000	166.835423
3.410000	141.330435
3.420000	120.549965
3.430000	98.234361
3.440000	75.614491
3.450000	49.455290
3.460000	16.675234
3.470000	-24.658305
3.480000	-68.580155
3.490000	-107.772818
3.500000	-142.193631
3.510000	-173.563758
3.520000	-199.467468
3.530000	-217.693790
3.540000	-228.085616
3.550000	-230.830242
3.560000	-220.360235
3.570000	-211.361400
3.580000	-200.925744
3.590000	-192.248667
3.600000	-179.472532
3.610000	-164.831098
3.620000	-145.344736
3.630000	-128.448663
3.640000	-110.526576
3.650000	-95.092595
3.660000	-79.364696
3.670000	-63.083821
3.680000	-52.895603
3.690000	-31.349475
3.700000	-0.821698
3.710000	33.703518
3.720000	61.228043
3.730000	80.107768
3.740000	84.257697
3.750000	65.164001
3.760000	8.596849
3.770000	-75.722241
3.780000	-161.694066
3.790000	-227.629102
3.800000	-265.029845
3.810000	-295.293491
3.820000	-333.356754
3.830000	-369.900252
3.840000	-394.690263
3.850000	-403.532828
3.860000	-403.062854
3.870000	-410.871615
3.880000	-422.718375
3.890000	-439.567697
3.900000	-446.005345
3.910000	-438.974255
3.920000	-438.031060
3.930000	-434.312819
3.940000	-435.111300
3.950000	-430.614652
3.960000	-421.564190
3.970000	-407.924768
3.980000	-381.003800
3.990000	-358.317446
4.000000	-338.736185
4.010000	-319.716969
4.020000	-296.473208
4.030000	-269.475133
4.040000	-241.226754
4.050000	-220.929362
4.060000	-200.610866
4.070000	-179.080012
4.080000	-153.000279
4.090000	-124.590506
4.100000	-97.404669
4.110000	-65.419398
4.120000	-31.845850
4.130000	0.073474
4.140000	30.042855
4.150000	47.526625
4.160000	30.220920
4.170000	-26.984710
4.180000	-115.575358
4.190000	-206.117078
4.200000	-287.099408
4.210000	-355.952602
4.220000	-425.009711
4.230000	-485.408618
4.240000	-526.594120
4.250000	-547.569692
4.260000	-570.922152
4.270000	-601.694805
4.280000	-618.523247
4.290000	-626.905995
4.300000	-636.815625
4.310000	-661.806043
4.320000	-682.697140
4.330000	-694.089669
4.340000	-695.939106
4.350000	-695.739757
4.360000	-698.854311
4.370000	-690.346521
4.380000	-668.484879
4.390000	-638.651913
4.400000	-607.798833
4.410000	-570.936906
4.420000	-525.799305
4.430000	-477.588100
4.440000	-426.799179
4.450000	-368.570208
4.460000	-306.835478
4.470000	-243.224884
4.480000	-172.197609
4.490000	-102.597890
4.500000	-33.545143
4.510000	23.650217
4.520000	77.817275
4.530000	122.511052
4.540000	162.866221
4.550000	215.391225
4.560000	261.473512
4.570000	298.302982
4.580000	303.682441
4.590000	262.890194
4.600000	182.605108
4.610000	73.142387
4.620000	-24.733568
4.630000	-112.065187
4.640000	-178.719796
4.650000	-237.681133
4.660000	-295.700420
4.670000	-358.305200
4.680000	-406.291231
4.690000	-437.988838
4.700000	-469.609192
4.710000	-490.944580
4.720000	-514.667953
4.730000	-528.175473
4.740000	-555.170961
4.750000	-577.636247
4.760000	-602.420019
4.770000	-622.403015
4.780000	-632.351884
4.790000	-633.866111
4.800000	-622.277358
4.810000	-604.037165
4.820000	-574.850655
4.830000	-547.265065
4.840000	-518.726310
4.850000	-484.831635
4.860000	-442.281983
4.870000	-401.111716
4.880000	-364.161356
4.890000	-339.415949
4.900000	-316.667345
4.910000	-288.404067
4.920000	-255.873760
4.930000	-223.076002
4.940000	-197.432386
4.950000	-166.369049
4.960000	-134.714726
4.970000	-107.003753
4.980000	-68.620148
4.990000	-17.682328
5.000000	34.429228
5.010000	80.642274
5.020000	90.739833
5.030000	58.357304
5.040000	-21.955348
5.050000	-116.494973
5.060000	-189.319105
5.070000	-241.790987
5.080000	-280.705601
5.090000	-322.120140
5.100000	-358.702099
5.110000	-374.432890
5.120000	-372.425138
5.130000	-372.799554
5.140000	-373.761721
5.150000	-388.882022
5.160000	-410.714049
5.170000	-441.999135
5.180000	-456.927818
5.190000	-451.181658
5.200000	-437.528084
5.210000	-425.026753
5.220000	-415.447601
5.230000	-410.210003
5.240000	-407.029239
5.250000	-385.682789
5.260000	-365.725438
5.270000	-340.756097
5.280000	-327.824359
5.290000	-276.983540
5.300000	-166.672550
5.310000	-76.827554
5.320000	-30.702687
5.330000	-30.283939
5.340000	-12.892494
5.350000	49.159804
5.360000	120.407317
5.370000	214.067176
5.380000	346.713109
5.390000	508.900021
5.400000	662.938433
5.410000	795.129371
5.420000	899.515802
5.430000	1004.450567
5.440000	1044.834269
5.450000	1017.941000
5.460000	957.918750
5.470000	857.649639
5.480000	718.692076
5.490000	524.975002
5.500000	325.977375
5.510000	151.244336
5.520000	16.222789
5.530000	-89.558564
5.540000	-164.499575
5.550000	-227.084114
5.560000	-287.533287
5.570000	-358.617259
5.580000	-450.894735
5.590000	-527.687690
5.600000	-599.385697
5.610000	-663.389229
5.620000	-730.580344
5.630000	-782.342943
5.640000	-816.152247
5.650000	-838.654768
5.660000	-856.389968
5.670000	-872.623564
5.680000	-889.958344
5.690000	-894.211910
5.700000	-879.882717
5.710000	-855.504121
5.720000	-827.466344
