Time(s)	IR_denoised_median
6.100000	1100.420924
6.110000	1100.420924
6.120000	1100.420924
6.130000	1103.595552
6.140000	1122.074801
6.150000	1122.074801
6.160000	1104.712705
6.170000	1104.712705
6.180000	1122.074801
6.190000	1131.746015
6.200000	1131.746015
6.210000	1131.746015
6.220000	1123.487966
6.230000	979.672136
6.240000	798.967471
6.250000	624.017070
6.260000	470.303913
6.270000	377.358527
6.280000	331.423405
6.290000	299.575688
6.300000	280.557141
6.310000	270.712467
6.320000	264.611128
6.330000	249.753884
6.340000	239.659551
6.350000	233.678281
6.360000	207.563981
6.370000	171.617298
6.380000	137.390499
6.390000	92.407886
6.400000	77.279300
6.410000	52.894911
6.420000	52.894911
6.430000	52.894911
6.440000	77.259126
6.450000	108.243276
6.460000	133.233736
6.470000	145.202121
6.480000	160.179454
6.490000	213.119623
6.500000	264.827107
6.510000	323.070615
6.520000	375.322419
6.530000	429.981392
6.540000	484.689397
6.550000	542.807990
6.560000	583.889991
6.570000	640.678581
6.580000	689.833340
6.590000	731.509385
6.600000	763.665220
6.610000	797.269364
6.620000	797.269364
6.630000	797.269364
6.640000	783.938716
6.650000	634.509482
6.660000	471.280357
6.670000	320.137515
6.680000	210.517209
6.690000	171.836158
6.700000	171.836158
6.710000	171.836158
6.720000	189.075317
6.730000	191.573763
6.740000	207.525654
6.750000	250.081865
6.760000	275.231017
6.770000	275.231017
6.780000	275.231017
6.790000	267.847914
6.800000	257.875791
6.810000	257.875791
6.820000	257.875791
6.830000	275.963996
6.840000	286.151550
6.850000	297.371419
6.860000	307.146264
6.870000	307.146264
6.880000	307.146264
6.890000	306.004153
6.900000	293.686095
6.910000	272.297414
6.920000	271.365949
6.930000	258.433021
6.940000	257.119390
6.950000	232.260856
6.960000	216.057365
6.970000	216.057365
6.980000	216.057365
6.990000	272.135251
7.000000	329.253038
7.010000	381.268781
7.020000	445.358003
7.030000	514.179011
7.040000	558.244969
7.050000	558.244969
7.060000	558.244969
7.070000	447.902743
7.080000	297.353826
7.090000	104.292404
7.100000	-55.919384
7.110000	-159.625709
7.120000	-261.574930
7.130000	-330.475737
7.140000	-335.400940
7.150000	-341.761058
7.160000	-341.761058
7.170000	-341.761058
7.180000	-336.440808
7.190000	-302.477375
7.200000	-228.139564
7.210000	-228.139564
7.220000	-228.139564
7.230000	-228.139564
7.240000	-228.139564
7.250000	-180.098136
7.260000	-101.885955
7.270000	-25.108813
7.280000	0.776639
7.290000	11.757075
7.300000	23.456801
7.310000	72.227261
7.320000	136.958115
7.330000	230.548544
7.340000	298.079361
7.350000	357.875988
7.360000	415.970620
7.370000	454.941577
7.380000	522.843059
7.390000	606.639507
7.400000	677.470942
7.410000	762.288406
7.420000	835.751655
7.430000	876.744126
7.440000	906.943888
7.450000	938.967697
7.460000	970.887664
7.470000	970.887664
7.480000	970.887664
7.490000	915.582002
7.500000	769.425097
7.510000	618.012082
7.520000	485.957671
7.530000	401.233975
7.540000	318.069000
7.550000	263.435671
7.560000	262.559496
7.570000	259.927675
7.580000	259.927675
7.590000	262.559496
7.600000	264.832668
7.610000	264.832668
7.620000	264.832668
7.630000	252.919771
7.640000	244.101522
7.650000	232.602373
7.660000	220.156637
7.670000	195.012251
7.680000	195.012251
7.690000	195.012251
7.700000	196.500047
7.710000	255.319723
7.720000	313.727120
7.730000	349.085946
7.740000	381.827550
7.750000	407.537670
7.760000	433.713107
7.770000	489.800763
7.780000	537.161408
7.790000	584.943518
7.800000	619.129249
7.810000	619.129249
7.820000	619.129249
7.830000	618.168282
7.840000	618.168282
7.850000	618.168282
7.860000	646.955051
7.870000	647.149390
7.880000	647.149390
7.890000	647.149390
7.900000	502.744657
7.910000	323.005838
7.920000	132.126619
7.930000	-8.305704
7.940000	-89.909638
7.950000	-130.144890
7.960000	-132.969454
7.970000	-151.121020
7.980000	-190.451438
7.990000	-190.451438
8.000000	-190.451438
8.010000	-170.458513
8.020000	-150.692438
8.030000	-115.480897
8.040000	-78.876786
8.050000	-42.757198
8.060000	-36.425204
8.070000	-20.447255
8.080000	-20.133973
8.090000	-20.133973
8.100000	-20.328825
8.110000	4.383990
8.120000	6.471215
8.130000	6.471215
8.140000	85.552092
8.150000	166.776390
8.160000	261.570646
8.170000	339.663097
8.180000	398.359620
8.190000	462.318218
8.200000	516.732105
8.210000	592.790185
8.220000	656.615002
8.230000	715.061753
8.240000	774.182018
8.250000	804.921825
8.260000	858.653447
8.270000	911.256654
8.280000	970.894230
8.290000	1021.799810
8.300000	1021.799810
8.310000	1021.799810
8.320000	904.573598
8.330000	739.890551
8.340000	603.297567
8.350000	508.481989
8.360000	431.587554
8.370000	391.859475
8.380000	365.425311
8.390000	363.999426
8.400000	349.790343
8.410000	349.790343
8.420000	349.435775
8.430000	345.843812
8.440000	345.843812
8.450000	336.889730
8.460000	322.527281
8.470000	296.536759
8.480000	296.536759
8.490000	296.536759
8.500000	307.005215
8.510000	326.774338
8.520000	356.220448
8.530000	388.636320
8.540000	405.044332
8.550000	408.198834
8.560000	408.198834
8.570000	408.198834
8.580000	396.701449
8.590000	396.701449
8.600000	396.701449
8.610000	413.502356
8.620000	413.502356
8.630000	413.502356
8.640000	396.854305
8.650000	396.854305
8.660000	395.329932
8.670000	396.854305
8.680000	397.160623
8.690000	440.009557
8.700000	487.168941
8.710000	487.168941
8.720000	487.168941
8.730000	429.534302
8.740000	234.884069
8.750000	15.399550
8.760000	-191.394276
8.770000	-339.103810
8.780000	-438.223398
8.790000	-504.016359
8.800000	-555.460373
8.810000	-589.266962
8.820000	-609.117255
8.830000	-654.016902
8.840000	-676.087135
8.850000	-695.994042
8.860000	-708.754086
8.870000	-751.133763
8.880000	-760.925685
8.890000	-777.817118
8.900000	-805.411240
8.910000	-845.911209
8.920000	-851.596780
8.930000	-851.596780
8.940000	-851.596780
8.950000	-844.409238
8.960000	-801.140472
8.970000	-777.110156
8.980000	-744.881930
8.990000	-682.251982
9.000000	-570.059754
9.010000	-506.144633
9.020000	-480.371958
9.030000	-472.441760
9.040000	-457.520372
9.050000	-457.520372
9.060000	-457.520372
9.070000	-463.384898
9.080000	-463.384898
9.090000	-463.384898
9.100000	-463.384898
9.110000	-463.384898
9.120000	-471.570679
9.130000	-471.570679
9.140000	-471.570679
9.150000	-471.570679
9.160000	-471.570679
9.170000	-514.726451
9.180000	-669.414941
9.190000	-810.313375
9.200000	-973.162351
9.210000	-1109.126152
9.220000	-1221.512524
9.230000	-1221.512524
9.240000	-1221.512524
9.250000	-1208.217531
9.260000	-1185.538107
9.270000	-1180.457555
9.280000	-1180.457555
9.290000	-1180.457555
9.300000	-1225.241448
9.310000	-1251.416569
9.320000	-1269.010304
9.330000	-1284.128135
9.340000	-1290.982493
9.350000	-1293.239716
9.360000	-1311.582812
9.370000	-1334.983628
9.380000	-1351.279508
9.390000	-1351.279508
9.400000	-1351.279508
9.410000	-1339.406407
9.420000	-1310.525588
9.430000	-1260.262855
9.440000	-1199.301455
9.450000	-1167.689606
9.460000	-1131.364633
9.470000	-1115.771868
9.480000	-1065.699547
9.490000	-1042.669204
9.500000	-1015.274869
9.510000	-968.107294
9.520000	-913.424169
9.530000	-845.996507
9.540000	-781.130180
9.550000	-715.335561
9.560000	-657.372445
9.570000	-583.087972
9.580000	-522.267749
9.590000	-522.267749
9.600000	-522.267749
9.610000	-527.802262
9.620000	-674.854782
9.630000	-822.712012
9.640000	-936.468111
9.650000	-1005.200391
9.660000	-1005.200391
9.670000	-1005.200391
9.680000	-1019.646676
9.690000	-1003.423993
9.700000	-1002.669400
9.710000	-993.510916
9.720000	-993.510916
9.730000	-993.510916
9.740000	-998.806292
9.750000	-1029.204314
9.760000	-1034.291207
9.770000	-1065.229401
9.780000	-1065.229401
9.790000	-1065.229401
9.800000	-1053.529256
9.810000	-1034.806012
9.820000	-1015.570512
9.830000	-998.316452
9.840000	-976.118644
9.850000	-961.413804
9.860000	-950.112341
9.870000	-947.147960
9.880000	-931.561400
9.890000	-913.515400
9.900000	-887.429473
9.910000	-840.446148
9.920000	-817.998126
9.930000	-805.754172
9.940000	-800.138677
9.950000	-790.719917
9.960000	-790.719917
9.970000	-788.984258
9.980000	-788.984258
9.990000	-771.280396
10.000000	-734.737031
10.010000	-734.737031
10.020000	-734.737031
10.030000	-781.097506
10.040000	-937.814069
10.050000	-1102.022359
10.060000	-1260.891821
10.070000	-1392.476246
10.080000	-1494.578749
10.090000	-1526.724764
10.100000	-1530.577991
10.110000	-1530.651609
10.120000	-1530.651609
10.130000	-1554.619004
10.140000	-1573.944574
10.150000	-1588.222913
10.160000	-1593.738817
10.170000	-1641.590837
10.180000	-1696.777402
10.190000	-1769.886939
10.200000	-1839.292094
10.210000	-1901.798999
10.220000	-1985.458660
10.230000	-2072.151024
10.240000	-2121.130567
10.250000	-2149.229364
10.260000	-2149.229364
10.270000	-2149.229364
10.280000	-2151.640827
10.290000	-2151.640827
10.300000	-2151.640827
10.310000	-2156.661782
10.320000	-2166.640606
10.330000	-2181.935784
10.340000	-2201.209546
10.350000	-2214.761196
10.360000	-2252.462099
10.370000	-2317.087646
10.380000	-2382.210420
10.390000	-2440.041769
10.400000	-2468.496447
10.410000	-2513.760852
10.420000	-2592.278690
10.430000	-2638.834003
10.440000	-2638.834003
10.450000	-2648.516248
10.460000	-2653.819914
10.470000	-2709.064108
10.480000	-2860.242984
10.490000	-3042.149699
10.500000	-3242.216950
10.510000	-3399.684245
10.520000	-3530.984548
10.530000	-3608.680186
10.540000	-3657.477502
10.550000	-3698.247961
10.560000	-3728.488833
10.570000	-3779.491315
10.580000	-3811.889020
10.590000	-3819.408622
10.600000	-3847.013107
10.610000	-3900.802455
10.620000	-3928.560357
10.630000	-3981.062540
10.640000	-3996.013965
10.650000	-4007.411750
10.660000	-4035.120736
10.670000	-4093.219753
10.680000	-4126.378834
10.690000	-4126.378834
10.700000	-4126.378834
10.710000	-4105.367301
10.720000	-4085.117462
10.730000	-4068.080696
10.740000	-4046.463445
10.750000	-4026.414333
10.760000	-4003.361648
10.770000	-3995.391556
10.780000	-3977.723132
10.790000	-3958.038601
10.800000	-3931.630864
10.810000	-3906.299864
10.820000	-3882.096745
10.830000	-3863.151303
10.840000	-3852.137117
10.850000	-3820.494942
10.860000	-3801.925944
10.870000	-3790.306095
10.880000	-3750.210613
10.890000	-3750.210613
10.900000	-3750.210613
10.910000	-3825.306502
10.920000	-4025.966096
10.930000	-4211.134166
10.940000	-4413.866771
10.950000	-4546.201045
10.960000	-4626.630668
10.970000	-4664.813689
10.980000	-4668.959790
10.990000	-4673.065505
11.000000	-4689.797792
11.010000	-4732.886789
11.020000	-4744.003482
11.030000	-4749.505303
11.040000	-4778.781128
11.050000	-4828.596813
11.060000	-4871.052565
11.070000	-4938.414018
11.080000	-5006.728919
11.090000	-5048.780428
11.100000	-5074.063093
11.110000	-5074.063093
11.120000	-5074.063093
11.130000	-5056.184512
11.140000	-5039.359030
11.150000	-5031.361501
11.160000	-5029.678237
11.170000	-5028.195698
11.180000	-5014.940506
11.190000	-5001.768399
11.200000	-4979.994866
11.210000	-4954.441635
11.220000	-4918.558338
11.230000	-4875.680781
11.240000	-4821.638328
11.250000	-4772.511030
11.260000	-4745.254525
11.270000	-4716.763337
11.280000	-4698.496000
11.290000	-4674.468847
11.300000	-4658.345679
11.310000	-4652.668754
11.320000	-4646.681916
11.330000	-4591.410599
11.340000	-4591.410599
11.350000	-4591.410599
11.360000	-4727.357939
11.370000	-4913.986248
11.380000	-5108.327793
11.390000	-5252.028894
11.400000	-5351.984019
11.410000	-5422.597204
11.420000	-5470.120737
11.430000	-5494.649293
11.440000	-5511.798550
11.450000	-5532.183855
11.460000	-5540.257287
11.470000	-5540.900185
11.480000	-5592.656092
11.490000	-5638.482426
11.500000	-5680.066534
11.510000	-5735.232054
11.520000	-5762.743877
11.530000	-5762.743877
11.540000	-5762.743877
11.550000	-5737.895840
11.560000	-5709.962048
11.570000	-5627.485303
11.580000	-5517.860472
11.590000	-5431.599189
11.600000	-5365.068329
11.610000	-5300.128556
11.620000	-5269.869360
11.630000	-5236.913966
11.640000	-5209.241627
11.650000	-5187.121910
11.660000	-5141.975382
11.670000	-5091.895750
11.680000	-5038.097430
11.690000	-5012.184628
11.700000	-4991.498897
11.710000	-4977.966340
11.720000	-4969.310956
11.730000	-4958.152958
11.740000	-4934.531610
11.750000	-4875.716918
11.760000	-4844.752709
11.770000	-4844.752709
11.780000	-4844.752709
11.790000	-4898.558923
11.800000	-4945.445001
11.810000	-5000.158264
11.820000	-5060.479358
11.830000	-5100.076528
11.840000	-5109.942901
11.850000	-5140.536142
11.860000	-5172.589359
11.870000	-5235.500194
11.880000	-5280.387921
11.890000	-5307.963850
11.900000	-5318.108336
11.910000	-5318.108336
11.920000	-5318.108336
11.930000	-5166.687061
11.940000	-4961.276995
11.950000	-4840.259473
11.960000	-4733.208689
11.970000	-4678.463187
11.980000	-4674.359088
11.990000	-4661.833800
12.000000	-4617.929146
12.010000	-4591.426117
12.020000	-4591.426117
12.030000	-4560.979224
12.040000	-4560.979224
12.050000	-4546.525930
12.060000	-4536.877782
12.070000	-4536.877782
12.080000	-4536.877782
12.090000	-4536.877782
12.100000	-4536.877782
12.110000	-4492.173397
12.120000	-4474.633278
12.130000	-4471.958601
12.140000	-4442.783181
12.150000	-4421.207305
12.160000	-4412.104527
12.170000	-4352.516883
12.180000	-4316.981696
12.190000	-4316.981696
12.200000	-4316.981696
12.210000	-4380.757172
12.220000	-4496.284141
12.230000	-4610.499069
12.240000	-4688.852085
12.250000	-4796.725329
12.260000	-4894.336295
12.270000	-4969.226932
12.280000	-5050.129085
12.290000	-5128.817605
12.300000	-5195.102145
12.310000	-5244.604973
12.320000	-5306.342689
12.330000	-5442.654626
12.340000	-5600.431871
12.350000	-5699.791401
12.360000	-5773.987351
12.370000	-5869.113863
12.380000	-5910.355995
12.390000	-5910.355995
12.400000	-5910.355995
12.410000	-5799.734025
12.420000	-5575.192751
12.430000	-5282.891576
12.440000	-4900.631674
12.450000	-4474.344283
12.460000	-4119.363792
12.470000	-3739.312594
12.480000	-3470.827474
12.490000	-3223.744009
12.500000	-2991.601520
12.510000	-2793.320014
12.520000	-2556.193181
12.530000	-2266.120632
12.540000	-1983.046216
12.550000	-1809.006957
12.560000	-1803.072911
12.570000	-1803.072911
12.580000	-1809.006957
12.590000	-2067.514155
12.600000	-2447.640704
12.610000	-2869.350371
12.620000	-3347.593831
12.630000	-3522.162811
12.640000	-3574.034210
12.650000	-3611.771410
12.660000	-3845.743434
