Time(s)	RED_denoised_median
10.690000	-852.708171
10.700000	-850.512794
10.710000	-837.506070
10.720000	-830.011734
10.730000	-825.434624
10.740000	-809.489929
10.750000	-799.642293
10.760000	-773.340592
10.770000	-751.411072
10.780000	-725.116661
10.790000	-721.284223
10.800000	-699.715416
10.810000	-698.086583
10.820000	-698.086583
10.830000	-698.086583
10.840000	-721.287780
10.850000	-734.593095
10.860000	-734.593095
10.870000	-734.593095
10.880000	-727.007615
10.890000	-701.348640
10.900000	-697.013986
10.910000	-692.945544
10.920000	-686.077209
10.930000	-685.125291
10.940000	-685.125291
10.950000	-685.125291
10.960000	-696.432523
10.970000	-696.432523
10.980000	-696.432523
10.990000	-694.348685
11.000000	-678.440407
11.010000	-671.138535
11.020000	-659.358248
11.030000	-645.979721
11.040000	-624.257114
11.050000	-622.992936
11.060000	-622.992936
11.070000	-621.923044
11.080000	-622.992936
11.090000	-625.684328
11.100000	-645.459225
11.110000	-645.459225
11.120000	-650.329483
11.130000	-658.043395
11.140000	-661.196395
11.150000	-692.012537
11.160000	-695.974610
11.170000	-715.201904
11.180000	-741.216516
11.190000	-741.216516
11.200000	-741.216516
11.210000	-734.004785
11.220000	-708.757737
11.230000	-686.860854
11.240000	-668.800296
11.250000	-647.702796
11.260000	-632.893317
11.270000	-621.517140
11.280000	-611.371791
11.290000	-611.371791
11.300000	-610.992822
11.310000	-607.597414
11.320000	-604.821905
11.330000	-604.821905
11.340000	-589.482743
11.350000	-569.947405
11.360000	-541.072984
11.370000	-540.960154
11.380000	-540.960154
11.390000	-540.960154
11.400000	-580.135799
11.410000	-580.135799
11.420000	-580.135799
11.430000	-517.902792
11.440000	-469.415510
11.450000	-442.641155
11.460000	-427.626448
11.470000	-427.626448
11.480000	-427.626448
11.490000	-431.512602
11.500000	-448.721106
11.510000	-471.729527
11.520000	-474.415436
11.530000	-491.560847
11.540000	-495.410851
11.550000	-495.410851
11.560000	-495.410851
11.570000	-485.879520
11.580000	-470.272625
11.590000	-462.073497
11.600000	-461.096859
11.610000	-454.123573
11.620000	-452.361341
11.630000	-450.788044
11.640000	-450.788044
11.650000	-448.055236
11.660000	-434.618389
11.670000	-411.564306
11.680000	-409.325835
11.690000	-398.899779
11.700000	-396.015243
11.710000	-383.280068
11.720000	-383.093873
11.730000	-375.142413
11.740000	-361.229779
11.750000	-347.011594
11.760000	-314.296175
11.770000	-284.986615
11.780000	-271.331497
11.790000	-254.872464
11.800000	-222.376058
11.810000	-216.954365
11.820000	-216.954365
11.830000	-216.954365
11.840000	-232.132648
11.850000	-237.947646
11.860000	-238.021574
11.870000	-237.947646
11.880000	-232.132648
11.890000	-219.911567
11.900000	-204.984721
11.910000	-181.808769
11.920000	-150.972322
11.930000	-128.740167
11.940000	-102.872475
11.950000	-94.754464
11.960000	-93.674716
11.970000	-89.761009
11.980000	-89.511564
11.990000	-75.691713
12.000000	-74.456625
12.010000	-68.491761
12.020000	-32.367833
12.030000	3.566863
12.040000	48.842661
12.050000	75.535090
12.060000	92.166039
12.070000	115.539149
12.080000	125.401024
12.090000	133.645191
12.100000	144.629304
12.110000	154.743645
12.120000	171.903832
12.130000	184.804198
12.140000	184.804198
12.150000	184.804198
12.160000	157.610995
12.170000	137.012966
12.180000	118.801311
12.190000	99.433301
12.200000	98.271452
12.210000	98.271452
12.220000	99.433301
12.230000	112.694153
12.240000	146.703469
12.250000	146.703469
12.260000	146.703469
12.270000	121.075047
12.280000	-21.545567
12.290000	-211.622990
12.300000	-368.963081
12.310000	-503.548579
12.320000	-590.263782
12.330000	-714.757689
12.340000	-863.270456
12.350000	-978.826817
12.360000	-1026.315593
12.370000	-1064.130870
12.380000	-1064.130870
12.390000	-1064.130870
12.400000	-1018.673333
12.410000	-940.158136
12.420000	-821.119059
