Time(s)	IR_denoised_wiener
2.890000	-25.915613
2.900000	-0.900991
2.910000	27.335159
2.920000	60.751646
2.930000	103.594529
2.940000	141.689714
2.950000	174.895501
2.960000	203.298506
2.970000	234.554397
2.980000	262.206039
2.990000	285.901264
3.000000	311.803038
3.010000	335.892101
3.020000	360.422901
3.030000	366.497501
3.040000	343.739185
3.050000	289.464072
3.060000	225.797339
3.070000	167.083354
3.080000	115.162248
3.090000	71.710301
3.100000	47.226520
3.110000	40.313384
3.120000	41.611416
3.130000	49.948460
3.140000	63.671508
3.150000	81.595016
3.160000	90.709668
3.170000	89.951937
3.180000	84.442713
3.190000	82.997248
3.200000	81.485458
3.210000	77.392594
3.220000	75.895267
3.230000	79.125860
3.240000	84.973378
3.250000	93.211266
3.260000	101.392697
3.270000	116.336434
3.280000	132.459271
3.290000	155.841962
3.300000	186.190332
3.310000	215.341545
3.320000	239.950628
3.330000	259.197734
3.340000	279.413903
3.350000	301.389041
3.360000	320.880690
3.370000	342.288414
3.380000	363.012912
3.390000	378.534162
3.400000	387.840075
3.410000	394.478058
3.420000	416.058474
3.430000	444.704880
3.440000	470.624851
3.450000	488.965487
3.460000	487.190651
3.470000	461.938792
3.480000	408.440385
3.490000	338.646119
3.500000	274.739956
3.510000	217.650423
3.520000	179.425716
3.530000	150.952545
3.540000	133.496209
3.550000	119.252941
3.560000	117.971715
3.570000	126.876022
3.580000	140.463774
3.590000	141.491177
3.600000	133.704758
3.610000	131.159534
3.620000	132.929768
3.630000	128.827906
3.640000	107.844920
3.650000	82.252898
3.660000	56.765602
3.670000	39.380143
3.680000	24.342025
3.690000	20.240573
3.700000	28.593090
3.710000	46.449741
3.720000	63.184356
3.730000	76.376340
3.740000	88.484192
3.750000	109.017752
3.760000	139.791947
3.770000	174.332390
3.780000	201.783937
3.790000	220.034248
3.800000	242.181182
3.810000	276.085472
3.820000	316.573312
3.830000	352.484539
3.840000	384.362137
3.850000	420.603327
3.860000	465.170525
3.870000	512.060078
3.880000	559.355732
3.890000	588.837898
3.900000	581.571738
3.910000	549.399927
3.920000	503.151547
3.930000	465.695184
3.940000	430.016344
3.950000	404.734010
3.960000	399.250821
3.970000	399.074964
3.980000	412.917006
3.990000	433.740873
4.000000	467.988633
4.010000	492.694652
4.020000	502.477412
4.030000	489.009408
4.040000	471.410856
4.050000	441.618986
4.060000	409.763953
4.070000	387.602919
4.080000	368.436441
4.090000	362.336526
4.100000	342.712034
4.110000	328.900272
4.120000	313.618693
4.130000	302.203040
4.140000	289.868772
4.150000	284.913137
4.160000	298.832548
4.170000	332.967092
4.180000	372.791346
4.190000	407.403104
4.200000	439.827338
4.210000	467.195374
4.220000	481.555315
4.230000	477.032794
4.240000	463.365778
4.250000	470.966761
4.260000	497.459436
4.270000	527.906300
4.280000	542.914412
4.290000	568.678082
4.300000	596.647805
4.310000	597.099023
4.320000	544.099066
4.330000	467.380438
4.340000	408.289943
4.350000	373.273838
4.360000	346.460819
