Time(s)	IR_denoised_median
6.060000	-1150.967508
6.070000	-1124.364786
6.080000	-1056.790975
6.090000	-985.084419
6.100000	-907.557983
6.110000	-825.862275
6.120000	-777.472135
6.130000	-711.445726
6.140000	-634.593029
6.150000	-561.097229
6.160000	-503.757596
6.170000	-446.717170
6.180000	-379.985085
6.190000	-319.454679
6.200000	-256.190517
6.210000	-182.240682
6.220000	-111.501406
6.230000	-42.028284
6.240000	18.115459
6.250000	18.115459
6.260000	18.115459
6.270000	-69.199853
6.280000	-277.563475
6.290000	-513.568189
6.300000	-704.405016
6.310000	-813.077211
6.320000	-870.474986
6.330000	-915.650267
6.340000	-938.451068
6.350000	-938.451068
6.360000	-938.451068
6.370000	-918.919415
6.380000	-909.867284
6.390000	-897.114766
6.400000	-773.193399
6.410000	-717.135578
6.420000	-647.843204
6.430000	-579.455712
6.440000	-525.528734
6.450000	-439.648043
6.460000	-377.531261
6.470000	-304.628504
6.480000	-238.713125
6.490000	-181.600330
6.500000	-101.838380
6.510000	-43.814779
6.520000	19.197800
6.530000	75.832693
6.540000	126.232578
6.550000	225.598814
6.560000	283.836151
6.570000	339.687095
6.580000	415.363053
6.590000	468.492749
6.600000	468.492749
6.610000	468.492749
6.620000	308.346512
6.630000	98.513683
6.640000	-125.200486
6.650000	-257.302265
6.660000	-345.195297
6.670000	-389.732459
6.680000	-389.732459
6.690000	-389.732459
6.700000	-386.442921
6.710000	-374.285195
6.720000	-321.642264
6.730000	-271.369948
6.740000	-271.369948
6.750000	-271.369948
6.760000	-311.733583
6.770000	-317.393678
6.780000	-317.393678
6.790000	-317.393678
6.800000	73.528136
6.810000	155.585993
6.820000	200.745417
6.830000	269.446080
6.840000	314.647462
6.850000	397.583964
6.860000	434.131125
6.870000	497.134278
6.880000	547.288499
6.890000	614.857845
6.900000	679.288910
6.910000	768.698129
6.920000	810.997571
6.930000	878.920065
6.940000	951.433007
6.950000	951.433007
6.960000	951.433007
6.970000	830.469213
6.980000	667.240736
6.990000	487.616976
7.000000	331.832949
7.010000	279.860963
7.020000	250.753095
7.030000	250.753095
7.040000	250.753095
7.050000	283.236080
7.060000	323.557110
7.070000	375.126367
7.080000	375.126367
7.090000	375.126367
7.100000	373.852499
7.110000	369.221196
7.120000	346.050221
7.130000	346.050221
7.140000	346.050221
7.150000	385.726589
7.160000	407.418912
7.170000	465.805331
7.180000	476.561706
7.190000	533.366544
7.200000	900.937270
7.210000	900.937270
7.220000	900.937270
7.230000	886.485842
7.240000	884.874891
7.250000	884.874891
7.260000	884.874891
7.270000	918.153025
7.280000	953.704632
7.290000	1024.890283
7.300000	1024.890283
7.310000	1024.890283
7.320000	1023.293234
7.330000	1012.292925
7.340000	1005.449309
7.350000	1005.449309
7.360000	1005.449309
7.370000	1020.806095
7.380000	1046.640143
7.390000	1085.186441
7.400000	1112.576126
7.410000	1159.716988
7.420000	1187.319269
7.430000	1246.495999
7.440000	1317.869165
7.450000	1377.262381
7.460000	1429.499441
7.470000	1499.083715
7.480000	1570.019549
7.490000	1657.993286
7.500000	1724.391883
7.510000	1776.029124
7.520000	1838.818301
7.530000	1921.018212
7.540000	1981.109842
7.550000	2046.197713
7.560000	2116.329081
7.570000	2116.329081
7.580000	2116.329081
7.590000	2090.911243
7.600000	1915.119767
7.610000	1694.571956
7.620000	1493.045876
7.630000	1318.080418
7.640000	1230.119485
7.650000	1182.345184
7.660000	1182.296304
7.670000	1182.296304
7.680000	1182.345184
7.690000	1197.442232
7.700000	1218.879582
7.710000	1234.124713
7.720000	1234.124713
7.730000	1234.124713
7.740000	1194.138875
7.750000	1162.414661
7.760000	1141.478447
7.770000	1141.478447
7.780000	1141.478447
7.790000	1169.933924
7.800000	1185.612936
7.810000	1214.312798
7.820000	1246.651295
7.830000	1264.668441
7.840000	1320.883387
7.850000	1355.716173
7.860000	1411.394892
7.870000	1466.588929
7.880000	1515.949682
7.890000	1574.516858
7.900000	1626.418523
7.910000	1676.500411
7.920000	1717.853557
7.930000	1769.553559
7.940000	1814.186335
7.950000	1885.745594
7.960000	1915.233646
7.970000	1953.263260
7.980000	1980.811079
7.990000	1980.811079
8.000000	1980.811079
8.010000	1865.402455
8.020000	1661.669444
8.030000	1401.032153
8.040000	1162.653647
8.050000	1006.603729
8.060000	884.333442
8.070000	884.333442
8.080000	884.333442
8.090000	971.080864
8.100000	1070.402383
8.110000	1211.147904
8.120000	1219.196625
8.130000	1219.196625
8.140000	1219.196625
8.150000	1210.383141
8.160000	1163.296453
8.170000	1144.914925
8.180000	1058.778108
8.190000	913.724070
8.200000	603.932501
8.210000	264.181193
8.220000	-167.466744
8.230000	-506.699199
8.240000	-932.879216
8.250000	-1252.570543
8.260000	-1594.191064
8.270000	-1753.544216
8.280000	-1753.544216
8.290000	-1753.544216
8.300000	-795.276637
8.310000	-795.276637
8.320000	-795.276637
8.330000	-855.241508
8.340000	-1068.066940
8.350000	-1115.567586
8.360000	-1210.335044
8.370000	-1220.969269
8.380000	-1220.969269
8.390000	-1220.969269
8.400000	-1159.865681
8.410000	-1127.730326
8.420000	-1112.632245
8.430000	-1056.967108
8.440000	-1053.835881
8.450000	-974.618428
8.460000	-945.763953
8.470000	-867.673107
8.480000	-809.179199
8.490000	-727.445976
8.500000	-657.834452
8.510000	-570.064115
8.520000	-526.770789
8.530000	-440.295660
8.540000	-392.198413
8.550000	-337.205676
8.560000	-337.205676
8.570000	-337.205676
8.580000	-409.105521
8.590000	-580.605024
8.600000	-775.388575
8.610000	-956.850796
8.620000	-1055.610551
8.630000	-1123.458608
8.640000	-1143.673867
8.650000	-1143.673867
8.660000	-1143.673867
8.670000	-1120.900120
8.680000	-1054.873789
8.690000	-1016.798962
8.700000	-873.508903
8.710000	-833.667976
8.720000	-785.294875
8.730000	-727.874900
8.740000	-630.028051
8.750000	-600.498877
8.760000	-502.118206
8.770000	-470.905794
8.780000	-470.905794
8.790000	-470.905794
8.800000	-1121.565485
8.810000	-1121.565485
8.820000	-1121.565485
8.830000	-1109.524194
8.840000	-1075.560654
8.850000	-1075.560654
8.860000	-1075.560654
8.870000	-1116.855304
8.880000	-1126.218422
8.890000	-1138.740325
8.900000	-1142.718821
8.910000	-1179.176858
8.920000	-1179.176858
8.930000	-1179.176858
8.940000	-1151.974836
8.950000	-1147.206100
8.960000	-1122.990221
8.970000	-1081.059179
8.980000	-1031.768220
8.990000	-980.177830
9.000000	-887.461496
9.010000	-839.675354
9.020000	-762.750904
9.030000	-707.551987
9.040000	-637.837084
9.050000	-599.690784
9.060000	-510.606160
9.070000	-485.048940
9.080000	-485.048940
9.090000	-485.048940
9.100000	-1077.801965
9.110000	-1077.801965
9.120000	-1077.801965
9.130000	-1053.783199
9.140000	-964.795351
9.150000	-948.628301
9.160000	-867.066846
9.170000	-811.139196
9.180000	-705.918664
9.190000	-631.110899
9.200000	-562.521174
9.210000	-493.165893
9.220000	-405.129634
9.230000	-345.435172
9.240000	-345.435172
9.250000	-345.435172
9.260000	-361.914633
9.270000	-512.504134
9.280000	-699.238797
9.290000	-874.010812
9.300000	-999.628456
9.310000	-1089.692439
9.320000	-1106.913708
9.330000	-1106.913708
9.340000	-1106.913708
9.350000	-1092.533586
9.360000	-1044.520312
9.370000	-1000.437553
9.380000	-962.903065
9.390000	-962.903065
9.400000	-962.903065
9.410000	-964.177579
9.420000	-993.295703
9.430000	-993.295703
9.440000	-993.295703
9.450000	-953.882621
9.460000	-949.852274
9.470000	-899.560912
9.480000	-876.038328
9.490000	-788.798179
9.500000	-257.441736
9.510000	-160.525966
9.520000	-84.328307
9.530000	-84.328307
9.540000	-84.328307
9.550000	-203.562521
9.560000	-414.462631
9.570000	-609.467561
9.580000	-768.443764
9.590000	-861.376543
9.600000	-933.662892
9.610000	-949.092037
9.620000	-969.180868
9.630000	-969.180868
9.640000	-969.180868
9.650000	-935.281059
9.660000	-912.347672
9.670000	-904.071162
9.680000	-904.071162
9.690000	-904.071162
9.700000	-912.185765
9.710000	-914.980908
9.720000	-914.980908
9.730000	-914.980908
9.740000	-887.970064
9.750000	-849.559421
9.760000	-808.880710
9.770000	-775.164624
9.780000	-740.771126
9.790000	-698.797641
9.800000	-637.674188
9.810000	-549.465781
9.820000	-499.804114
9.830000	-461.904565
9.840000	-405.949844
9.850000	-319.414635
9.860000	-247.276958
9.870000	-208.877389
9.880000	-161.456260
9.890000	-106.484024
9.900000	-58.694038
9.910000	2.985989
9.920000	56.929569
9.930000	92.465104
9.940000	92.465104
9.950000	92.465104
9.960000	-71.753733
9.970000	-296.655526
9.980000	-490.130357
9.990000	-602.127896
10.000000	-660.740115
10.010000	-697.628220
10.020000	-697.628220
10.030000	-697.628220
10.040000	-683.744861
10.050000	-653.912256
10.060000	-619.088041
10.070000	-580.697292
10.080000	-533.428251
10.090000	-464.476893
10.100000	-409.917459
10.110000	-367.164665
10.120000	-315.370459
10.130000	-260.940841
10.140000	-185.769276
10.150000	-107.828848
10.160000	-51.197187
10.170000	22.442598
10.180000	72.145697
10.190000	113.859206
10.200000	169.494276
10.210000	238.203029
10.220000	286.744018
10.230000	345.712729
10.240000	414.900104
10.250000	487.194827
10.260000	487.194827
10.270000	487.194827
10.280000	451.478864
10.290000	288.770071
10.300000	115.825027
10.310000	-24.845118
10.320000	-110.890066
10.330000	-110.890066
10.340000	-110.890066
10.350000	-101.111968
10.360000	-80.574117
10.370000	-54.663412
10.380000	-0.378345
10.390000	34.587803
10.400000	35.146524
10.410000	35.146524
10.420000	35.146524
10.430000	35.146524
10.440000	35.146524
10.450000	36.636709
10.460000	64.566126
10.470000	104.039834
10.480000	144.701482
10.490000	186.471899
10.500000	220.814709
10.510000	265.979016
10.520000	346.948301
10.530000	411.275717
10.540000	467.251345
10.550000	520.568298
10.560000	590.595340
10.570000	653.746665
10.580000	735.077063
10.590000	802.773339
10.600000	863.669798
10.610000	939.847110
10.620000	1005.135584
10.630000	1081.057794
10.640000	1139.471226
10.650000	1201.410146
10.660000	1268.761206
10.670000	1338.093135
10.680000	1338.093135
10.690000	1338.093135
10.700000	1203.273540
10.710000	1012.544761
10.720000	806.618940
10.730000	644.054421
10.740000	556.900817
10.750000	527.436929
10.760000	527.436929
10.770000	527.436929
10.780000	529.623551
10.790000	565.102602
10.800000	619.074021
10.810000	635.481770
10.820000	635.481770
10.830000	635.481770
10.840000	605.381175
10.850000	570.588493
10.860000	565.202515
10.870000	555.238023
10.880000	555.238023
10.890000	555.238023
10.900000	607.457316
10.910000	627.802311
10.920000	654.911242
10.930000	686.267224
10.940000	742.442438
10.950000	778.566437
10.960000	813.161975
10.970000	861.872149
10.980000	940.897629
10.990000	992.990885
11.000000	1056.911894
11.010000	1090.903555
11.020000	1192.323481
11.030000	1232.210000
11.040000	1278.290809
11.050000	1303.271111
11.060000	1395.591790
11.070000	1443.799088
11.080000	1443.799088
11.090000	1443.799088
11.100000	798.820465
11.110000	741.932405
11.120000	741.932405
11.130000	741.932405
11.140000	752.844194
11.150000	755.138567
11.160000	755.138567
11.170000	755.138567
11.180000	748.993270
11.190000	698.428143
11.200000	672.834805
11.210000	627.830308
11.220000	627.830308
11.230000	627.830308
11.240000	642.230585
11.250000	661.061867
11.260000	685.723624
11.270000	693.974455
11.280000	735.430906
11.290000	770.659338
11.300000	830.347654
11.310000	871.157763
11.320000	929.500279
11.330000	973.485414
11.340000	1037.852699
11.350000	1081.621856
11.360000	1147.451561
11.370000	1231.647660
11.380000	1287.950134
11.390000	1328.851395
11.400000	1368.469668
11.410000	1434.107763
11.420000	1468.774017
11.430000	1518.663786
11.440000	1570.932352
11.450000	1631.286796
11.460000	1677.301922
11.470000	1677.301922
11.480000	1677.301922
11.490000	1549.452814
11.500000	1337.418611
11.510000	1142.473283
11.520000	968.282194
11.530000	898.728871
11.540000	827.638366
11.550000	827.638366
11.560000	827.638366
11.570000	853.538182
11.580000	881.340968
11.590000	923.931630
11.600000	1474.288057
11.610000	1555.300442
11.620000	1598.115859
11.630000	1663.665006
11.640000	1705.661501
11.650000	1798.372731
11.660000	1868.814478
11.670000	1868.814478
11.680000	1868.814478
11.690000	1840.145369
11.700000	1705.240577
11.710000	1512.970334
11.720000	1298.637869
11.730000	1155.965253
11.740000	1084.786426
11.750000	1028.814791
11.760000	1000.561244
11.770000	1000.561244
11.780000	1000.561244
11.790000	1003.209302
11.800000	1028.486528
11.810000	1028.486528
11.820000	1028.486528
11.830000	978.270330
11.840000	970.290520
11.850000	906.096803
11.860000	906.096803
11.870000	899.161904
11.880000	906.096803
11.890000	909.781651
11.900000	940.568051
11.910000	979.741344
11.920000	1003.413699
11.930000	1042.360665
11.940000	1134.080568
11.950000	1179.731918
11.960000	1348.083552
11.970000	1351.636051
11.980000	1351.636051
11.990000	1348.083552
12.000000	-1391.358548
12.010000	-1452.522598
12.020000	-1452.522598
12.030000	-1437.594192
12.040000	-1391.358548
12.050000	-1437.594192
12.060000	-1347.765019
12.070000	-1376.842761
12.080000	-1347.765019
12.090000	-1323.936439
12.100000	-1271.156337
12.110000	-1257.143891
12.120000	-1116.096996
12.130000	-1110.776709
12.140000	-1003.673368
12.150000	-959.524517
12.160000	-844.440163
12.170000	-818.089666
12.180000	-739.392409
12.190000	-682.257201
12.200000	-570.945954
12.210000	-507.926920
12.220000	-386.939341
12.230000	-326.226791
12.240000	-249.412122
12.250000	-249.412122
12.260000	-249.412122
12.270000	-315.427405
12.280000	-499.340372
12.290000	-729.001724
12.300000	-892.533063
12.310000	-1045.051378
12.320000	-1127.429023
12.330000	-1170.365173
12.340000	-1187.295358
12.350000	-1187.295358
12.360000	-1187.295358
12.370000	-1171.321106
12.380000	-1131.676848
12.390000	-1127.945399
12.400000	-1073.070758
12.410000	-1036.018384
12.420000	-973.175942
12.430000	-918.324718
12.440000	-859.175669
12.450000	-771.619957
12.460000	-716.430185
12.470000	-657.671518
12.480000	-594.804126
12.490000	-509.697245
12.500000	-509.697245
12.510000	-509.697245
12.520000	-582.512801
12.530000	-746.156488
12.540000	-929.861202
12.550000	-1121.364250
12.560000	-1272.134265
12.570000	-1337.607426
12.580000	-1353.652993
12.590000	-1367.051147
12.600000	-1367.051147
12.610000	-1367.051147
12.620000	-1284.784697
12.630000	-1270.773005
12.640000	-1270.773005
12.650000	-1270.773005
12.660000	-1288.525830
12.670000	-1310.443180
12.680000	-1336.298804
12.690000	-1336.298804
12.700000	-1336.298804
12.710000	-1322.481919
12.720000	-1273.776271
12.730000	-1216.132700
12.740000	-1178.288749
12.750000	-1143.686525
12.760000	-1090.815162
12.770000	-1038.378419
12.780000	-985.314978
12.790000	-922.074753
12.800000	-866.918992
12.810000	-811.726490
12.820000	-760.584450
12.830000	-714.397439
12.840000	-669.264698
12.850000	-613.073854
12.860000	-561.049754
