Time(s)	IR_denoised_median
3.100000	265.446681
3.110000	222.984640
3.120000	192.391684
3.130000	180.919725
3.140000	178.256531
3.150000	108.642762
3.160000	79.183329
3.170000	79.183329
3.180000	79.183329
3.190000	130.242678
3.200000	173.050224
3.210000	205.965507
3.220000	208.727654
3.230000	212.345915
3.240000	212.345915
3.250000	208.727654
3.260000	212.345915
3.270000	212.345915
3.280000	220.175937
3.290000	245.493837
3.300000	254.857137
3.310000	279.124657
3.320000	306.382010
3.330000	332.738269
3.340000	353.866041
3.350000	364.308736
3.360000	382.374898
3.370000	393.748746
3.380000	393.748746
3.390000	393.748746
3.400000	353.431835
3.410000	312.460621
3.420000	274.795500
3.430000	219.774656
3.440000	194.300987
3.450000	189.892400
3.460000	189.892400
3.470000	189.892400
3.480000	202.073543
3.490000	231.179912
3.500000	239.275262
3.510000	241.392026
3.520000	248.418433
3.530000	248.418433
3.540000	248.418433
3.550000	248.476849
3.560000	248.476849
3.570000	249.854794
3.580000	254.283095
3.590000	274.005726
3.600000	302.045333
3.610000	314.057840
3.620000	333.888359
3.630000	360.990947
3.640000	384.650991
3.650000	408.911668
3.660000	421.314926
3.670000	433.845692
3.680000	445.889965
3.690000	462.558523
3.700000	462.558523
3.710000	462.558523
3.720000	433.857246
3.730000	399.331653
3.740000	359.260055
3.750000	288.978686
3.760000	245.830027
3.770000	235.425077
3.780000	208.189384
3.790000	208.189384
3.800000	208.189384
3.810000	218.585761
3.820000	231.514269
3.830000	237.600699
3.840000	239.556935
3.850000	239.556935
3.860000	237.600699
3.870000	230.910393
3.880000	222.640654
3.890000	202.013772
3.900000	179.761694
3.910000	179.761694
3.920000	179.761694
3.930000	182.025681
3.940000	213.742990
3.950000	244.903351
3.960000	263.627064
3.970000	286.791458
3.980000	313.392969
3.990000	341.607739
4.000000	368.084588
4.010000	385.342066
4.020000	405.759626
4.030000	405.759626
4.040000	405.759626
4.050000	405.624868
4.060000	349.634797
4.070000	308.457361
4.080000	245.639695
4.090000	193.403631
4.100000	157.496495
4.110000	133.245356
4.120000	133.245356
4.130000	133.245356
4.140000	139.876367
4.150000	154.871270
4.160000	165.377646
4.170000	183.638920
4.180000	188.661806
4.190000	198.617579
4.200000	430.226727
4.210000	521.972768
4.220000	575.992253
4.230000	632.074217
4.240000	676.527835
4.250000	713.140050
4.260000	738.960728
4.270000	788.223255
4.280000	788.223255
4.290000	788.223255
4.300000	778.255151
4.310000	761.281645
4.320000	748.959008
4.330000	748.959008
4.340000	748.959008
4.350000	814.338394
4.360000	904.541015
4.370000	1024.311538
4.380000	1148.950810
4.390000	1287.284793
4.400000	1474.339962
4.410000	1658.928004
4.420000	1813.700695
4.430000	1968.634103
4.440000	2174.022004
4.450000	2432.112332
4.460000	2639.957783
4.470000	2832.872997
4.480000	3049.805507
4.490000	3274.382950
4.500000	3503.590390
4.510000	3666.606362
4.520000	3771.674036
4.530000	3771.674036
4.540000	3771.674036
4.550000	3689.222846
4.560000	3623.759673
4.570000	3546.642022
4.580000	3367.569608
4.590000	2745.264560
4.600000	1319.218438
4.610000	-336.655726
4.620000	-1859.823592
4.630000	-2987.962561
4.640000	-3786.879181
4.650000	-4183.840807
4.660000	-4183.840807
4.670000	-4183.840807
4.680000	-3914.148467
4.690000	-3666.081614
4.700000	-3381.624353
4.710000	-3019.487266
4.720000	-2740.775879
4.730000	-2534.540926
4.740000	-2270.721631
4.750000	-1986.175201
4.760000	-1732.831713
4.770000	-1535.859661
4.780000	-1370.930280
4.790000	-1157.514929
4.800000	-962.559787
4.810000	-829.231490
4.820000	-746.166836
4.830000	-718.120333
4.840000	-690.740255
4.850000	-684.343661
4.860000	-622.177151
4.870000	-483.852572
4.880000	-317.934882
4.890000	-155.445421
4.900000	-1.754956
4.910000	116.770599
4.920000	206.380414
4.930000	284.883566
4.940000	329.342460
4.950000	329.342460
4.960000	329.342460
4.970000	240.387403
4.980000	91.114150
4.990000	-100.959684
5.000000	-274.132330
5.010000	-425.608766
5.020000	-597.643424
5.030000	-823.374370
5.040000	-1022.986520
5.050000	-1263.686687
5.060000	-1641.552484
5.070000	-2166.907708
5.080000	-2839.233551
5.090000	-3435.663556
5.100000	-3920.575046
5.110000	-4273.608082
5.120000	-4494.118035
5.130000	-4494.118035
5.140000	-4494.118035
5.150000	-4461.114564
5.160000	-4218.534859
5.170000	-3896.546227
5.180000	-3489.471846
5.190000	-3033.242889
5.200000	-2588.628147
5.210000	-2198.040586
5.220000	-1878.867499
5.230000	-1635.955946
5.240000	-1452.198965
5.250000	-1360.160436
5.260000	-1360.160436
5.270000	-1360.160436
5.280000	-1378.142349
5.290000	-1518.999544
5.300000	-1600.490676
5.310000	-1746.359473
5.320000	-1975.706093
5.330000	-2193.560822
5.340000	-2337.164909
5.350000	-2425.140816
5.360000	-2460.836481
5.370000	-2460.836481
5.380000	-2460.836481
5.390000	-2460.836481
5.400000	-2460.836481
5.410000	-2484.640357
5.420000	-2518.872457
5.430000	-2544.279365
5.440000	-2573.658822
5.450000	-2609.045085
5.460000	-2648.590832
5.470000	-2648.590832
5.480000	-2648.590832
5.490000	-2644.784864
5.500000	-2644.129153
5.510000	-2622.424817
5.520000	-2607.212400
5.530000	-2607.212400
5.540000	-2607.212400
5.550000	-2614.409383
5.560000	-2635.397896
5.570000	-2635.397896
5.580000	-2635.397896
5.590000	-2621.130028
5.600000	-2606.122559
5.610000	-2569.162020
5.620000	-2533.348430
5.630000	-2520.344374
5.640000	-2520.344374
5.650000	-2516.570269
5.660000	-2511.898617
5.670000	-2511.898617
5.680000	-2507.316348
5.690000	-2500.260682
5.700000	-2489.029056
5.710000	-2451.058388
5.720000	-2435.088971
5.730000	-2414.800899
5.740000	-2393.802951
5.750000	-2392.583854
5.760000	-2389.071991
5.770000	-2389.071991
5.780000	-2389.071991
5.790000	-2389.071991
5.800000	-2427.579318
5.810000	-2427.579318
5.820000	-2427.579318
5.830000	-2407.408866
5.840000	-2289.315435
5.850000	-2222.253124
5.860000	-2172.171161
5.870000	-2133.318820
5.880000	-2083.123766
5.890000	-2041.644043
5.900000	-2015.180369
5.910000	-1987.047246
5.920000	-1956.420970
5.930000	-1922.590496
5.940000	-1883.797725
5.950000	-1865.004180
5.960000	-1865.004180
5.970000	-1865.004180
5.980000	-1901.122488
5.990000	-1922.808584
6.000000	-1959.141461
6.010000	-1978.580243
6.020000	-1978.580243
6.030000	-1978.580243
6.040000	-1974.612574
6.050000	-1962.777073
6.060000	-1943.896180
6.070000	-1929.186786
6.080000	-1922.286854
6.090000	-1904.662601
6.100000	-1886.883560
6.110000	-1878.260143
6.120000	-1875.001428
6.130000	-1873.564600
6.140000	-1869.325588
6.150000	-1853.893253
6.160000	-1846.262517
6.170000	-1827.805163
6.180000	-1799.371424
6.190000	-1781.889694
6.200000	-1755.484720
6.210000	-1727.163490
6.220000	-1695.689769
6.230000	-1657.544361
6.240000	-1631.067139
6.250000	-1605.957782
6.260000	-1585.592206
6.270000	-1585.592206
6.280000	-1585.592206
6.290000	-1603.820598
6.300000	-1607.284726
6.310000	-1615.308185
6.320000	-1615.308185
6.330000	-1615.308185
6.340000	-1611.073350
6.350000	-1606.240977
6.360000	-1588.074472
6.370000	-1558.311106
6.380000	-1531.206359
6.390000	-1506.436364
6.400000	-1486.439785
6.410000	-1470.646077
6.420000	-1463.779234
6.430000	-1453.900258
6.440000	-1445.252102
6.450000	-1418.176500
6.460000	-1389.912745
6.470000	-1349.460326
6.480000	-1321.755945
6.490000	-1273.667211
6.500000	-1232.847336
6.510000	-1206.898945
6.520000	-1158.895017
6.530000	-1103.349224
6.540000	-1019.922889
6.550000	-949.040961
6.560000	-870.858435
6.570000	-799.898942
6.580000	-720.782327
6.590000	-656.932607
6.600000	-656.932607
6.610000	-656.932607
6.620000	-657.913688
6.630000	-657.913688
6.640000	-657.913688
6.650000	-669.890123
6.660000	-669.890123
6.670000	-673.629270
6.680000	-736.080228
6.690000	-808.420553
6.700000	-808.420553
6.710000	-808.420553
6.720000	-695.605479
6.730000	-633.844168
6.740000	-580.827606
6.750000	-481.278694
6.760000	-338.255033
6.770000	-240.993545
6.780000	-182.460217
6.790000	-106.614510
6.800000	-66.002899
6.810000	-49.097286
6.820000	-13.497122
6.830000	50.294694
6.840000	50.294694
6.850000	50.294694
6.860000	42.965163
6.870000	36.018771
6.880000	30.703412
6.890000	30.703412
6.900000	34.725160
6.910000	34.725160
6.920000	34.725160
6.930000	35.742839
6.940000	35.742839
6.950000	35.742839
6.960000	5.379783
6.970000	-31.033479
6.980000	-31.033479
6.990000	-31.033479
7.000000	-2.186302
7.010000	27.631535
7.020000	56.925953
7.030000	65.248100
7.040000	65.248100
7.050000	65.248100
7.060000	37.272858
7.070000	12.595989
7.080000	-30.660807
7.090000	-61.908952
7.100000	-72.650622
7.110000	-79.476821
7.120000	-117.684377
7.130000	-117.684377
7.140000	-117.684377
7.150000	-103.014900
7.160000	-84.183404
7.170000	-51.142496
7.180000	-22.536432
7.190000	9.821257
7.200000	26.052578
7.210000	75.997074
7.220000	89.333600
7.230000	90.492982
7.240000	100.484081
7.250000	100.484081
7.260000	94.656205
7.270000	94.656205
7.280000	38.459924
7.290000	16.288061
7.300000	-22.478919
7.310000	-22.478919
7.320000	-22.478919
7.330000	10.535439
7.340000	35.534386
7.350000	134.199033
7.360000	191.667155
7.370000	358.635930
7.380000	443.906260
7.390000	656.218126
7.400000	1998.374609
7.410000	2173.788034
7.420000	2205.010404
7.430000	2326.245296
7.440000	2357.562782
7.450000	2436.422961
7.460000	2438.635810
7.470000	2465.705634
7.480000	2465.705634
7.490000	2465.705634
7.500000	2411.646857
7.510000	2397.770769
7.520000	2356.594129
7.530000	2356.594129
7.540000	2356.594129
7.550000	2364.002476
7.560000	2370.815910
7.570000	2392.804486
7.580000	2392.804486
7.590000	2396.322655
7.600000	2396.322655
7.610000	2388.670045
7.620000	2376.600197
7.630000	2357.395685
7.640000	2352.472427
7.650000	2352.438420
7.660000	2352.438420
7.670000	2352.472427
7.680000	2358.151838
7.690000	2366.198510
7.700000	2371.628208
7.710000	2375.130971
7.720000	2397.348885
7.730000	2404.660962
7.740000	2411.587747
7.750000	2414.362564
7.760000	2411.587747
7.770000	2411.587747
7.780000	2402.155967
7.790000	2397.273032
7.800000	2374.445904
7.810000	2330.339894
7.820000	2258.825171
7.830000	2185.592000
7.840000	2093.184609
7.850000	2019.094511
7.860000	1988.610819
7.870000	1953.496149
7.880000	1916.278306
7.890000	1880.001813
7.900000	1846.044570
7.910000	1830.652404
7.920000	1810.807811
7.930000	1800.510195
7.940000	1783.594435
7.950000	1777.567391
7.960000	1745.338705
7.970000	1723.194328
7.980000	1717.162525
7.990000	1716.917149
8.000000	1717.162525
8.010000	1717.162525
8.020000	1727.519884
8.030000	1745.964307
8.040000	1748.503772
8.050000	1755.418467
8.060000	1756.848887
8.070000	1783.077930
8.080000	1783.077930
8.090000	1783.077930
8.100000	1769.649956
8.110000	1736.953486
8.120000	1726.242675
8.130000	1714.122471
8.140000	1705.825206
8.150000	1705.825206
8.160000	1699.790465
8.170000	1699.790465
8.180000	1699.790465
8.190000	1687.507049
8.200000	1684.897726
8.210000	1662.100100
8.220000	1651.296845
8.230000	1643.876864
8.240000	1641.696955
8.250000	1636.956275
8.260000	1636.956275
8.270000	1636.956275
8.280000	1644.677295
8.290000	1652.810299
8.300000	1666.726458
8.310000	1677.750305
8.320000	1696.954719
8.330000	1712.753219
8.340000	1722.009366
8.350000	1731.785091
8.360000	1731.981472
8.370000	1731.981472
8.380000	1738.244239
8.390000	1738.244239
8.400000	1738.244239
8.410000	1680.056273
8.420000	1623.109047
8.430000	1561.703549
8.440000	1516.172922
8.450000	1497.452739
8.460000	1487.390770
8.470000	1487.390770
8.480000	1487.390770
8.490000	1518.661047
8.500000	1556.569711
8.510000	1577.970674
8.520000	1597.982305
8.530000	1609.958661
8.540000	1613.170933
8.550000	1613.170933
8.560000	1613.170933
8.570000	1612.520388
8.580000	1613.170933
8.590000	1616.084791
8.600000	1621.667534
8.610000	1624.429120
8.620000	1624.429120
8.630000	1621.667534
8.640000	1615.153742
8.650000	1615.153742
8.660000	1615.153742
8.670000	1643.471229
8.680000	1652.184917
8.690000	1659.934465
8.700000	1671.734349
8.710000	1676.481815
8.720000	1676.481815
8.730000	1676.481815
8.740000	1634.165050
8.750000	1606.250986
8.760000	1557.738615
8.770000	1515.646506
8.780000	1500.421519
8.790000	1497.071897
