Time(s)	RED_denoised_median
13.250000	91.641878
13.260000	136.052467
13.270000	159.381495
13.280000	184.918425
13.290000	221.097674
13.300000	221.097674
13.310000	221.097674
13.320000	209.336845
13.330000	125.959405
13.340000	49.102994
13.350000	-34.179983
13.360000	-82.965817
13.370000	-99.420689
13.380000	-125.125897
13.390000	-145.490167
13.400000	-145.490167
13.410000	-145.490167
13.420000	-135.458206
13.430000	-119.600555
13.440000	-111.596405
13.450000	-111.596405
13.460000	-111.596405
13.470000	-123.437698
13.480000	-125.884167
13.490000	-134.575445
13.500000	-135.230381
13.510000	-135.230381
13.520000	-134.575445
13.530000	-114.709688
13.540000	-100.909080
13.550000	-91.704640
13.560000	-81.887366
13.570000	-43.621157
13.580000	-11.019543
13.590000	2.535495
13.600000	27.986220
13.610000	61.613118
13.620000	81.959409
13.630000	109.822910
13.640000	131.854897
13.650000	153.099275
13.660000	179.769623
13.670000	198.624332
13.680000	198.624332
13.690000	198.624332
13.700000	145.604143
13.710000	67.014693
13.720000	-22.476448
13.730000	-118.607743
13.740000	-172.418524
13.750000	-192.372190
13.760000	-212.414919
13.770000	-219.993286
13.780000	-230.486856
13.790000	-230.486856
13.800000	-230.486856
13.810000	-230.486856
13.820000	-230.646283
13.830000	-234.291968
13.840000	-256.935279
13.850000	-262.677414
13.860000	-280.141113
13.870000	-280.141113
13.880000	-280.141113
13.890000	-278.958583
13.900000	-132.539849
13.910000	-120.062125
13.920000	-112.502792
13.930000	-80.687529
13.940000	-80.423935
13.950000	-38.408668
13.960000	-38.408668
13.970000	-38.408668
13.980000	-73.937593
13.990000	-164.809357
14.000000	-261.431723
14.010000	-348.557362
14.020000	-396.872060
14.030000	-425.423045
14.040000	-444.836954
14.050000	-449.157119
14.060000	-449.157119
14.070000	-444.836954
14.080000	-427.123422
14.090000	-415.943527
14.100000	-415.943527
14.110000	-415.943527
14.120000	-426.257412
14.130000	-449.058128
14.140000	-470.187969
14.150000	-473.198937
14.160000	-479.134386
14.170000	-479.134386
14.180000	-470.187969
14.190000	-468.520943
14.200000	-455.767472
14.210000	-442.689854
14.220000	-424.549137
14.230000	-415.896166
14.240000	-378.169293
14.250000	-360.327174
14.260000	-337.571127
14.270000	-314.824014
14.280000	-314.824014
14.290000	-314.824014
14.300000	-526.879037
14.310000	-565.582541
14.320000	-569.944071
14.330000	-569.944071
14.340000	-565.582541
14.350000	-563.663301
14.360000	-541.325828
14.370000	-541.325828
14.380000	-541.325828
14.390000	-547.317548
14.400000	-561.614318
14.410000	-569.424085
14.420000	-569.424085
14.430000	-569.424085
14.440000	-557.666860
14.450000	-557.649757
14.460000	-555.022138
14.470000	-537.814522
14.480000	-517.440816
14.490000	-491.907585
14.500000	-465.859774
14.510000	-435.960640
14.520000	-413.300132
14.530000	-384.929307
14.540000	-356.773825
14.550000	-339.893423
14.560000	-307.123734
14.570000	-282.980535
14.580000	-257.359455
14.590000	-238.097668
14.600000	-213.522178
14.610000	-202.731037
14.620000	-202.731037
14.630000	-202.731037
14.640000	-267.214475
14.650000	-364.283952
14.660000	-463.770801
14.670000	-527.795146
14.680000	-584.487722
14.690000	-617.162366
14.700000	-742.401302
14.710000	-742.401302
14.720000	-742.401302
14.730000	-734.894934
14.740000	-712.383485
14.750000	-705.076888
14.760000	-677.348783
14.770000	-653.214137
14.780000	-643.461409
14.790000	-623.946098
14.800000	-584.589640
14.810000	-551.754898
14.820000	-527.627992
14.830000	-489.471540
14.840000	-466.785884
14.850000	-435.015543
14.860000	-393.986331
14.870000	-362.587255
14.880000	-342.113562
14.890000	-309.065725
14.900000	-284.337332
14.910000	-269.465390
14.920000	-214.393505
14.930000	-196.188061
14.940000	-169.085913
14.950000	-135.015059
14.960000	-135.015059
14.970000	-135.015059
14.980000	-150.462873
14.990000	-238.566827
15.000000	-340.998466
15.010000	-425.290741
15.020000	-477.556598
15.030000	-511.060471
15.040000	-533.069229
15.050000	-557.820044
15.060000	-564.455894
15.070000	-564.455894
15.080000	-564.455894
15.090000	-553.467767
15.100000	-553.467767
15.110000	-553.467767
15.120000	-557.568756
15.130000	-565.594520
15.140000	-572.984654
15.150000	-575.626032
15.160000	-575.626032
15.170000	-575.626032
15.180000	-563.624321
15.190000	-540.131409
15.200000	-526.937370
15.210000	-516.522156
15.220000	-490.185252
15.230000	-461.968038
15.240000	-435.369046
15.250000	-405.355013
15.260000	-369.524251
15.270000	-336.736756
15.280000	-317.647874
15.290000	-308.083761
15.300000	-308.061076
15.310000	-308.061076
15.320000	-308.083761
15.330000	-308.083761
15.340000	-308.061076
15.350000	-302.387003
15.360000	-292.158386
15.370000	-286.499996
15.380000	-267.086383
15.390000	-249.666090
15.400000	-213.874334
15.410000	-185.918867
15.420000	-164.545250
15.430000	-133.087330
15.440000	-103.251732
15.450000	-67.159257
15.460000	-46.997673
15.470000	-15.050616
15.480000	9.170555
15.490000	27.159983
15.500000	72.471483
15.510000	102.205624
15.520000	138.997817
15.530000	152.150572
15.540000	188.784052
15.550000	222.941358
15.560000	243.658393
15.570000	243.658393
15.580000	243.658393
15.590000	191.844631
15.600000	93.916342
15.610000	93.916342
15.620000	93.916342
15.630000	121.126782
15.640000	162.527393
15.650000	179.544175
15.660000	208.394508
15.670000	237.882354
15.680000	274.361199
15.690000	309.231201
15.700000	342.403368
15.710000	358.590769
15.720000	397.649814
15.730000	417.779236
15.740000	446.139201
15.750000	463.895262
15.760000	498.810807
15.770000	513.887998
15.780000	546.849789
15.790000	546.849789
15.800000	546.849789
15.810000	468.511258
15.820000	382.225684
15.830000	292.247610
15.840000	217.699337
15.850000	180.047646
15.860000	146.080375
15.870000	131.038646
15.880000	122.160614
15.890000	122.160614
15.900000	122.160614
15.910000	134.445095
15.920000	148.504434
15.930000	148.504434
15.940000	148.504434
15.950000	138.170253
15.960000	137.003852
15.970000	128.552006
15.980000	127.237270
15.990000	127.237270
16.000000	127.237270
16.010000	136.577528
16.020000	166.973449
16.030000	183.043144
16.040000	194.897751
16.050000	224.605076
16.060000	254.777463
16.070000	288.286731
16.080000	306.662937
16.090000	335.153134
16.100000	373.543453
16.110000	412.058542
16.120000	444.499350
16.130000	462.022536
16.140000	493.625314
16.150000	522.928320
16.160000	548.860025
16.170000	586.946671
16.180000	597.008992
16.190000	626.272613
16.200000	649.025425
16.210000	675.766071
16.220000	719.116009
16.230000	748.208663
16.240000	776.396874
16.250000	776.396874
16.260000	776.396874
16.270000	770.340580
16.280000	713.072729
16.290000	600.770355
16.300000	506.949666
16.310000	436.080953
16.320000	379.862202
16.330000	360.546364
16.340000	342.235263
16.350000	341.684611
16.360000	341.684611
16.370000	342.235263
16.380000	329.436478
16.390000	330.019931
16.400000	350.879045
16.410000	350.879045
16.420000	366.000001
16.430000	385.296892
16.440000	417.915422
16.450000	431.475770
16.460000	475.128215
16.470000	504.471326
16.480000	519.536850
16.490000	546.612974
16.500000	590.961885
16.510000	609.696696
16.520000	623.636376
16.530000	628.786911
16.540000	655.479947
16.550000	673.786573
16.560000	682.477450
16.570000	700.918051
16.580000	723.481704
16.590000	723.481704
16.600000	723.481704
16.610000	684.089274
16.620000	631.305629
16.630000	541.874240
16.640000	462.254548
16.650000	373.555980
16.660000	341.512265
16.670000	277.891319
16.680000	241.249728
16.690000	150.920952
16.700000	-153.238543
16.710000	-153.238543
16.720000	-154.073131
16.730000	-153.238543
16.740000	-152.569099
16.750000	-123.188785
16.760000	-75.969367
16.770000	-42.770280
16.780000	-7.660899
16.790000	12.636217
16.800000	50.861200
16.810000	105.025210
16.820000	178.475943
16.830000	217.335116
16.840000	255.409708
16.850000	302.657809
16.860000	348.365084
16.870000	395.095457
16.880000	448.407267
16.890000	472.498182
16.900000	477.287531
16.910000	477.287531
16.920000	477.287531
16.930000	422.109543
16.940000	325.768189
16.950000	268.867378
16.960000	207.987461
16.970000	185.119496
16.980000	185.119496
16.990000	185.119496
17.000000	362.743324
17.010000	401.185990
17.020000	417.571858
17.030000	458.137510
17.040000	477.227789
17.050000	501.367120
17.060000	512.842116
17.070000	512.842116
17.080000	512.842116
17.090000	437.486521
17.100000	325.890208
17.110000	214.234945
17.120000	107.528496
17.130000	53.180025
17.140000	30.058764
17.150000	12.192070
17.160000	-0.258893
17.170000	-0.258893
17.180000	-0.258893
17.190000	15.410141
17.200000	36.286368
17.210000	36.286368
17.220000	36.286368
17.230000	18.011218
17.240000	0.307949
17.250000	0.307949
17.260000	0.307949
17.270000	2.145658
17.280000	16.178434
17.290000	21.986695
17.300000	98.375249
17.310000	113.329467
17.320000	133.197680
17.330000	154.561446
17.340000	174.101239
17.350000	192.886365
17.360000	218.102509
17.370000	252.279434
17.380000	274.119300
17.390000	282.809757
17.400000	321.337398
17.410000	352.200042
17.420000	359.696424
17.430000	392.849163
17.440000	392.849163
17.450000	392.849163
17.460000	390.190408
17.470000	328.577144
17.480000	225.496946
17.490000	159.847433
